Added 0 trivial states as holes

=== SWISS CHEESE CUBE SCAN ===
Cube center: (18, 7, 9)
  ✓ Samples: 4,722,030 | Chi-Sq Stat: 1660904.2463 | Chi-Sq p-value: 0.0 | MAD: 0.05592 | KS D-Max: 0.25163 | Dmix: 0.251633 | Digital Mix Speed: 119.351 | Time: 5.17s

[295/343] Analyzing (a=21, b=4, c=6)...
  ✓ Samples: 7,734,132 | Chi-Sq Stat: 1297.4739 | Chi-Sq p-value: 0.0 | MAD: 0.00086 | KS D-Max: 0.00153 | Dmix: 0.003885 | Digital Mix Speed: 8009.781 | Time: 9.33s

[296/343] Analyzing (a=21, b=4, c=7)...
  ✓ Samples: 7,734,576 | Chi-Sq Stat: 1325.8414 | Chi-Sq p-value: 0.0 | MAD: 0.00087 | KS D-Max: 0.00156 | Dmix: 0.003933 | Digital Mix Speed: 7917.743 | Time: 9.28s

[297/343] Analyzing (a=21, b=4, c=8)...
  ✓ Samples: 7,732,632 | Chi-Sq Stat: 1298.8381 | Chi-Sq p-value: 0.0 | MAD: 0.00087 | KS D-Max: 0.00155 | Dmix: 0.003923 | Digital Mix Speed: 7917.618 | Time: 9.16s

[298/343] Analyzing (a=21, b=4, c=9)...
  ✓ Samples: 7,733,164 | Chi-Sq Stat: 1287.7327 | Chi-Sq p-value: 0.0 | MAD: 0.00087 | KS D-Max: 0.00153 | Dmix: 0.003894 | Digital Mix Speed: 7917.652 | Time: 9.25s

[299/343] Analyzing (a=21, b=4, c=10)...
  ✓ Samples: 7,734,469 | Chi-Sq Stat: 1303.5575 | Chi-Sq p-value: 0.0 | MAD: 0.00087 | KS D-Max: 0.00154 | Dmix: 0.003893 | Digital Mix Speed: 7917.736 | Time: 9.31s

[300/343] Analyzing (a=21, b=4, c=11)...
  ✓ Samples: 7,734,878 | Chi-Sq Stat: 1300.1343 | Chi-Sq p-value: 0.0 | MAD: 0.00088 | KS D-Max: 0.00156 | Dmix: 0.003944 | Digital Mix Speed: 7827.788 | Time: 9.37s

[301/343] Analyzing (a=21, b=4, c=12)...
  ✓ Samples: 7,733,742 | Chi-Sq Stat: 1303.4777 | Chi-Sq p-value: 0.0 | MAD: 0.00088 | KS D-Max: 0.00155 | Dmix: 0.003942 | Digital Mix Speed: 7827.716 | Time: 9.28s

[302/343] Analyzing (a=21, b=5, c=6)...
  ✓ Samples: 6,726,960 | Chi-Sq Stat: 948.6528 | Chi-Sq p-value: 0.0 | MAD: 0.00113 | KS D-Max: 0.00316 | Dmix: 0.005085 | Digital Mix Speed: 6042.318 | Time: 7.89s

[303/343] Analyzing (a=21, b=5, c=7)...
  ✓ Samples: 6,671,065 | Chi-Sq Stat: 1028.6585 | Chi-Sq p-value: 0.0 | MAD: 0.00120 | KS D-Max: 0.00296 | Dmix: 0.005406 | Digital Mix Speed: 5686.829 | Time: 7.84s

[304/343] Analyzing (a=21, b=5, c=8)...
  ✓ Samples: 6,727,843 | Chi-Sq Stat: 951.7211 | Chi-Sq p-value: 0.0 | MAD: 0.00113 | KS D-Max: 0.00316 | Dmix: 0.005101 | Digital Mix Speed: 6042.368 | Time: 7.87s

[305/343] Analyzing (a=21, b=5, c=9)...
  ✓ Samples: 6,727,939 | Chi-Sq Stat: 925.3342 | Chi-Sq p-value: 0.0 | MAD: 0.00111 | KS D-Max: 0.00314 | Dmix: 0.005016 | Digital Mix Speed: 6151.245 | Time: 7.81s

[306/343] Analyzing (a=21, b=5, c=10)...
  ✓ Samples: 6,727,828 | Chi-Sq Stat: 946.5956 | Chi-Sq p-value: 0.0 | MAD: 0.00113 | KS D-Max: 0.00315 | Dmix: 0.005090 | Digital Mix Speed: 6042.367 | Time: 7.82s

[307/343] Analyzing (a=21, b=5, c=11)...
  ✓ Samples: 6,726,732 | Chi-Sq Stat: 944.8620 | Chi-Sq p-value: 0.0 | MAD: 0.00113 | KS D-Max: 0.00317 | Dmix: 0.005072 | Digital Mix Speed: 6042.305 | Time: 7.83s

[308/343] Analyzing (a=21, b=5, c=12)...
  ✓ Samples: 6,727,861 | Chi-Sq Stat: 936.0139 | Chi-Sq p-value: 0.0 | MAD: 0.00112 | KS D-Max: 0.00316 | Dmix: 0.005041 | Digital Mix Speed: 6096.319 | Time: 7.80s

[309/343] Analyzing (a=21, b=6, c=6)...
  ✓ Samples: 6,059,789 | Chi-Sq Stat: 3102.9603 | Chi-Sq p-value: 0.0 | MAD: 0.00198 | KS D-Max: 0.00427 | Dmix: 0.008894 | Digital Mix Speed: 3425.484 | Time: 6.79s

[310/343] Analyzing (a=21, b=6, c=7)...
  ✓ Samples: 6,001,293 | Chi-Sq Stat: 4248.0349 | Chi-Sq p-value: 0.0 | MAD: 0.00226 | KS D-Max: 0.00454 | Dmix: 0.010188 | Digital Mix Speed: 2999.223 | Time: 6.85s

[311/343] Analyzing (a=21, b=6, c=8)...
  ✓ Samples: 6,001,288 | Chi-Sq Stat: 4230.7173 | Chi-Sq p-value: 0.0 | MAD: 0.00226 | KS D-Max: 0.00453 | Dmix: 0.010173 | Digital Mix Speed: 2999.223 | Time: 6.72s

[312/343] Analyzing (a=21, b=6, c=9)...
  ✓ Samples: 6,059,171 | Chi-Sq Stat: 3173.1292 | Chi-Sq p-value: 0.0 | MAD: 0.00202 | KS D-Max: 0.00437 | Dmix: 0.009110 | Digital Mix Speed: 3357.630 | Time: 6.87s

[313/343] Analyzing (a=21, b=6, c=10)...
  ✓ Samples: 6,001,285 | Chi-Sq Stat: 4219.3948 | Chi-Sq p-value: 0.0 | MAD: 0.00226 | KS D-Max: 0.00453 | Dmix: 0.010156 | Digital Mix Speed: 2999.223 | Time: 6.79s

[314/343] Analyzing (a=21, b=6, c=11)...
  ✓ Samples: 6,001,281 | Chi-Sq Stat: 4235.5907 | Chi-Sq p-value: 0.0 | MAD: 0.00226 | KS D-Max: 0.00453 | Dmix: 0.010174 | Digital Mix Speed: 2999.223 | Time: 6.82s

[315/343] Analyzing (a=21, b=6, c=12)...
  ✓ Samples: 6,059,762 | Chi-Sq Stat: 3051.6706 | Chi-Sq p-value: 0.0 | MAD: 0.00198 | KS D-Max: 0.00434 | Dmix: 0.008911 | Digital Mix Speed: 3425.483 | Time: 6.88s

[316/343] Analyzing (a=21, b=7, c=6)...
  ✓ Samples: 5,539,454 | Chi-Sq Stat: 2344.9583 | Chi-Sq p-value: 0.0 | MAD: 0.00197 | KS D-Max: 0.00772 | Dmix: 0.008883 | Digital Mix Speed: 3423.080 | Time: 6.04s

[317/343] Analyzing (a=21, b=7, c=7)...
  ✓ Samples: 24,788,195 | Chi-Sq Stat: 143.3397 | Chi-Sq p-value: 0.0 | MAD: 0.00024 | KS D-Max: 0.00082 | Dmix: 0.001062 | Digital Mix Speed: 30809.354 | Time: 51.32s

[318/343] Analyzing (a=21, b=7, c=8)...
  ✓ Samples: 5,539,451 | Chi-Sq Stat: 2345.5038 | Chi-Sq p-value: 0.0 | MAD: 0.00197 | KS D-Max: 0.00772 | Dmix: 0.008883 | Digital Mix Speed: 3423.080 | Time: 6.10s

[319/343] Analyzing (a=21, b=7, c=9)...
  ✓ Samples: 5,539,451 | Chi-Sq Stat: 2344.6780 | Chi-Sq p-value: 0.0 | MAD: 0.00197 | KS D-Max: 0.00772 | Dmix: 0.008879 | Digital Mix Speed: 3423.080 | Time: 6.11s

[320/343] Analyzing (a=21, b=7, c=10)...
  ✓ Samples: 5,539,442 | Chi-Sq Stat: 2342.8232 | Chi-Sq p-value: 0.0 | MAD: 0.00197 | KS D-Max: 0.00771 | Dmix: 0.008877 | Digital Mix Speed: 3423.079 | Time: 6.05s

[321/343] Analyzing (a=21, b=7, c=11)...
  ✓ Samples: 5,539,442 | Chi-Sq Stat: 2342.4034 | Chi-Sq p-value: 0.0 | MAD: 0.00197 | KS D-Max: 0.00771 | Dmix: 0.008877 | Digital Mix Speed: 3423.079 | Time: 6.11s

[322/343] Analyzing (a=21, b=7, c=12)...
  ✓ Samples: 5,539,442 | Chi-Sq Stat: 2343.3660 | Chi-Sq p-value: 0.0 | MAD: 0.00197 | KS D-Max: 0.00772 | Dmix: 0.008880 | Digital Mix Speed: 3423.079 | Time: 6.01s

[323/343] Analyzing (a=21, b=8, c=6)...
  ✓ Samples: 5,257,607 | Chi-Sq Stat: 1285.8332 | Chi-Sq p-value: 0.0 | MAD: 0.00155 | KS D-Max: 0.00549 | Dmix: 0.006985 | Digital Mix Speed: 4335.992 | Time: 5.78s

[324/343] Analyzing (a=21, b=8, c=7)...
  ✓ Samples: 5,200,180 | Chi-Sq Stat: 632.1460 | Chi-Sq p-value: 0.0 | MAD: 0.00101 | KS D-Max: 0.00277 | Dmix: 0.004538 | Digital Mix Speed: 6649.523 | Time: 5.67s

[325/343] Analyzing (a=21, b=8, c=8)...
  ✓ Samples: 5,468,849 | Chi-Sq Stat: 1469.6794 | Chi-Sq p-value: 0.0 | MAD: 0.00158 | KS D-Max: 0.00563 | Dmix: 0.007088 | Digital Mix Speed: 4264.491 | Time: 5.95s

[326/343] Analyzing (a=21, b=8, c=9)...
  ✓ Samples: 5,257,412 | Chi-Sq Stat: 1291.2841 | Chi-Sq p-value: 0.0 | MAD: 0.00155 | KS D-Max: 0.00549 | Dmix: 0.006992 | Digital Mix Speed: 4335.982 | Time: 5.73s

[327/343] Analyzing (a=21, b=8, c=10)...
  ✓ Samples: 5,467,705 | Chi-Sq Stat: 1518.6203 | Chi-Sq p-value: 0.0 | MAD: 0.00160 | KS D-Max: 0.00571 | Dmix: 0.007189 | Digital Mix Speed: 4211.128 | Time: 5.94s

[328/343] Analyzing (a=21, b=8, c=11)...
  ✓ Samples: 5,468,724 | Chi-Sq Stat: 1482.4269 | Chi-Sq p-value: 0.0 | MAD: 0.00161 | KS D-Max: 0.00574 | Dmix: 0.007255 | Digital Mix Speed: 4185.022 | Time: 6.22s

[329/343] Analyzing (a=21, b=8, c=12)...
  ✓ Samples: 5,257,730 | Chi-Sq Stat: 1278.0446 | Chi-Sq p-value: 0.0 | MAD: 0.00155 | KS D-Max: 0.00547 | Dmix: 0.006969 | Digital Mix Speed: 4335.999 | Time: 5.76s

[330/343] Analyzing (a=21, b=9, c=6)...
  ✓ Samples: 5,022,028 | Chi-Sq Stat: 5086.1638 | Chi-Sq p-value: 0.0 | MAD: 0.00299 | KS D-Max: 0.01268 | Dmix: 0.013449 | Digital Mix Speed: 2241.097 | Time: 5.42s

[331/343] Analyzing (a=21, b=9, c=7)...
  ✓ Samples: 4,928,695 | Chi-Sq Stat: 12124.1075 | Chi-Sq p-value: 0.0 | MAD: 0.00486 | KS D-Max: 0.02042 | Dmix: 0.021863 | Digital Mix Speed: 1377.105 | Time: 5.32s

[332/343] Analyzing (a=21, b=9, c=8)...
  ✓ Samples: 4,928,695 | Chi-Sq Stat: 12120.4257 | Chi-Sq p-value: 0.0 | MAD: 0.00486 | KS D-Max: 0.02041 | Dmix: 0.021860 | Digital Mix Speed: 1377.105 | Time: 5.24s

[333/343] Analyzing (a=21, b=9, c=9)...
  ✓ Samples: 5,020,909 | Chi-Sq Stat: 5287.2909 | Chi-Sq p-value: 0.0 | MAD: 0.00307 | KS D-Max: 0.01308 | Dmix: 0.013836 | Digital Mix Speed: 2182.665 | Time: 5.42s

[334/343] Analyzing (a=21, b=9, c=10)...
  ✓ Samples: 4,928,692 | Chi-Sq Stat: 12116.2253 | Chi-Sq p-value: 0.0 | MAD: 0.00486 | KS D-Max: 0.02041 | Dmix: 0.021856 | Digital Mix Speed: 1377.105 | Time: 5.25s

[335/343] Analyzing (a=21, b=9, c=11)...
  ✓ Samples: 4,928,690 | Chi-Sq Stat: 12116.8296 | Chi-Sq p-value: 0.0 | MAD: 0.00486 | KS D-Max: 0.02041 | Dmix: 0.021854 | Digital Mix Speed: 1377.105 | Time: 5.32s

[336/343] Analyzing (a=21, b=9, c=12)...
  ✓ Samples: 5,022,060 | Chi-Sq Stat: 5082.4200 | Chi-Sq p-value: 0.0 | MAD: 0.00299 | KS D-Max: 0.01265 | Dmix: 0.013435 | Digital Mix Speed: 2241.098 | Time: 5.29s

[337/343] Analyzing (a=21, b=10, c=6)...
  ✓ Samples: 4,762,938 | Chi-Sq Stat: 857881.8340 | Chi-Sq p-value: 0.0 | MAD: 0.03999 | KS D-Max: 0.17995 | Dmix: 0.179948 | Digital Mix Speed: 166.989 | Time: 5.13s

[338/343] Analyzing (a=21, b=10, c=7)...
  ✓ Samples: 4,734,988 | Chi-Sq Stat: 1279483.8879 | Chi-Sq p-value: 0.0 | MAD: 0.04828 | KS D-Max: 0.21727 | Dmix: 0.217273 | Digital Mix Speed: 138.263 | Time: 4.97s

[339/343] Analyzing (a=21, b=10, c=8)...
  ✓ Samples: 4,762,957 | Chi-Sq Stat: 858942.3509 | Chi-Sq p-value: 0.0 | MAD: 0.03998 | KS D-Max: 0.17990 | Dmix: 0.179897 | Digital Mix Speed: 167.030 | Time: 5.13s

[340/343] Analyzing (a=21, b=10, c=9)...
  ✓ Samples: 4,762,955 | Chi-Sq Stat: 855137.6416 | Chi-Sq p-value: 0.0 | MAD: 0.03992 | KS D-Max: 0.17966 | Dmix: 0.179657 | Digital Mix Speed: 167.281 | Time: 5.03s

[341/343] Analyzing (a=21, b=10, c=10)...
  ✓ Samples: 4,762,907 | Chi-Sq Stat: 859385.5103 | Chi-Sq p-value: 0.0 | MAD: 0.04006 | KS D-Max: 0.18029 | Dmix: 0.180290 | Digital Mix Speed: 166.697 | Time: 5.20s

[342/343] Analyzing (a=21, b=10, c=11)...
  ✓ Samples: 4,762,554 | Chi-Sq Stat: 857715.8125 | Chi-Sq p-value: 0.0 | MAD: 0.04002 | KS D-Max: 0.18011 | Dmix: 0.180108 | Digital Mix Speed: 166.863 | Time: 5.02s

[343/343] Analyzing (a=21, b=10, c=12)...
  ✓ Samples: 4,762,968 | Chi-Sq Stat: 856973.9655 | Chi-Sq p-value: 0.0 | MAD: 0.03999 | KS D-Max: 0.17997 | Dmix: 0.179968 | Digital Mix Speed: 166.989 | Time: 5.16s

==================================================
Scan complete! Scanned: 343, Skipped: 0
Results saved to swiss_cheese_results.json

================================================================================
               TOP 5: BEST BENFORD'S LAW CONFORMITY (Lowest MAD)                
================================================================================
Rank  (a, b, c)           MAD         Dmix        Mix Speed      Samples   
--------------------------------------------------------------------------------
1     (21, 7, 7)          0.000240    0.001062    30809.35       24,788,195
2     (18, 4, 8)          0.000280    0.001268    25695.06       15,653,650
3     (15, 6, 9)          0.000360    0.001633    20195.04       18,630,008
4     (18, 9, 9)          0.000360    0.001606    21179.83       42,144,159
5     (20, 6, 8)          0.000420    0.001910    16957.94       13,253,683

================================================================================
                      TOP 5: FASTEST DIGITAL MIXING SPEED                       
================================================================================
Rank  (a, b, c)           MAD         Dmix        Mix Speed      Samples   
--------------------------------------------------------------------------------
1     (21, 7, 7)          0.000240    0.001062    30809.35       24,788,195
2     (18, 4, 8)          0.000280    0.001268    25695.06       15,653,650
3     (18, 9, 9)          0.000360    0.001606    21179.83       42,144,159
4     (15, 6, 9)          0.000360    0.001633    20195.04       18,630,008
5     (20, 6, 8)          0.000420    0.001910    16957.94       13,253,683
