Added 0 trivial states as holes

=== SWISS CHEESE CUBE SCAN ===
Cube center: (21, 30, 12)
  ✓ Samples: 3,373,073 | Chi-Sq Stat: 2762.1030 | Chi-Sq p-value: 0.0 | MAD: 0.00244 | KS D-Max: 0.00627 | Dmix: 0.010995 | Digital Mix Speed: 2675.420 | Time: 3.54s

[295/343] Analyzing (a=24, b=27, c=9)...
  ✓ Samples: 3,418,848 | Chi-Sq Stat: 1570.5584 | Chi-Sq p-value: 0.0 | MAD: 0.00210 | KS D-Max: 0.00767 | Dmix: 0.009442 | Digital Mix Speed: 3111.371 | Time: 3.29s

[296/343] Analyzing (a=24, b=27, c=10)...
  ✓ Samples: 3,324,787 | Chi-Sq Stat: 1667.1198 | Chi-Sq p-value: 0.0 | MAD: 0.00197 | KS D-Max: 0.00593 | Dmix: 0.008882 | Digital Mix Speed: 3310.540 | Time: 3.27s

[297/343] Analyzing (a=24, b=27, c=11)...
  ✓ Samples: 3,324,787 | Chi-Sq Stat: 1665.6169 | Chi-Sq p-value: 0.0 | MAD: 0.00197 | KS D-Max: 0.00593 | Dmix: 0.008878 | Digital Mix Speed: 3310.540 | Time: 3.41s

[298/343] Analyzing (a=24, b=27, c=12)...
  ✓ Samples: 3,353,255 | Chi-Sq Stat: 1563.5791 | Chi-Sq p-value: 0.0 | MAD: 0.00208 | KS D-Max: 0.00683 | Dmix: 0.009340 | Digital Mix Speed: 3137.244 | Time: 3.23s

[299/343] Analyzing (a=24, b=27, c=13)...
  ✓ Samples: 3,324,787 | Chi-Sq Stat: 1665.7519 | Chi-Sq p-value: 0.0 | MAD: 0.00197 | KS D-Max: 0.00593 | Dmix: 0.008880 | Digital Mix Speed: 3310.540 | Time: 3.26s

[300/343] Analyzing (a=24, b=27, c=14)...
  ✓ Samples: 3,324,787 | Chi-Sq Stat: 1664.7659 | Chi-Sq p-value: 0.0 | MAD: 0.00197 | KS D-Max: 0.00593 | Dmix: 0.008878 | Digital Mix Speed: 3310.540 | Time: 3.41s

[301/343] Analyzing (a=24, b=27, c=15)...
  ✓ Samples: 3,418,777 | Chi-Sq Stat: 1469.2389 | Chi-Sq p-value: 0.0 | MAD: 0.00197 | KS D-Max: 0.00734 | Dmix: 0.008845 | Digital Mix Speed: 3316.686 | Time: 3.37s

[302/343] Analyzing (a=24, b=28, c=9)...
  ✓ Samples: 3,313,599 | Chi-Sq Stat: 1354.2177 | Chi-Sq p-value: 0.0 | MAD: 0.00145 | KS D-Max: 0.00652 | Dmix: 0.006524 | Digital Mix Speed: 4496.759 | Time: 3.30s

[303/343] Analyzing (a=24, b=28, c=10)...
  ✓ Samples: 3,313,599 | Chi-Sq Stat: 1353.1305 | Chi-Sq p-value: 0.0 | MAD: 0.00145 | KS D-Max: 0.00652 | Dmix: 0.006524 | Digital Mix Speed: 4496.759 | Time: 3.34s

[304/343] Analyzing (a=24, b=28, c=11)...
  ✓ Samples: 3,313,599 | Chi-Sq Stat: 1353.1574 | Chi-Sq p-value: 0.0 | MAD: 0.00145 | KS D-Max: 0.00652 | Dmix: 0.006524 | Digital Mix Speed: 4496.759 | Time: 3.34s

[305/343] Analyzing (a=24, b=28, c=12)...
  ✓ Samples: 3,335,250 | Chi-Sq Stat: 1466.9207 | Chi-Sq p-value: 0.0 | MAD: 0.00169 | KS D-Max: 0.00761 | Dmix: 0.007612 | Digital Mix Speed: 3859.839 | Time: 3.29s

[306/343] Analyzing (a=24, b=28, c=13)...
  ✓ Samples: 3,313,598 | Chi-Sq Stat: 1353.7436 | Chi-Sq p-value: 0.0 | MAD: 0.00145 | KS D-Max: 0.00652 | Dmix: 0.006523 | Digital Mix Speed: 4496.758 | Time: 3.35s

[307/343] Analyzing (a=24, b=28, c=14)...
  ✓ Samples: 3,313,598 | Chi-Sq Stat: 1354.9311 | Chi-Sq p-value: 0.0 | MAD: 0.00145 | KS D-Max: 0.00652 | Dmix: 0.006521 | Digital Mix Speed: 4496.758 | Time: 3.32s

[308/343] Analyzing (a=24, b=28, c=15)...
  ✓ Samples: 3,313,598 | Chi-Sq Stat: 1353.1600 | Chi-Sq p-value: 0.0 | MAD: 0.00145 | KS D-Max: 0.00651 | Dmix: 0.006515 | Digital Mix Speed: 4496.758 | Time: 3.23s

[309/343] Analyzing (a=24, b=29, c=9)...
  ✓ Samples: 3,298,359 | Chi-Sq Stat: 2961.5864 | Chi-Sq p-value: 0.0 | MAD: 0.00264 | KS D-Max: 0.00649 | Dmix: 0.011896 | Digital Mix Speed: 2469.052 | Time: 3.44s

[310/343] Analyzing (a=24, b=29, c=10)...
  ✓ Samples: 3,270,560 | Chi-Sq Stat: 3035.8231 | Chi-Sq p-value: 0.0 | MAD: 0.00269 | KS D-Max: 0.00681 | Dmix: 0.012113 | Digital Mix Speed: 2421.793 | Time: 3.31s

[311/343] Analyzing (a=24, b=29, c=11)...
  ✓ Samples: 3,298,346 | Chi-Sq Stat: 2944.3338 | Chi-Sq p-value: 0.0 | MAD: 0.00264 | KS D-Max: 0.00647 | Dmix: 0.011871 | Digital Mix Speed: 2469.052 | Time: 3.18s

[312/343] Analyzing (a=24, b=29, c=12)...
  ✓ Samples: 3,260,508 | Chi-Sq Stat: 2877.7605 | Chi-Sq p-value: 0.0 | MAD: 0.00253 | KS D-Max: 0.00662 | Dmix: 0.011365 | Digital Mix Speed: 2574.421 | Time: 3.32s

[313/343] Analyzing (a=24, b=29, c=13)...
  ✓ Samples: 3,298,345 | Chi-Sq Stat: 2957.2944 | Chi-Sq p-value: 0.0 | MAD: 0.00265 | KS D-Max: 0.00649 | Dmix: 0.011908 | Digital Mix Speed: 2459.734 | Time: 3.26s

[314/343] Analyzing (a=24, b=29, c=14)...
  ✓ Samples: 3,270,556 | Chi-Sq Stat: 3040.2208 | Chi-Sq p-value: 0.0 | MAD: 0.00269 | KS D-Max: 0.00681 | Dmix: 0.012115 | Digital Mix Speed: 2421.792 | Time: 3.15s

[315/343] Analyzing (a=24, b=29, c=15)...
  ✓ Samples: 3,298,341 | Chi-Sq Stat: 2961.3830 | Chi-Sq p-value: 0.0 | MAD: 0.00264 | KS D-Max: 0.00650 | Dmix: 0.011900 | Digital Mix Speed: 2469.051 | Time: 3.37s

[316/343] Analyzing (a=24, b=30, c=9)...
  ✓ Samples: 3,225,152 | Chi-Sq Stat: 5562.0354 | Chi-Sq p-value: 0.0 | MAD: 0.00368 | KS D-Max: 0.01067 | Dmix: 0.016570 | Digital Mix Speed: 1768.628 | Time: 3.05s

[317/343] Analyzing (a=24, b=30, c=10)...
  ✓ Samples: 3,225,152 | Chi-Sq Stat: 5560.1251 | Chi-Sq p-value: 0.0 | MAD: 0.00368 | KS D-Max: 0.01067 | Dmix: 0.016567 | Digital Mix Speed: 1768.628 | Time: 3.16s

[318/343] Analyzing (a=24, b=30, c=11)...
  ✓ Samples: 3,225,152 | Chi-Sq Stat: 5558.9421 | Chi-Sq p-value: 0.0 | MAD: 0.00368 | KS D-Max: 0.01066 | Dmix: 0.016568 | Digital Mix Speed: 1768.628 | Time: 3.31s

[319/343] Analyzing (a=24, b=30, c=12)...
  ✓ Samples: 3,562,971 | Chi-Sq Stat: 1425.1542 | Chi-Sq p-value: 0.0 | MAD: 0.00204 | KS D-Max: 0.00597 | Dmix: 0.009173 | Digital Mix Speed: 3211.673 | Time: 3.46s

[320/343] Analyzing (a=24, b=30, c=13)...
  ✓ Samples: 3,225,152 | Chi-Sq Stat: 5561.0076 | Chi-Sq p-value: 0.0 | MAD: 0.00368 | KS D-Max: 0.01067 | Dmix: 0.016576 | Digital Mix Speed: 1768.628 | Time: 3.16s

[321/343] Analyzing (a=24, b=30, c=14)...
  ✓ Samples: 3,225,152 | Chi-Sq Stat: 5563.3975 | Chi-Sq p-value: 0.0 | MAD: 0.00368 | KS D-Max: 0.01067 | Dmix: 0.016582 | Digital Mix Speed: 1768.628 | Time: 3.20s

[322/343] Analyzing (a=24, b=30, c=15)...
  ✓ Samples: 3,225,152 | Chi-Sq Stat: 5564.8531 | Chi-Sq p-value: 0.0 | MAD: 0.00369 | KS D-Max: 0.01068 | Dmix: 0.016584 | Digital Mix Speed: 1763.835 | Time: 3.13s

[323/343] Analyzing (a=24, b=31, c=9)...
  ✓ Samples: 3,219,211 | Chi-Sq Stat: 30488.7208 | Chi-Sq p-value: 0.0 | MAD: 0.00749 | KS D-Max: 0.02005 | Dmix: 0.033724 | Digital Mix Speed: 868.858 | Time: 3.25s

[324/343] Analyzing (a=24, b=31, c=10)...
  ✓ Samples: 3,242,800 | Chi-Sq Stat: 21856.5568 | Chi-Sq p-value: 0.0 | MAD: 0.00604 | KS D-Max: 0.01976 | Dmix: 0.027178 | Digital Mix Speed: 1077.967 | Time: 3.27s

[325/343] Analyzing (a=24, b=31, c=11)...
  ✓ Samples: 3,242,811 | Chi-Sq Stat: 21913.9611 | Chi-Sq p-value: 0.0 | MAD: 0.00604 | KS D-Max: 0.01976 | Dmix: 0.027169 | Digital Mix Speed: 1077.967 | Time: 3.19s

[326/343] Analyzing (a=24, b=31, c=12)...
  ✓ Samples: 3,219,211 | Chi-Sq Stat: 30541.5636 | Chi-Sq p-value: 0.0 | MAD: 0.00750 | KS D-Max: 0.02009 | Dmix: 0.033738 | Digital Mix Speed: 867.700 | Time: 3.11s

[327/343] Analyzing (a=24, b=31, c=13)...
  ✓ Samples: 3,242,815 | Chi-Sq Stat: 21916.6752 | Chi-Sq p-value: 0.0 | MAD: 0.00605 | KS D-Max: 0.01980 | Dmix: 0.027239 | Digital Mix Speed: 1076.185 | Time: 3.26s

[328/343] Analyzing (a=24, b=31, c=14)...
  ✓ Samples: 3,242,759 | Chi-Sq Stat: 22053.5025 | Chi-Sq p-value: 0.0 | MAD: 0.00609 | KS D-Max: 0.01989 | Dmix: 0.027388 | Digital Mix Speed: 1069.116 | Time: 3.17s

[329/343] Analyzing (a=24, b=31, c=15)...
  ✓ Samples: 3,219,209 | Chi-Sq Stat: 30582.1471 | Chi-Sq p-value: 0.0 | MAD: 0.00750 | KS D-Max: 0.02009 | Dmix: 0.033768 | Digital Mix Speed: 867.700 | Time: 3.10s

[330/343] Analyzing (a=24, b=32, c=9)...
  ✓ Samples: 3,180,095 | Chi-Sq Stat: 81337.4858 | Chi-Sq p-value: 0.0 | MAD: 0.01560 | KS D-Max: 0.02911 | Dmix: 0.070210 | Digital Mix Speed: 416.823 | Time: 3.24s

[331/343] Analyzing (a=24, b=32, c=10)...
  ✓ Samples: 3,180,095 | Chi-Sq Stat: 81338.9265 | Chi-Sq p-value: 0.0 | MAD: 0.01560 | KS D-Max: 0.02911 | Dmix: 0.070208 | Digital Mix Speed: 416.823 | Time: 3.05s

[332/343] Analyzing (a=24, b=32, c=11)...
  ✓ Samples: 3,180,095 | Chi-Sq Stat: 81345.5698 | Chi-Sq p-value: 0.0 | MAD: 0.01560 | KS D-Max: 0.02910 | Dmix: 0.070210 | Digital Mix Speed: 416.823 | Time: 3.11s

[333/343] Analyzing (a=24, b=32, c=12)...
  ✓ Samples: 3,180,095 | Chi-Sq Stat: 81339.4887 | Chi-Sq p-value: 0.0 | MAD: 0.01560 | KS D-Max: 0.02910 | Dmix: 0.070209 | Digital Mix Speed: 416.823 | Time: 3.23s

[334/343] Analyzing (a=24, b=32, c=13)...
  ✓ Samples: 3,180,095 | Chi-Sq Stat: 81333.7075 | Chi-Sq p-value: 0.0 | MAD: 0.01560 | KS D-Max: 0.02910 | Dmix: 0.070205 | Digital Mix Speed: 416.823 | Time: 3.00s

[335/343] Analyzing (a=24, b=32, c=14)...
  ✓ Samples: 3,180,092 | Chi-Sq Stat: 81331.7265 | Chi-Sq p-value: 0.0 | MAD: 0.01560 | KS D-Max: 0.02910 | Dmix: 0.070204 | Digital Mix Speed: 416.823 | Time: 3.07s

[336/343] Analyzing (a=24, b=32, c=15)...
  ✓ Samples: 3,180,092 | Chi-Sq Stat: 81331.8678 | Chi-Sq p-value: 0.0 | MAD: 0.01560 | KS D-Max: 0.02910 | Dmix: 0.070203 | Digital Mix Speed: 416.823 | Time: 3.20s

[337/343] Analyzing (a=24, b=33, c=9)...
  ✓ Samples: 4,106,983 | Chi-Sq Stat: 1128.4451 | Chi-Sq p-value: 0.0 | MAD: 0.00150 | KS D-Max: 0.00460 | Dmix: 0.006768 | Digital Mix Speed: 4409.015 | Time: 4.30s

[338/343] Analyzing (a=24, b=33, c=10)...
  ✓ Samples: 3,136,919 | Chi-Sq Stat: 2939.9321 | Chi-Sq p-value: 0.0 | MAD: 0.00304 | KS D-Max: 0.00811 | Dmix: 0.013667 | Digital Mix Speed: 2137.008 | Time: 3.08s

[339/343] Analyzing (a=24, b=33, c=11)...
  ✓ Samples: 3,136,919 | Chi-Sq Stat: 2940.5841 | Chi-Sq p-value: 0.0 | MAD: 0.00304 | KS D-Max: 0.00811 | Dmix: 0.013666 | Digital Mix Speed: 2137.008 | Time: 3.09s

[340/343] Analyzing (a=24, b=33, c=12)...
  ✓ Samples: 3,163,851 | Chi-Sq Stat: 2036.6926 | Chi-Sq p-value: 0.0 | MAD: 0.00255 | KS D-Max: 0.00733 | Dmix: 0.011483 | Digital Mix Speed: 2549.104 | Time: 3.04s

[341/343] Analyzing (a=24, b=33, c=13)...
  ✓ Samples: 3,136,918 | Chi-Sq Stat: 2939.2602 | Chi-Sq p-value: 0.0 | MAD: 0.00304 | KS D-Max: 0.00811 | Dmix: 0.013659 | Digital Mix Speed: 2137.008 | Time: 3.07s

[342/343] Analyzing (a=24, b=33, c=14)...
  ✓ Samples: 3,136,918 | Chi-Sq Stat: 2938.9181 | Chi-Sq p-value: 0.0 | MAD: 0.00304 | KS D-Max: 0.00811 | Dmix: 0.013662 | Digital Mix Speed: 2137.008 | Time: 3.09s

[343/343] Analyzing (a=24, b=33, c=15)...
  ✓ Samples: 3,896,812 | Chi-Sq Stat: 1062.0014 | Chi-Sq p-value: 0.0 | MAD: 0.00142 | KS D-Max: 0.00468 | Dmix: 0.006385 | Digital Mix Speed: 4641.345 | Time: 4.05s

==================================================
Scan complete! Scanned: 343, Skipped: 0
Results saved to swiss_cheese_results.json

================================================================================
               TOP 5: BEST BENFORD'S LAW CONFORMITY (Lowest MAD)                
================================================================================
Rank  (a, b, c)           MAD         Dmix        Mix Speed      Samples   
--------------------------------------------------------------------------------
1     (22, 33, 11)        0.000530    0.002392    12968.34       7,468,318 
2     (18, 33, 9)         0.000750    0.003372    8971.03        5,348,958 
3     (18, 27, 9)         0.000760    0.003415    9069.14        7,808,151 
4     (21, 28, 14)        0.001070    0.004811    6373.94        6,608,638 
5     (18, 28, 10)        0.001160    0.005237    5686.22        3,944,706 

================================================================================
                      TOP 5: FASTEST DIGITAL MIXING SPEED                       
================================================================================
Rank  (a, b, c)           MAD         Dmix        Mix Speed      Samples   
--------------------------------------------------------------------------------
1     (22, 33, 11)        0.000530    0.002392    12968.34       7,468,318 
2     (18, 27, 9)         0.000760    0.003415    9069.14        7,808,151 
3     (18, 33, 9)         0.000750    0.003372    8971.03        5,348,958 
4     (21, 28, 14)        0.001070    0.004811    6373.94        6,608,638 
5     (18, 28, 14)        0.001160    0.005205    5686.29        3,945,427 
