Added 0 trivial states as holes

=== SWISS CHEESE CUBE SCAN ===
Cube center: (7, 14, 8)
  ✓ Samples: 4,734,881 | Chi-Sq Stat: 4470.3703 | Chi-Sq p-value: 0.0 | MAD: 0.00301 | KS D-Max: 0.00773 | Dmix: 0.013565 | Digital Mix Speed: 2217.711 | Time: 5.00s

[1006/1331] Analyzing (a=10, b=12, c=7)...
  ✓ Samples: 4,372,529 | Chi-Sq Stat: 9129.0587 | Chi-Sq p-value: 0.0 | MAD: 0.00427 | KS D-Max: 0.01320 | Dmix: 0.019212 | Digital Mix Speed: 1555.207 | Time: 4.48s

[1007/1331] Analyzing (a=10, b=12, c=8)...
  ✓ Samples: 4,738,497 | Chi-Sq Stat: 4395.3165 | Chi-Sq p-value: 0.0 | MAD: 0.00300 | KS D-Max: 0.00760 | Dmix: 0.013485 | Digital Mix Speed: 2225.214 | Time: 4.96s

[1008/1331] Analyzing (a=10, b=12, c=9)...
  ✓ Samples: 4,372,529 | Chi-Sq Stat: 9124.5985 | Chi-Sq p-value: 0.0 | MAD: 0.00427 | KS D-Max: 0.01320 | Dmix: 0.019216 | Digital Mix Speed: 1555.207 | Time: 4.74s

[1009/1331] Analyzing (a=10, b=12, c=10)...
  ✓ Samples: 4,385,289 | Chi-Sq Stat: 8999.3140 | Chi-Sq p-value: 0.0 | MAD: 0.00426 | KS D-Max: 0.01283 | Dmix: 0.019182 | Digital Mix Speed: 1559.155 | Time: 4.49s

[1010/1331] Analyzing (a=10, b=12, c=11)...
  ✓ Samples: 4,372,529 | Chi-Sq Stat: 9125.4855 | Chi-Sq p-value: 0.0 | MAD: 0.00427 | KS D-Max: 0.01320 | Dmix: 0.019218 | Digital Mix Speed: 1555.207 | Time: 4.54s

[1011/1331] Analyzing (a=10, b=12, c=12)...
  ✓ Samples: 4,735,778 | Chi-Sq Stat: 4444.7032 | Chi-Sq p-value: 0.0 | MAD: 0.00301 | KS D-Max: 0.00778 | Dmix: 0.013545 | Digital Mix Speed: 2217.738 | Time: 5.00s

[1012/1331] Analyzing (a=10, b=12, c=13)...
  ✓ Samples: 4,372,526 | Chi-Sq Stat: 9123.0711 | Chi-Sq p-value: 0.0 | MAD: 0.00427 | KS D-Max: 0.01320 | Dmix: 0.019211 | Digital Mix Speed: 1555.207 | Time: 4.62s

[1013/1331] Analyzing (a=10, b=13, c=3)...
  ✓ Samples: 4,296,946 | Chi-Sq Stat: 1185.0393 | Chi-Sq p-value: 0.0 | MAD: 0.00147 | KS D-Max: 0.00336 | Dmix: 0.006594 | Digital Mix Speed: 4512.354 | Time: 4.54s

[1014/1331] Analyzing (a=10, b=13, c=4)...
  ✓ Samples: 4,296,965 | Chi-Sq Stat: 1182.7803 | Chi-Sq p-value: 0.0 | MAD: 0.00146 | KS D-Max: 0.00334 | Dmix: 0.006584 | Digital Mix Speed: 4543.262 | Time: 4.52s

[1015/1331] Analyzing (a=10, b=13, c=5)...
  ✓ Samples: 4,257,638 | Chi-Sq Stat: 1755.6966 | Chi-Sq p-value: 0.0 | MAD: 0.00181 | KS D-Max: 0.00458 | Dmix: 0.008138 | Digital Mix Speed: 3662.524 | Time: 4.38s

[1016/1331] Analyzing (a=10, b=13, c=6)...
  ✓ Samples: 4,297,082 | Chi-Sq Stat: 1187.4809 | Chi-Sq p-value: 0.0 | MAD: 0.00146 | KS D-Max: 0.00334 | Dmix: 0.006581 | Digital Mix Speed: 4543.270 | Time: 4.56s

[1017/1331] Analyzing (a=10, b=13, c=7)...
  ✓ Samples: 4,297,035 | Chi-Sq Stat: 1184.0616 | Chi-Sq p-value: 0.0 | MAD: 0.00146 | KS D-Max: 0.00333 | Dmix: 0.006590 | Digital Mix Speed: 4543.266 | Time: 4.33s

[1018/1331] Analyzing (a=10, b=13, c=8)...
  ✓ Samples: 4,297,013 | Chi-Sq Stat: 1186.6518 | Chi-Sq p-value: 0.0 | MAD: 0.00147 | KS D-Max: 0.00335 | Dmix: 0.006597 | Digital Mix Speed: 4512.358 | Time: 4.59s

[1019/1331] Analyzing (a=10, b=13, c=9)...
  ✓ Samples: 4,296,925 | Chi-Sq Stat: 1190.3071 | Chi-Sq p-value: 0.0 | MAD: 0.00147 | KS D-Max: 0.00335 | Dmix: 0.006603 | Digital Mix Speed: 4512.352 | Time: 4.44s

[1020/1331] Analyzing (a=10, b=13, c=10)...
  ✓ Samples: 4,244,430 | Chi-Sq Stat: 2041.6394 | Chi-Sq p-value: 0.0 | MAD: 0.00195 | KS D-Max: 0.00501 | Dmix: 0.008761 | Digital Mix Speed: 3398.882 | Time: 4.39s

[1021/1331] Analyzing (a=10, b=13, c=11)...
  ✓ Samples: 4,297,022 | Chi-Sq Stat: 1187.1942 | Chi-Sq p-value: 0.0 | MAD: 0.00147 | KS D-Max: 0.00335 | Dmix: 0.006603 | Digital Mix Speed: 4512.359 | Time: 4.55s

[1022/1331] Analyzing (a=10, b=13, c=12)...
  ✓ Samples: 4,296,887 | Chi-Sq Stat: 1183.3307 | Chi-Sq p-value: 0.0 | MAD: 0.00147 | KS D-Max: 0.00335 | Dmix: 0.006596 | Digital Mix Speed: 4512.350 | Time: 4.42s

[1023/1331] Analyzing (a=10, b=13, c=13)...
  ✓ Samples: 4,297,083 | Chi-Sq Stat: 1179.8086 | Chi-Sq p-value: 0.0 | MAD: 0.00147 | KS D-Max: 0.00334 | Dmix: 0.006596 | Digital Mix Speed: 4512.363 | Time: 4.55s

[1024/1331] Analyzing (a=10, b=14, c=3)...
  ✓ Samples: 4,136,824 | Chi-Sq Stat: 53.1786 | Chi-Sq p-value: 0.0 | MAD: 0.00031 | KS D-Max: 0.00139 | Dmix: 0.001387 | Digital Mix Speed: 21344.087 | Time: 4.15s

[1025/1331] Analyzing (a=10, b=14, c=4)...
  ✓ Samples: 4,187,797 | Chi-Sq Stat: 303.1991 | Chi-Sq p-value: 0.0 | MAD: 0.00078 | KS D-Max: 0.00351 | Dmix: 0.003506 | Digital Mix Speed: 8489.725 | Time: 4.39s

[1026/1331] Analyzing (a=10, b=14, c=5)...
  ✓ Samples: 4,136,824 | Chi-Sq Stat: 53.5155 | Chi-Sq p-value: 0.0 | MAD: 0.00031 | KS D-Max: 0.00139 | Dmix: 0.001386 | Digital Mix Speed: 21344.087 | Time: 4.31s

[1027/1331] Analyzing (a=10, b=14, c=6)...
  ✓ Samples: 4,187,611 | Chi-Sq Stat: 301.6378 | Chi-Sq p-value: 0.0 | MAD: 0.00078 | KS D-Max: 0.00349 | Dmix: 0.003495 | Digital Mix Speed: 8489.700 | Time: 4.45s

[1028/1331] Analyzing (a=10, b=14, c=7)...
  ✓ Samples: 4,136,824 | Chi-Sq Stat: 53.7546 | Chi-Sq p-value: 0.0 | MAD: 0.00031 | KS D-Max: 0.00139 | Dmix: 0.001388 | Digital Mix Speed: 21344.087 | Time: 4.24s

[1029/1331] Analyzing (a=10, b=14, c=8)...
  ✓ Samples: 4,187,871 | Chi-Sq Stat: 302.3589 | Chi-Sq p-value: 0.0 | MAD: 0.00078 | KS D-Max: 0.00350 | Dmix: 0.003501 | Digital Mix Speed: 8489.735 | Time: 4.23s

[1030/1331] Analyzing (a=10, b=14, c=9)...
  ✓ Samples: 4,136,824 | Chi-Sq Stat: 53.7591 | Chi-Sq p-value: 0.0 | MAD: 0.00031 | KS D-Max: 0.00139 | Dmix: 0.001393 | Digital Mix Speed: 21344.087 | Time: 4.27s

[1031/1331] Analyzing (a=10, b=14, c=10)...
  ✓ Samples: 4,149,931 | Chi-Sq Stat: 106.5450 | Chi-Sq p-value: 0.0 | MAD: 0.00046 | KS D-Max: 0.00205 | Dmix: 0.002054 | Digital Mix Speed: 14387.045 | Time: 4.26s

[1032/1331] Analyzing (a=10, b=14, c=11)...
  ✓ Samples: 4,136,824 | Chi-Sq Stat: 53.4283 | Chi-Sq p-value: 0.0 | MAD: 0.00031 | KS D-Max: 0.00139 | Dmix: 0.001389 | Digital Mix Speed: 21344.087 | Time: 4.32s

[1033/1331] Analyzing (a=10, b=14, c=12)...
  ✓ Samples: 4,187,829 | Chi-Sq Stat: 300.6131 | Chi-Sq p-value: 0.0 | MAD: 0.00077 | KS D-Max: 0.00349 | Dmix: 0.003487 | Digital Mix Speed: 8599.986 | Time: 4.39s

[1034/1331] Analyzing (a=10, b=14, c=13)...
  ✓ Samples: 4,136,819 | Chi-Sq Stat: 53.4546 | Chi-Sq p-value: 0.0 | MAD: 0.00031 | KS D-Max: 0.00139 | Dmix: 0.001391 | Digital Mix Speed: 21344.086 | Time: 4.22s

[1035/1331] Analyzing (a=10, b=15, c=3)...
  ✓ Samples: 4,035,840 | Chi-Sq Stat: 577.3491 | Chi-Sq p-value: 0.0 | MAD: 0.00116 | KS D-Max: 0.00416 | Dmix: 0.005238 | Digital Mix Speed: 5694.771 | Time: 4.14s

[1036/1331] Analyzing (a=10, b=15, c=4)...
  ✓ Samples: 4,035,840 | Chi-Sq Stat: 574.2170 | Chi-Sq p-value: 0.0 | MAD: 0.00116 | KS D-Max: 0.00415 | Dmix: 0.005228 | Digital Mix Speed: 5694.771 | Time: 4.13s

[1037/1331] Analyzing (a=10, b=15, c=5)...
  ✓ Samples: 12,546,388 | Chi-Sq Stat: 619.7188 | Chi-Sq p-value: 0.0 | MAD: 0.00061 | KS D-Max: 0.00233 | Dmix: 0.002738 | Digital Mix Speed: 11636.916 | Time: 18.83s

[1038/1331] Analyzing (a=10, b=15, c=6)...
  ✓ Samples: 4,035,837 | Chi-Sq Stat: 575.7761 | Chi-Sq p-value: 0.0 | MAD: 0.00116 | KS D-Max: 0.00416 | Dmix: 0.005234 | Digital Mix Speed: 5694.770 | Time: 4.19s

[1039/1331] Analyzing (a=10, b=15, c=7)...
  ✓ Samples: 4,035,837 | Chi-Sq Stat: 573.6158 | Chi-Sq p-value: 0.0 | MAD: 0.00116 | KS D-Max: 0.00415 | Dmix: 0.005227 | Digital Mix Speed: 5694.770 | Time: 4.09s

[1040/1331] Analyzing (a=10, b=15, c=8)...
  ✓ Samples: 4,035,837 | Chi-Sq Stat: 571.6273 | Chi-Sq p-value: 0.0 | MAD: 0.00116 | KS D-Max: 0.00415 | Dmix: 0.005219 | Digital Mix Speed: 5694.770 | Time: 4.31s

[1041/1331] Analyzing (a=10, b=15, c=9)...
  ✓ Samples: 4,035,837 | Chi-Sq Stat: 572.2053 | Chi-Sq p-value: 0.0 | MAD: 0.00116 | KS D-Max: 0.00415 | Dmix: 0.005221 | Digital Mix Speed: 5694.770 | Time: 4.05s

[1042/1331] Analyzing (a=10, b=15, c=10)...
  ✓ Samples: 4,112,880 | Chi-Sq Stat: 1008.3107 | Chi-Sq p-value: 0.0 | MAD: 0.00152 | KS D-Max: 0.00590 | Dmix: 0.006844 | Digital Mix Speed: 4351.412 | Time: 4.17s

[1043/1331] Analyzing (a=10, b=15, c=11)...
  ✓ Samples: 4,035,836 | Chi-Sq Stat: 571.5094 | Chi-Sq p-value: 0.0 | MAD: 0.00116 | KS D-Max: 0.00415 | Dmix: 0.005220 | Digital Mix Speed: 5694.770 | Time: 4.29s

[1044/1331] Analyzing (a=10, b=15, c=12)...
  ✓ Samples: 4,035,836 | Chi-Sq Stat: 568.1827 | Chi-Sq p-value: 0.0 | MAD: 0.00116 | KS D-Max: 0.00414 | Dmix: 0.005208 | Digital Mix Speed: 5694.770 | Time: 4.06s

[1045/1331] Analyzing (a=10, b=15, c=13)...
  ✓ Samples: 4,035,836 | Chi-Sq Stat: 566.3743 | Chi-Sq p-value: 0.0 | MAD: 0.00116 | KS D-Max: 0.00414 | Dmix: 0.005200 | Digital Mix Speed: 5694.770 | Time: 4.21s

[1046/1331] Analyzing (a=10, b=16, c=3)...
  ✓ Samples: 3,939,867 | Chi-Sq Stat: 948.8946 | Chi-Sq p-value: 0.0 | MAD: 0.00143 | KS D-Max: 0.00194 | Dmix: 0.006416 | Digital Mix Speed: 4612.225 | Time: 4.15s

[1047/1331] Analyzing (a=10, b=16, c=4)...
  ✓ Samples: 6,255,886 | Chi-Sq Stat: 1285.9405 | Chi-Sq p-value: 0.0 | MAD: 0.00106 | KS D-Max: 0.00456 | Dmix: 0.004773 | Digital Mix Speed: 6411.593 | Time: 7.37s

[1048/1331] Analyzing (a=10, b=16, c=5)...
  ✓ Samples: 3,939,861 | Chi-Sq Stat: 952.2489 | Chi-Sq p-value: 0.0 | MAD: 0.00143 | KS D-Max: 0.00194 | Dmix: 0.006430 | Digital Mix Speed: 4612.224 | Time: 3.97s

[1049/1331] Analyzing (a=10, b=16, c=6)...
  ✓ Samples: 5,380,598 | Chi-Sq Stat: 1085.0323 | Chi-Sq p-value: 0.0 | MAD: 0.00111 | KS D-Max: 0.00502 | Dmix: 0.005015 | Digital Mix Speed: 6063.811 | Time: 6.17s

[1050/1331] Analyzing (a=10, b=16, c=7)...
  ✓ Samples: 3,939,857 | Chi-Sq Stat: 947.3310 | Chi-Sq p-value: 0.0 | MAD: 0.00143 | KS D-Max: 0.00194 | Dmix: 0.006414 | Digital Mix Speed: 4612.224 | Time: 3.95s

[1051/1331] Analyzing (a=10, b=16, c=8)...
  ✓ Samples: 6,505,867 | Chi-Sq Stat: 1291.2310 | Chi-Sq p-value: 0.0 | MAD: 0.00103 | KS D-Max: 0.00434 | Dmix: 0.004629 | Digital Mix Speed: 6614.859 | Time: 7.76s

[1052/1331] Analyzing (a=10, b=16, c=9)...
  ✓ Samples: 3,939,857 | Chi-Sq Stat: 950.0114 | Chi-Sq p-value: 0.0 | MAD: 0.00143 | KS D-Max: 0.00194 | Dmix: 0.006421 | Digital Mix Speed: 4612.224 | Time: 4.04s

[1053/1331] Analyzing (a=10, b=16, c=10)...
  ✓ Samples: 3,952,623 | Chi-Sq Stat: 926.4237 | Chi-Sq p-value: 0.0 | MAD: 0.00141 | KS D-Max: 0.00243 | Dmix: 0.006324 | Digital Mix Speed: 4678.642 | Time: 3.96s

[1054/1331] Analyzing (a=10, b=16, c=11)...
  ✓ Samples: 3,939,857 | Chi-Sq Stat: 948.7756 | Chi-Sq p-value: 0.0 | MAD: 0.00143 | KS D-Max: 0.00194 | Dmix: 0.006419 | Digital Mix Speed: 4612.224 | Time: 3.87s

[1055/1331] Analyzing (a=10, b=16, c=12)...
  ✓ Samples: 6,254,836 | Chi-Sq Stat: 1279.0706 | Chi-Sq p-value: 0.0 | MAD: 0.00107 | KS D-Max: 0.00463 | Dmix: 0.004837 | Digital Mix Speed: 6351.604 | Time: 7.40s

[1056/1331] Analyzing (a=10, b=16, c=13)...
  ✓ Samples: 3,939,855 | Chi-Sq Stat: 945.7475 | Chi-Sq p-value: 0.0 | MAD: 0.00143 | KS D-Max: 0.00194 | Dmix: 0.006413 | Digital Mix Speed: 4612.224 | Time: 3.86s

[1057/1331] Analyzing (a=10, b=17, c=3)...
  ✓ Samples: 3,900,931 | Chi-Sq Stat: 1134.6490 | Chi-Sq p-value: 0.0 | MAD: 0.00153 | KS D-Max: 0.00479 | Dmix: 0.006876 | Digital Mix Speed: 4307.953 | Time: 4.09s

[1058/1331] Analyzing (a=10, b=17, c=4)...
  ✓ Samples: 3,900,818 | Chi-Sq Stat: 1134.2964 | Chi-Sq p-value: 0.0 | MAD: 0.00153 | KS D-Max: 0.00479 | Dmix: 0.006875 | Digital Mix Speed: 4307.945 | Time: 3.91s

[1059/1331] Analyzing (a=10, b=17, c=5)...
  ✓ Samples: 3,864,429 | Chi-Sq Stat: 1402.7232 | Chi-Sq p-value: 0.0 | MAD: 0.00179 | KS D-Max: 0.00494 | Dmix: 0.008052 | Digital Mix Speed: 3679.936 | Time: 4.03s

[1060/1331] Analyzing (a=10, b=17, c=6)...
  ✓ Samples: 3,900,820 | Chi-Sq Stat: 1136.3926 | Chi-Sq p-value: 0.0 | MAD: 0.00153 | KS D-Max: 0.00480 | Dmix: 0.006885 | Digital Mix Speed: 4307.945 | Time: 3.87s

[1061/1331] Analyzing (a=10, b=17, c=7)...
  ✓ Samples: 3,900,902 | Chi-Sq Stat: 1142.7466 | Chi-Sq p-value: 0.0 | MAD: 0.00153 | KS D-Max: 0.00480 | Dmix: 0.006897 | Digital Mix Speed: 4307.951 | Time: 3.93s

[1062/1331] Analyzing (a=10, b=17, c=8)...
  ✓ Samples: 3,900,997 | Chi-Sq Stat: 1137.6584 | Chi-Sq p-value: 0.0 | MAD: 0.00153 | KS D-Max: 0.00478 | Dmix: 0.006880 | Digital Mix Speed: 4307.958 | Time: 4.14s

[1063/1331] Analyzing (a=10, b=17, c=9)...
  ✓ Samples: 3,900,878 | Chi-Sq Stat: 1144.8866 | Chi-Sq p-value: 0.0 | MAD: 0.00153 | KS D-Max: 0.00481 | Dmix: 0.006890 | Digital Mix Speed: 4307.949 | Time: 4.01s

[1064/1331] Analyzing (a=10, b=17, c=10)...
  ✓ Samples: 3,852,177 | Chi-Sq Stat: 1598.3476 | Chi-Sq p-value: 0.0 | MAD: 0.00195 | KS D-Max: 0.00516 | Dmix: 0.008761 | Digital Mix Speed: 3377.285 | Time: 3.90s

[1065/1331] Analyzing (a=10, b=17, c=11)...
  ✓ Samples: 3,900,933 | Chi-Sq Stat: 1148.0055 | Chi-Sq p-value: 0.0 | MAD: 0.00153 | KS D-Max: 0.00481 | Dmix: 0.006888 | Digital Mix Speed: 4307.953 | Time: 4.01s

[1066/1331] Analyzing (a=10, b=17, c=12)...
  ✓ Samples: 3,900,926 | Chi-Sq Stat: 1148.3136 | Chi-Sq p-value: 0.0 | MAD: 0.00153 | KS D-Max: 0.00480 | Dmix: 0.006887 | Digital Mix Speed: 4307.953 | Time: 4.01s

[1067/1331] Analyzing (a=10, b=17, c=13)...
  ✓ Samples: 3,901,018 | Chi-Sq Stat: 1147.3969 | Chi-Sq p-value: 0.0 | MAD: 0.00153 | KS D-Max: 0.00480 | Dmix: 0.006894 | Digital Mix Speed: 4307.959 | Time: 3.96s

[1068/1331] Analyzing (a=10, b=18, c=3)...
  ✓ Samples: 3,787,145 | Chi-Sq Stat: 4392.3229 | Chi-Sq p-value: 0.0 | MAD: 0.00328 | KS D-Max: 0.00755 | Dmix: 0.014751 | Digital Mix Speed: 2005.583 | Time: 3.78s

[1069/1331] Analyzing (a=10, b=18, c=4)...
  ✓ Samples: 4,098,213 | Chi-Sq Stat: 1651.2539 | Chi-Sq p-value: 0.0 | MAD: 0.00186 | KS D-Max: 0.00472 | Dmix: 0.008385 | Digital Mix Speed: 3555.158 | Time: 4.32s

[1070/1331] Analyzing (a=10, b=18, c=5)...
  ✓ Samples: 3,787,145 | Chi-Sq Stat: 4390.2709 | Chi-Sq p-value: 0.0 | MAD: 0.00328 | KS D-Max: 0.00754 | Dmix: 0.014748 | Digital Mix Speed: 2005.583 | Time: 3.84s

[1071/1331] Analyzing (a=10, b=18, c=6)...
  ✓ Samples: 4,095,515 | Chi-Sq Stat: 1664.0505 | Chi-Sq p-value: 0.0 | MAD: 0.00187 | KS D-Max: 0.00472 | Dmix: 0.008426 | Digital Mix Speed: 3535.994 | Time: 4.34s

[1072/1331] Analyzing (a=10, b=18, c=7)...
  ✓ Samples: 3,787,142 | Chi-Sq Stat: 4396.0777 | Chi-Sq p-value: 0.0 | MAD: 0.00328 | KS D-Max: 0.00755 | Dmix: 0.014756 | Digital Mix Speed: 2005.583 | Time: 3.75s

[1073/1331] Analyzing (a=10, b=18, c=8)...
  ✓ Samples: 4,095,998 | Chi-Sq Stat: 1668.7158 | Chi-Sq p-value: 0.0 | MAD: 0.00188 | KS D-Max: 0.00469 | Dmix: 0.008468 | Digital Mix Speed: 3517.213 | Time: 4.19s

[1074/1331] Analyzing (a=10, b=18, c=9)...
  ✓ Samples: 3,787,142 | Chi-Sq Stat: 4387.2425 | Chi-Sq p-value: 0.0 | MAD: 0.00327 | KS D-Max: 0.00754 | Dmix: 0.014736 | Digital Mix Speed: 2011.716 | Time: 3.94s

[1075/1331] Analyzing (a=10, b=18, c=10)...
  ✓ Samples: 3,796,524 | Chi-Sq Stat: 4089.7861 | Chi-Sq p-value: 0.0 | MAD: 0.00317 | KS D-Max: 0.00714 | Dmix: 0.014243 | Digital Mix Speed: 2075.516 | Time: 3.82s

[1076/1331] Analyzing (a=10, b=18, c=11)...
  ✓ Samples: 3,787,140 | Chi-Sq Stat: 4386.3367 | Chi-Sq p-value: 0.0 | MAD: 0.00327 | KS D-Max: 0.00753 | Dmix: 0.014734 | Digital Mix Speed: 2011.716 | Time: 4.04s

[1077/1331] Analyzing (a=10, b=18, c=12)...
  ✓ Samples: 4,099,101 | Chi-Sq Stat: 1686.9180 | Chi-Sq p-value: 0.0 | MAD: 0.00189 | KS D-Max: 0.00473 | Dmix: 0.008493 | Digital Mix Speed: 3498.777 | Time: 4.28s

[1078/1331] Analyzing (a=10, b=18, c=13)...
  ✓ Samples: 3,787,139 | Chi-Sq Stat: 4390.3244 | Chi-Sq p-value: 0.0 | MAD: 0.00328 | KS D-Max: 0.00754 | Dmix: 0.014739 | Digital Mix Speed: 2005.583 | Time: 3.88s

[1079/1331] Analyzing (a=10, b=19, c=3)...
  ✓ Samples: 3,740,982 | Chi-Sq Stat: 1178.3492 | Chi-Sq p-value: 0.0 | MAD: 0.00173 | KS D-Max: 0.00777 | Dmix: 0.007766 | Digital Mix Speed: 3799.414 | Time: 3.90s

[1080/1331] Analyzing (a=10, b=19, c=4)...
  ✓ Samples: 3,741,049 | Chi-Sq Stat: 1180.9600 | Chi-Sq p-value: 0.0 | MAD: 0.00173 | KS D-Max: 0.00778 | Dmix: 0.007775 | Digital Mix Speed: 3799.418 | Time: 3.66s

[1081/1331] Analyzing (a=10, b=19, c=5)...
  ✓ Samples: 3,740,848 | Chi-Sq Stat: 1179.5296 | Chi-Sq p-value: 0.0 | MAD: 0.00173 | KS D-Max: 0.00777 | Dmix: 0.007768 | Digital Mix Speed: 3799.405 | Time: 3.89s

[1082/1331] Analyzing (a=10, b=19, c=6)...
  ✓ Samples: 3,740,938 | Chi-Sq Stat: 1179.3307 | Chi-Sq p-value: 0.0 | MAD: 0.00173 | KS D-Max: 0.00776 | Dmix: 0.007764 | Digital Mix Speed: 3799.411 | Time: 3.80s

[1083/1331] Analyzing (a=10, b=19, c=7)...
  ✓ Samples: 3,741,053 | Chi-Sq Stat: 1178.0574 | Chi-Sq p-value: 0.0 | MAD: 0.00172 | KS D-Max: 0.00776 | Dmix: 0.007761 | Digital Mix Speed: 3821.508 | Time: 3.76s

[1084/1331] Analyzing (a=10, b=19, c=8)...
  ✓ Samples: 3,741,053 | Chi-Sq Stat: 1178.8467 | Chi-Sq p-value: 0.0 | MAD: 0.00173 | KS D-Max: 0.00776 | Dmix: 0.007764 | Digital Mix Speed: 3799.418 | Time: 3.91s

[1085/1331] Analyzing (a=10, b=19, c=9)...
  ✓ Samples: 3,741,054 | Chi-Sq Stat: 1178.3137 | Chi-Sq p-value: 0.0 | MAD: 0.00173 | KS D-Max: 0.00776 | Dmix: 0.007763 | Digital Mix Speed: 3799.418 | Time: 3.74s

[1086/1331] Analyzing (a=10, b=19, c=10)...
  ✓ Samples: 3,729,977 | Chi-Sq Stat: 1191.5474 | Chi-Sq p-value: 0.0 | MAD: 0.00177 | KS D-Max: 0.00798 | Dmix: 0.007978 | Digital Mix Speed: 3712.828 | Time: 3.75s

[1087/1331] Analyzing (a=10, b=19, c=11)...
  ✓ Samples: 3,741,010 | Chi-Sq Stat: 1176.4140 | Chi-Sq p-value: 0.0 | MAD: 0.00173 | KS D-Max: 0.00776 | Dmix: 0.007763 | Digital Mix Speed: 3799.416 | Time: 3.78s

[1088/1331] Analyzing (a=10, b=19, c=12)...
  ✓ Samples: 3,740,880 | Chi-Sq Stat: 1176.4256 | Chi-Sq p-value: 0.0 | MAD: 0.00173 | KS D-Max: 0.00776 | Dmix: 0.007764 | Digital Mix Speed: 3799.407 | Time: 3.72s

[1089/1331] Analyzing (a=10, b=19, c=13)...
  ✓ Samples: 3,741,044 | Chi-Sq Stat: 1174.2523 | Chi-Sq p-value: 0.0 | MAD: 0.00172 | KS D-Max: 0.00775 | Dmix: 0.007753 | Digital Mix Speed: 3821.507 | Time: 3.85s

[1090/1331] Analyzing (a=11, b=9, c=3)...
  ✓ Samples: 5,014,691 | Chi-Sq Stat: 12447.6316 | Chi-Sq p-value: 0.0 | MAD: 0.00494 | KS D-Max: 0.02042 | Dmix: 0.022236 | Digital Mix Speed: 1356.325 | Time: 5.22s

[1091/1331] Analyzing (a=11, b=9, c=4)...
  ✓ Samples: 5,014,236 | Chi-Sq Stat: 12440.6373 | Chi-Sq p-value: 0.0 | MAD: 0.00495 | KS D-Max: 0.02046 | Dmix: 0.022257 | Digital Mix Speed: 1353.577 | Time: 5.50s

[1092/1331] Analyzing (a=11, b=9, c=5)...
  ✓ Samples: 5,014,588 | Chi-Sq Stat: 12465.8342 | Chi-Sq p-value: 0.0 | MAD: 0.00494 | KS D-Max: 0.02044 | Dmix: 0.022251 | Digital Mix Speed: 1356.323 | Time: 5.29s

[1093/1331] Analyzing (a=11, b=9, c=6)...
  ✓ Samples: 5,014,204 | Chi-Sq Stat: 12458.5518 | Chi-Sq p-value: 0.0 | MAD: 0.00495 | KS D-Max: 0.02044 | Dmix: 0.022254 | Digital Mix Speed: 1353.576 | Time: 5.46s

[1094/1331] Analyzing (a=11, b=9, c=7)...
  ✓ Samples: 5,014,465 | Chi-Sq Stat: 12443.4754 | Chi-Sq p-value: 0.0 | MAD: 0.00494 | KS D-Max: 0.02044 | Dmix: 0.022249 | Digital Mix Speed: 1356.321 | Time: 5.27s

[1095/1331] Analyzing (a=11, b=9, c=8)...
  ✓ Samples: 5,013,735 | Chi-Sq Stat: 12516.1812 | Chi-Sq p-value: 0.0 | MAD: 0.00496 | KS D-Max: 0.02049 | Dmix: 0.022310 | Digital Mix Speed: 1350.839 | Time: 5.41s

[1096/1331] Analyzing (a=11, b=9, c=9)...
  ✓ Samples: 5,014,616 | Chi-Sq Stat: 12530.0993 | Chi-Sq p-value: 0.0 | MAD: 0.00496 | KS D-Max: 0.02051 | Dmix: 0.022308 | Digital Mix Speed: 1350.854 | Time: 5.34s

[1097/1331] Analyzing (a=11, b=9, c=10)...
  ✓ Samples: 5,014,293 | Chi-Sq Stat: 12513.2182 | Chi-Sq p-value: 0.0 | MAD: 0.00496 | KS D-Max: 0.02050 | Dmix: 0.022310 | Digital Mix Speed: 1350.849 | Time: 5.35s

[1098/1331] Analyzing (a=11, b=9, c=11)...
  ✓ Samples: 4,937,789 | Chi-Sq Stat: 14124.1052 | Chi-Sq p-value: 0.0 | MAD: 0.00528 | KS D-Max: 0.02217 | Dmix: 0.023744 | Digital Mix Speed: 1267.714 | Time: 5.22s

[1099/1331] Analyzing (a=11, b=9, c=12)...
  ✓ Samples: 5,013,560 | Chi-Sq Stat: 12526.3324 | Chi-Sq p-value: 0.0 | MAD: 0.00496 | KS D-Max: 0.02051 | Dmix: 0.022308 | Digital Mix Speed: 1350.836 | Time: 5.33s

[1100/1331] Analyzing (a=11, b=9, c=13)...
  ✓ Samples: 5,014,297 | Chi-Sq Stat: 12507.3709 | Chi-Sq p-value: 0.0 | MAD: 0.00496 | KS D-Max: 0.02050 | Dmix: 0.022309 | Digital Mix Speed: 1350.849 | Time: 5.51s

[1101/1331] Analyzing (a=11, b=10, c=3)...
  ✓ Samples: 4,742,538 | Chi-Sq Stat: 1725241.4260 | Chi-Sq p-value: 0.0 | MAD: 0.05807 | KS D-Max: 0.26132 | Dmix: 0.261319 | Digital Mix Speed: 114.965 | Time: 5.02s

[1102/1331] Analyzing (a=11, b=10, c=4)...
