Added 0 trivial states as holes

=== SWISS CHEESE CUBE SCAN ===
Cube center: (22, 33, 11)
  ✓ Samples: 3,083,231 | Chi-Sq Stat: 3084.3566 | Chi-Sq p-value: 0.0 | MAD: 0.00290 | KS D-Max: 0.00695 | Dmix: 0.013047 | Digital Mix Speed: 2237.588 | Time: 3.03s

[295/343] Analyzing (a=25, b=30, c=8)...
  ✓ Samples: 3,224,821 | Chi-Sq Stat: 5652.1683 | Chi-Sq p-value: 0.0 | MAD: 0.00371 | KS D-Max: 0.01069 | Dmix: 0.016687 | Digital Mix Speed: 1754.314 | Time: 3.18s

[296/343] Analyzing (a=25, b=30, c=9)...
  ✓ Samples: 3,224,821 | Chi-Sq Stat: 5655.6165 | Chi-Sq p-value: 0.0 | MAD: 0.00371 | KS D-Max: 0.01070 | Dmix: 0.016688 | Digital Mix Speed: 1754.314 | Time: 3.31s

[297/343] Analyzing (a=25, b=30, c=10)...
  ✓ Samples: 3,251,498 | Chi-Sq Stat: 5200.2057 | Chi-Sq p-value: 0.0 | MAD: 0.00390 | KS D-Max: 0.01254 | Dmix: 0.017535 | Digital Mix Speed: 1669.765 | Time: 3.18s

[298/343] Analyzing (a=25, b=30, c=11)...
  ✓ Samples: 3,224,821 | Chi-Sq Stat: 5652.9523 | Chi-Sq p-value: 0.0 | MAD: 0.00371 | KS D-Max: 0.01069 | Dmix: 0.016687 | Digital Mix Speed: 1754.314 | Time: 3.15s

[299/343] Analyzing (a=25, b=30, c=12)...
  ✓ Samples: 3,224,821 | Chi-Sq Stat: 5653.7879 | Chi-Sq p-value: 0.0 | MAD: 0.00371 | KS D-Max: 0.01069 | Dmix: 0.016691 | Digital Mix Speed: 1754.314 | Time: 3.23s

[300/343] Analyzing (a=25, b=30, c=13)...
  ✓ Samples: 3,224,821 | Chi-Sq Stat: 5654.7269 | Chi-Sq p-value: 0.0 | MAD: 0.00371 | KS D-Max: 0.01070 | Dmix: 0.016695 | Digital Mix Speed: 1754.314 | Time: 3.14s

[301/343] Analyzing (a=25, b=30, c=14)...
  ✓ Samples: 3,224,821 | Chi-Sq Stat: 5657.4024 | Chi-Sq p-value: 0.0 | MAD: 0.00371 | KS D-Max: 0.01070 | Dmix: 0.016701 | Digital Mix Speed: 1754.314 | Time: 3.14s

[302/343] Analyzing (a=25, b=31, c=8)...
  ✓ Samples: 3,448,925 | Chi-Sq Stat: 66294.4268 | Chi-Sq p-value: 0.0 | MAD: 0.01396 | KS D-Max: 0.03333 | Dmix: 0.062820 | Digital Mix Speed: 468.315 | Time: 3.52s

[303/343] Analyzing (a=25, b=31, c=9)...
  ✓ Samples: 3,449,191 | Chi-Sq Stat: 66731.1507 | Chi-Sq p-value: 0.0 | MAD: 0.01399 | KS D-Max: 0.03331 | Dmix: 0.062954 | Digital Mix Speed: 467.314 | Time: 3.50s

[304/343] Analyzing (a=25, b=31, c=10)...
  ✓ Samples: 3,234,713 | Chi-Sq Stat: 26364.3393 | Chi-Sq p-value: 0.0 | MAD: 0.00629 | KS D-Max: 0.01991 | Dmix: 0.028318 | Digital Mix Speed: 1034.950 | Time: 3.23s

[305/343] Analyzing (a=25, b=31, c=11)...
  ✓ Samples: 3,448,818 | Chi-Sq Stat: 67279.3113 | Chi-Sq p-value: 0.0 | MAD: 0.01405 | KS D-Max: 0.03339 | Dmix: 0.063237 | Digital Mix Speed: 465.315 | Time: 3.56s

[306/343] Analyzing (a=25, b=31, c=12)...
  ✓ Samples: 3,448,673 | Chi-Sq Stat: 66959.2759 | Chi-Sq p-value: 0.0 | MAD: 0.01401 | KS D-Max: 0.03326 | Dmix: 0.063024 | Digital Mix Speed: 466.642 | Time: 3.49s

[307/343] Analyzing (a=25, b=31, c=13)...
  ✓ Samples: 3,449,068 | Chi-Sq Stat: 66992.7893 | Chi-Sq p-value: 0.0 | MAD: 0.01402 | KS D-Max: 0.03343 | Dmix: 0.063087 | Digital Mix Speed: 466.313 | Time: 3.50s

[308/343] Analyzing (a=25, b=31, c=14)...
  ✓ Samples: 3,449,063 | Chi-Sq Stat: 65762.7175 | Chi-Sq p-value: 0.0 | MAD: 0.01389 | KS D-Max: 0.03314 | Dmix: 0.062519 | Digital Mix Speed: 470.677 | Time: 3.62s

[309/343] Analyzing (a=25, b=32, c=8)...
  ✓ Samples: 3,192,501 | Chi-Sq Stat: 62745.4469 | Chi-Sq p-value: 0.0 | MAD: 0.01334 | KS D-Max: 0.02461 | Dmix: 0.060040 | Digital Mix Speed: 487.566 | Time: 3.23s

[310/343] Analyzing (a=25, b=32, c=9)...
  ✓ Samples: 3,192,436 | Chi-Sq Stat: 62905.4995 | Chi-Sq p-value: 0.0 | MAD: 0.01336 | KS D-Max: 0.02459 | Dmix: 0.060118 | Digital Mix Speed: 486.835 | Time: 3.05s

[311/343] Analyzing (a=25, b=32, c=10)...
  ✓ Samples: 3,192,510 | Chi-Sq Stat: 62978.4710 | Chi-Sq p-value: 0.0 | MAD: 0.01337 | KS D-Max: 0.02462 | Dmix: 0.060144 | Digital Mix Speed: 486.472 | Time: 3.34s

[312/343] Analyzing (a=25, b=32, c=11)...
  ✓ Samples: 3,192,494 | Chi-Sq Stat: 62991.4914 | Chi-Sq p-value: 0.0 | MAD: 0.01337 | KS D-Max: 0.02461 | Dmix: 0.060143 | Digital Mix Speed: 486.472 | Time: 3.15s

[313/343] Analyzing (a=25, b=32, c=12)...
  ✓ Samples: 3,192,498 | Chi-Sq Stat: 62920.4417 | Chi-Sq p-value: 0.0 | MAD: 0.01335 | KS D-Max: 0.02458 | Dmix: 0.060093 | Digital Mix Speed: 487.201 | Time: 3.06s

[314/343] Analyzing (a=25, b=32, c=13)...
  ✓ Samples: 3,192,488 | Chi-Sq Stat: 62933.0535 | Chi-Sq p-value: 0.0 | MAD: 0.01336 | KS D-Max: 0.02462 | Dmix: 0.060135 | Digital Mix Speed: 486.836 | Time: 3.43s

[315/343] Analyzing (a=25, b=32, c=14)...
  ✓ Samples: 3,192,474 | Chi-Sq Stat: 63056.0130 | Chi-Sq p-value: 0.0 | MAD: 0.01338 | KS D-Max: 0.02463 | Dmix: 0.060196 | Digital Mix Speed: 486.108 | Time: 3.17s

[316/343] Analyzing (a=25, b=33, c=8)...
  ✓ Samples: 3,317,299 | Chi-Sq Stat: 2841.0262 | Chi-Sq p-value: 0.0 | MAD: 0.00278 | KS D-Max: 0.00693 | Dmix: 0.012511 | Digital Mix Speed: 2345.606 | Time: 3.32s

[317/343] Analyzing (a=25, b=33, c=9)...
  ✓ Samples: 3,317,374 | Chi-Sq Stat: 2876.3832 | Chi-Sq p-value: 0.0 | MAD: 0.00282 | KS D-Max: 0.00705 | Dmix: 0.012674 | Digital Mix Speed: 2312.338 | Time: 3.50s

[318/343] Analyzing (a=25, b=33, c=10)...
  ✓ Samples: 3,150,518 | Chi-Sq Stat: 2626.9888 | Chi-Sq p-value: 0.0 | MAD: 0.00290 | KS D-Max: 0.00785 | Dmix: 0.013055 | Digital Mix Speed: 2240.821 | Time: 3.04s

[319/343] Analyzing (a=25, b=33, c=11)...
  ✓ Samples: 3,317,204 | Chi-Sq Stat: 2826.2499 | Chi-Sq p-value: 0.0 | MAD: 0.00276 | KS D-Max: 0.00693 | Dmix: 0.012411 | Digital Mix Speed: 2362.599 | Time: 3.30s

[320/343] Analyzing (a=25, b=33, c=12)...
  ✓ Samples: 3,317,258 | Chi-Sq Stat: 2836.0831 | Chi-Sq p-value: 0.0 | MAD: 0.00280 | KS D-Max: 0.00705 | Dmix: 0.012621 | Digital Mix Speed: 2328.850 | Time: 3.49s

[321/343] Analyzing (a=25, b=33, c=13)...
  ✓ Samples: 3,317,133 | Chi-Sq Stat: 2882.3904 | Chi-Sq p-value: 0.0 | MAD: 0.00281 | KS D-Max: 0.00702 | Dmix: 0.012633 | Digital Mix Speed: 2320.556 | Time: 3.27s

[322/343] Analyzing (a=25, b=33, c=14)...
  ✓ Samples: 3,317,368 | Chi-Sq Stat: 2914.3220 | Chi-Sq p-value: 0.0 | MAD: 0.00282 | KS D-Max: 0.00705 | Dmix: 0.012677 | Digital Mix Speed: 2312.338 | Time: 3.34s

[323/343] Analyzing (a=25, b=34, c=8)...
  ✓ Samples: 3,180,219 | Chi-Sq Stat: 751.9527 | Chi-Sq p-value: 0.0 | MAD: 0.00150 | KS D-Max: 0.00673 | Dmix: 0.006738 | Digital Mix Speed: 4334.971 | Time: 3.25s

[324/343] Analyzing (a=25, b=34, c=9)...
  ✓ Samples: 3,180,194 | Chi-Sq Stat: 743.5801 | Chi-Sq p-value: 0.0 | MAD: 0.00149 | KS D-Max: 0.00671 | Dmix: 0.006727 | Digital Mix Speed: 4364.063 | Time: 3.15s

[325/343] Analyzing (a=25, b=34, c=10)...
  ✓ Samples: 3,124,173 | Chi-Sq Stat: 895.3108 | Chi-Sq p-value: 0.0 | MAD: 0.00176 | KS D-Max: 0.00793 | Dmix: 0.007925 | Digital Mix Speed: 3690.190 | Time: 3.08s

[326/343] Analyzing (a=25, b=34, c=11)...
  ✓ Samples: 3,180,154 | Chi-Sq Stat: 748.0131 | Chi-Sq p-value: 0.0 | MAD: 0.00150 | KS D-Max: 0.00671 | Dmix: 0.006768 | Digital Mix Speed: 4334.965 | Time: 3.21s

[327/343] Analyzing (a=25, b=34, c=12)...
  ✓ Samples: 3,180,233 | Chi-Sq Stat: 741.0098 | Chi-Sq p-value: 0.0 | MAD: 0.00149 | KS D-Max: 0.00668 | Dmix: 0.006684 | Digital Mix Speed: 4364.066 | Time: 3.28s

[328/343] Analyzing (a=25, b=34, c=13)...
  ✓ Samples: 3,180,124 | Chi-Sq Stat: 746.1606 | Chi-Sq p-value: 0.0 | MAD: 0.00150 | KS D-Max: 0.00670 | Dmix: 0.006745 | Digital Mix Speed: 4334.963 | Time: 3.08s

[329/343] Analyzing (a=25, b=34, c=14)...
  ✓ Samples: 3,180,189 | Chi-Sq Stat: 753.1611 | Chi-Sq p-value: 0.0 | MAD: 0.00150 | KS D-Max: 0.00676 | Dmix: 0.006763 | Digital Mix Speed: 4334.969 | Time: 3.32s

[330/343] Analyzing (a=25, b=35, c=8)...
  ✓ Samples: 3,113,011 | Chi-Sq Stat: 1765.1914 | Chi-Sq p-value: 0.0 | MAD: 0.00197 | KS D-Max: 0.00314 | Dmix: 0.008887 | Digital Mix Speed: 3296.031 | Time: 3.06s

[331/343] Analyzing (a=25, b=35, c=9)...
  ✓ Samples: 3,113,011 | Chi-Sq Stat: 1764.2559 | Chi-Sq p-value: 0.0 | MAD: 0.00197 | KS D-Max: 0.00314 | Dmix: 0.008887 | Digital Mix Speed: 3296.031 | Time: 2.93s

[332/343] Analyzing (a=25, b=35, c=10)...
  ✓ Samples: 3,138,830 | Chi-Sq Stat: 999.4773 | Chi-Sq p-value: 0.0 | MAD: 0.00151 | KS D-Max: 0.00307 | Dmix: 0.006776 | Digital Mix Speed: 4302.495 | Time: 3.25s

[333/343] Analyzing (a=25, b=35, c=11)...
  ✓ Samples: 3,113,011 | Chi-Sq Stat: 1766.5397 | Chi-Sq p-value: 0.0 | MAD: 0.00198 | KS D-Max: 0.00314 | Dmix: 0.008888 | Digital Mix Speed: 3279.384 | Time: 2.99s

[334/343] Analyzing (a=25, b=35, c=12)...
  ✓ Samples: 3,113,011 | Chi-Sq Stat: 1765.3899 | Chi-Sq p-value: 0.0 | MAD: 0.00197 | KS D-Max: 0.00314 | Dmix: 0.008887 | Digital Mix Speed: 3296.031 | Time: 3.03s

[335/343] Analyzing (a=25, b=35, c=13)...
  ✓ Samples: 3,113,011 | Chi-Sq Stat: 1763.4803 | Chi-Sq p-value: 0.0 | MAD: 0.00197 | KS D-Max: 0.00314 | Dmix: 0.008881 | Digital Mix Speed: 3296.031 | Time: 3.21s

[336/343] Analyzing (a=25, b=35, c=14)...
  ✓ Samples: 3,113,011 | Chi-Sq Stat: 1763.0210 | Chi-Sq p-value: 0.0 | MAD: 0.00197 | KS D-Max: 0.00314 | Dmix: 0.008885 | Digital Mix Speed: 3296.031 | Time: 2.98s

[337/343] Analyzing (a=25, b=36, c=8)...
  ✓ Samples: 3,272,357 | Chi-Sq Stat: 607.9442 | Chi-Sq p-value: 0.0 | MAD: 0.00132 | KS D-Max: 0.00306 | Dmix: 0.005928 | Digital Mix Speed: 4935.501 | Time: 3.26s

[338/343] Analyzing (a=25, b=36, c=9)...
  ✓ Samples: 3,272,460 | Chi-Sq Stat: 709.5412 | Chi-Sq p-value: 0.0 | MAD: 0.00138 | KS D-Max: 0.00324 | Dmix: 0.006217 | Digital Mix Speed: 4720.923 | Time: 3.35s

[339/343] Analyzing (a=25, b=36, c=10)...
  ✓ Samples: 3,099,434 | Chi-Sq Stat: 2244.5492 | Chi-Sq p-value: 0.0 | MAD: 0.00248 | KS D-Max: 0.00608 | Dmix: 0.011177 | Digital Mix Speed: 2617.453 | Time: 2.99s

[340/343] Analyzing (a=25, b=36, c=11)...
  ✓ Samples: 3,272,291 | Chi-Sq Stat: 601.2249 | Chi-Sq p-value: 0.0 | MAD: 0.00130 | KS D-Max: 0.00309 | Dmix: 0.005838 | Digital Mix Speed: 5011.425 | Time: 3.31s

[341/343] Analyzing (a=25, b=36, c=12)...
  ✓ Samples: 3,272,368 | Chi-Sq Stat: 647.0501 | Chi-Sq p-value: 0.0 | MAD: 0.00135 | KS D-Max: 0.00319 | Dmix: 0.006058 | Digital Mix Speed: 4825.824 | Time: 3.21s

[342/343] Analyzing (a=25, b=36, c=13)...
  ✓ Samples: 3,272,643 | Chi-Sq Stat: 649.1825 | Chi-Sq p-value: 0.0 | MAD: 0.00135 | KS D-Max: 0.00314 | Dmix: 0.006086 | Digital Mix Speed: 4825.851 | Time: 3.28s

[343/343] Analyzing (a=25, b=36, c=14)...
  ✓ Samples: 3,272,478 | Chi-Sq Stat: 625.0913 | Chi-Sq p-value: 0.0 | MAD: 0.00133 | KS D-Max: 0.00308 | Dmix: 0.006005 | Digital Mix Speed: 4898.404 | Time: 3.25s

==================================================
Scan complete! Scanned: 343, Skipped: 0
Results saved to swiss_cheese_results.json

================================================================================
               TOP 5: BEST BENFORD'S LAW CONFORMITY (Lowest MAD)                
================================================================================
Rank  (a, b, c)           MAD         Dmix        Mix Speed      Samples   
--------------------------------------------------------------------------------
1     (22, 33, 11)        0.000530    0.002392    12968.34       7,468,318 
2     (20, 36, 12)        0.000960    0.004332    6899.05        4,198,414 
3     (20, 36, 8)         0.001010    0.004540    6565.84        4,280,558 
4     (21, 35, 14)        0.001010    0.004547    6450.85        3,276,103 
5     (24, 34, 8)         0.001040    0.004702    6366.31        4,177,968 

================================================================================
                      TOP 5: FASTEST DIGITAL MIXING SPEED                       
================================================================================
Rank  (a, b, c)           MAD         Dmix        Mix Speed      Samples   
--------------------------------------------------------------------------------
1     (22, 33, 11)        0.000530    0.002392    12968.34       7,468,318 
2     (20, 36, 12)        0.000960    0.004332    6899.05        4,198,414 
3     (20, 36, 8)         0.001010    0.004540    6565.84        4,280,558 
4     (21, 35, 14)        0.001010    0.004547    6450.85        3,276,103 
5     (24, 34, 8)         0.001040    0.004702    6366.31        4,177,968 
