Added 0 trivial states as holes

=== SWISS CHEESE CUBE SCAN ===
Cube center: (21, 14, 12)
  ✓ Samples: 4,210,448 | Chi-Sq Stat: 1412.6311 | Chi-Sq p-value: 0.0 | MAD: 0.00150 | KS D-Max: 0.00649 | Dmix: 0.006769 | Digital Mix Speed: 4416.219 | Time: 4.55s

[295/343] Analyzing (a=24, b=11, c=9)...
  ✓ Samples: 4,545,376 | Chi-Sq Stat: 3542.6231 | Chi-Sq p-value: 0.0 | MAD: 0.00260 | KS D-Max: 0.00853 | Dmix: 0.011702 | Digital Mix Speed: 2560.604 | Time: 4.70s

[296/343] Analyzing (a=24, b=11, c=10)...
  ✓ Samples: 4,531,774 | Chi-Sq Stat: 5028.5805 | Chi-Sq p-value: 0.0 | MAD: 0.00313 | KS D-Max: 0.01145 | Dmix: 0.014068 | Digital Mix Speed: 2126.603 | Time: 4.77s

[297/343] Analyzing (a=24, b=11, c=11)...
  ✓ Samples: 4,545,398 | Chi-Sq Stat: 3545.7125 | Chi-Sq p-value: 0.0 | MAD: 0.00260 | KS D-Max: 0.00854 | Dmix: 0.011710 | Digital Mix Speed: 2560.605 | Time: 4.76s

[298/343] Analyzing (a=24, b=11, c=12)...
  ✓ Samples: 4,531,778 | Chi-Sq Stat: 5029.1622 | Chi-Sq p-value: 0.0 | MAD: 0.00313 | KS D-Max: 0.01146 | Dmix: 0.014075 | Digital Mix Speed: 2126.603 | Time: 4.76s

[299/343] Analyzing (a=24, b=11, c=13)...
  ✓ Samples: 4,545,393 | Chi-Sq Stat: 3541.3413 | Chi-Sq p-value: 0.0 | MAD: 0.00260 | KS D-Max: 0.00855 | Dmix: 0.011698 | Digital Mix Speed: 2560.604 | Time: 4.67s

[300/343] Analyzing (a=24, b=11, c=14)...
  ✓ Samples: 4,531,768 | Chi-Sq Stat: 5026.8181 | Chi-Sq p-value: 0.0 | MAD: 0.00313 | KS D-Max: 0.01147 | Dmix: 0.014074 | Digital Mix Speed: 2126.603 | Time: 4.78s

[301/343] Analyzing (a=24, b=11, c=15)...
  ✓ Samples: 4,545,237 | Chi-Sq Stat: 3533.0593 | Chi-Sq p-value: 0.0 | MAD: 0.00260 | KS D-Max: 0.00855 | Dmix: 0.011698 | Digital Mix Speed: 2560.599 | Time: 4.64s

[302/343] Analyzing (a=24, b=12, c=9)...
  ✓ Samples: 4,362,203 | Chi-Sq Stat: 8055.4463 | Chi-Sq p-value: 0.0 | MAD: 0.00396 | KS D-Max: 0.01279 | Dmix: 0.017839 | Digital Mix Speed: 1676.693 | Time: 4.41s

[303/343] Analyzing (a=24, b=12, c=10)...
  ✓ Samples: 4,362,203 | Chi-Sq Stat: 8055.6909 | Chi-Sq p-value: 0.0 | MAD: 0.00396 | KS D-Max: 0.01279 | Dmix: 0.017842 | Digital Mix Speed: 1676.693 | Time: 4.64s

[304/343] Analyzing (a=24, b=12, c=11)...
  ✓ Samples: 4,362,203 | Chi-Sq Stat: 8054.8130 | Chi-Sq p-value: 0.0 | MAD: 0.00396 | KS D-Max: 0.01279 | Dmix: 0.017841 | Digital Mix Speed: 1676.693 | Time: 4.41s

[305/343] Analyzing (a=24, b=12, c=12)...
  ✓ Samples: 4,511,419 | Chi-Sq Stat: 2513.7118 | Chi-Sq p-value: 0.0 | MAD: 0.00223 | KS D-Max: 0.01005 | Dmix: 0.010045 | Digital Mix Speed: 2983.997 | Time: 4.74s

[306/343] Analyzing (a=24, b=12, c=13)...
  ✓ Samples: 4,362,201 | Chi-Sq Stat: 8052.2017 | Chi-Sq p-value: 0.0 | MAD: 0.00396 | KS D-Max: 0.01278 | Dmix: 0.017835 | Digital Mix Speed: 1676.693 | Time: 4.44s

[307/343] Analyzing (a=24, b=12, c=14)...
  ✓ Samples: 4,362,201 | Chi-Sq Stat: 8054.7375 | Chi-Sq p-value: 0.0 | MAD: 0.00396 | KS D-Max: 0.01278 | Dmix: 0.017834 | Digital Mix Speed: 1676.693 | Time: 4.53s

[308/343] Analyzing (a=24, b=12, c=15)...
  ✓ Samples: 4,362,198 | Chi-Sq Stat: 8056.2716 | Chi-Sq p-value: 0.0 | MAD: 0.00396 | KS D-Max: 0.01278 | Dmix: 0.017836 | Digital Mix Speed: 1676.693 | Time: 4.36s

[309/343] Analyzing (a=24, b=13, c=9)...
  ✓ Samples: 4,289,169 | Chi-Sq Stat: 2327.9295 | Chi-Sq p-value: 0.0 | MAD: 0.00227 | KS D-Max: 0.00523 | Dmix: 0.010214 | Digital Mix Speed: 2921.750 | Time: 4.50s

[310/343] Analyzing (a=24, b=13, c=10)...
  ✓ Samples: 4,351,663 | Chi-Sq Stat: 1733.7556 | Chi-Sq p-value: 0.0 | MAD: 0.00187 | KS D-Max: 0.00567 | Dmix: 0.008410 | Digital Mix Speed: 3550.083 | Time: 4.49s

[311/343] Analyzing (a=24, b=13, c=11)...
  ✓ Samples: 4,688,505 | Chi-Sq Stat: 1389.0114 | Chi-Sq p-value: 0.0 | MAD: 0.00131 | KS D-Max: 0.00589 | Dmix: 0.005892 | Digital Mix Speed: 5092.393 | Time: 5.02s

[312/343] Analyzing (a=24, b=13, c=12)...
  ✓ Samples: 4,238,206 | Chi-Sq Stat: 1914.9072 | Chi-Sq p-value: 0.0 | MAD: 0.00194 | KS D-Max: 0.00496 | Dmix: 0.008709 | Digital Mix Speed: 3416.073 | Time: 4.34s

[313/343] Analyzing (a=24, b=13, c=13)...
  ✓ Samples: 4,689,174 | Chi-Sq Stat: 1406.8498 | Chi-Sq p-value: 0.0 | MAD: 0.00132 | KS D-Max: 0.00595 | Dmix: 0.005954 | Digital Mix Speed: 5053.861 | Time: 5.12s

[314/343] Analyzing (a=24, b=13, c=14)...
  ✓ Samples: 4,351,548 | Chi-Sq Stat: 1758.7129 | Chi-Sq p-value: 0.0 | MAD: 0.00189 | KS D-Max: 0.00575 | Dmix: 0.008485 | Digital Mix Speed: 3512.510 | Time: 4.49s

[315/343] Analyzing (a=24, b=13, c=15)...
  ✓ Samples: 4,289,221 | Chi-Sq Stat: 2335.6050 | Chi-Sq p-value: 0.0 | MAD: 0.00228 | KS D-Max: 0.00521 | Dmix: 0.010249 | Digital Mix Speed: 2908.938 | Time: 4.45s

[316/343] Analyzing (a=24, b=14, c=9)...
  ✓ Samples: 4,124,378 | Chi-Sq Stat: 11.3408 | Chi-Sq p-value: 0.18313 | MAD: 0.00014 | KS D-Max: 0.00035 | Dmix: 0.000611 | Digital Mix Speed: 47252.560 | Time: 4.17s

[317/343] Analyzing (a=24, b=14, c=10)...
  ✓ Samples: 4,135,552 | Chi-Sq Stat: 24.6522 | Chi-Sq p-value: 0.00178 | MAD: 0.00020 | KS D-Max: 0.00080 | Dmix: 0.000886 | Digital Mix Speed: 33082.667 | Time: 4.12s

[318/343] Analyzing (a=24, b=14, c=11)...
  ✓ Samples: 4,124,378 | Chi-Sq Stat: 11.2154 | Chi-Sq p-value: 0.18979 | MAD: 0.00014 | KS D-Max: 0.00035 | Dmix: 0.000613 | Digital Mix Speed: 47252.560 | Time: 4.32s

[319/343] Analyzing (a=24, b=14, c=12)...
  ✓ Samples: 4,166,591 | Chi-Sq Stat: 232.6605 | Chi-Sq p-value: 0.0 | MAD: 0.00067 | KS D-Max: 0.00302 | Dmix: 0.003019 | Digital Mix Speed: 9880.270 | Time: 4.23s

[320/343] Analyzing (a=24, b=14, c=13)...
  ✓ Samples: 4,124,377 | Chi-Sq Stat: 11.2247 | Chi-Sq p-value: 0.18929 | MAD: 0.00014 | KS D-Max: 0.00035 | Dmix: 0.000614 | Digital Mix Speed: 47252.560 | Time: 4.21s

[321/343] Analyzing (a=24, b=14, c=14)...
  ✓ Samples: 4,135,559 | Chi-Sq Stat: 24.9240 | Chi-Sq p-value: 0.0016 | MAD: 0.00020 | KS D-Max: 0.00079 | Dmix: 0.000892 | Digital Mix Speed: 33082.671 | Time: 4.17s

[322/343] Analyzing (a=24, b=14, c=15)...
  ✓ Samples: 4,124,377 | Chi-Sq Stat: 11.4562 | Chi-Sq p-value: 0.17716 | MAD: 0.00014 | KS D-Max: 0.00035 | Dmix: 0.000622 | Digital Mix Speed: 47252.560 | Time: 4.35s

[323/343] Analyzing (a=24, b=15, c=9)...
  ✓ Samples: 4,055,393 | Chi-Sq Stat: 392.7532 | Chi-Sq p-value: 0.0 | MAD: 0.00098 | KS D-Max: 0.00377 | Dmix: 0.004424 | Digital Mix Speed: 6742.891 | Time: 4.15s

[324/343] Analyzing (a=24, b=15, c=10)...
  ✓ Samples: 4,023,430 | Chi-Sq Stat: 371.1815 | Chi-Sq p-value: 0.0 | MAD: 0.00089 | KS D-Max: 0.00285 | Dmix: 0.004008 | Digital Mix Speed: 7420.895 | Time: 4.02s

[325/343] Analyzing (a=24, b=15, c=11)...
  ✓ Samples: 4,023,430 | Chi-Sq Stat: 369.8689 | Chi-Sq p-value: 0.0 | MAD: 0.00089 | KS D-Max: 0.00285 | Dmix: 0.004004 | Digital Mix Speed: 7420.895 | Time: 4.02s

[326/343] Analyzing (a=24, b=15, c=12)...
  ✓ Samples: 4,055,577 | Chi-Sq Stat: 430.4998 | Chi-Sq p-value: 0.0 | MAD: 0.00103 | KS D-Max: 0.00399 | Dmix: 0.004646 | Digital Mix Speed: 6415.585 | Time: 4.09s

[327/343] Analyzing (a=24, b=15, c=13)...
  ✓ Samples: 4,023,430 | Chi-Sq Stat: 367.4181 | Chi-Sq p-value: 0.0 | MAD: 0.00089 | KS D-Max: 0.00285 | Dmix: 0.003994 | Digital Mix Speed: 7420.895 | Time: 4.20s

[328/343] Analyzing (a=24, b=15, c=14)...
  ✓ Samples: 4,023,430 | Chi-Sq Stat: 367.8776 | Chi-Sq p-value: 0.0 | MAD: 0.00089 | KS D-Max: 0.00285 | Dmix: 0.003996 | Digital Mix Speed: 7420.895 | Time: 4.08s

[329/343] Analyzing (a=24, b=15, c=15)...
  ✓ Samples: 4,055,529 | Chi-Sq Stat: 426.5249 | Chi-Sq p-value: 0.0 | MAD: 0.00103 | KS D-Max: 0.00398 | Dmix: 0.004631 | Digital Mix Speed: 6415.580 | Time: 4.05s

[330/343] Analyzing (a=24, b=16, c=9)...
  ✓ Samples: 3,927,611 | Chi-Sq Stat: 968.0121 | Chi-Sq p-value: 0.0 | MAD: 0.00143 | KS D-Max: 0.00251 | Dmix: 0.006427 | Digital Mix Speed: 4611.279 | Time: 4.04s

[331/343] Analyzing (a=24, b=16, c=10)...
  ✓ Samples: 3,927,611 | Chi-Sq Stat: 966.2927 | Chi-Sq p-value: 0.0 | MAD: 0.00143 | KS D-Max: 0.00250 | Dmix: 0.006423 | Digital Mix Speed: 4611.279 | Time: 4.12s

[332/343] Analyzing (a=24, b=16, c=11)...
  ✓ Samples: 3,927,611 | Chi-Sq Stat: 968.0893 | Chi-Sq p-value: 0.0 | MAD: 0.00143 | KS D-Max: 0.00250 | Dmix: 0.006430 | Digital Mix Speed: 4611.279 | Time: 4.14s

[333/343] Analyzing (a=24, b=16, c=12)...
  ✓ Samples: 3,927,609 | Chi-Sq Stat: 966.0936 | Chi-Sq p-value: 0.0 | MAD: 0.00143 | KS D-Max: 0.00250 | Dmix: 0.006424 | Digital Mix Speed: 4611.278 | Time: 3.94s

[334/343] Analyzing (a=24, b=16, c=13)...
  ✓ Samples: 3,927,609 | Chi-Sq Stat: 966.0960 | Chi-Sq p-value: 0.0 | MAD: 0.00143 | KS D-Max: 0.00250 | Dmix: 0.006425 | Digital Mix Speed: 4611.278 | Time: 3.91s

[335/343] Analyzing (a=24, b=16, c=14)...
  ✓ Samples: 3,927,609 | Chi-Sq Stat: 967.0221 | Chi-Sq p-value: 0.0 | MAD: 0.00143 | KS D-Max: 0.00250 | Dmix: 0.006426 | Digital Mix Speed: 4611.278 | Time: 4.06s

[336/343] Analyzing (a=24, b=16, c=15)...
  ✓ Samples: 3,927,609 | Chi-Sq Stat: 965.0532 | Chi-Sq p-value: 0.0 | MAD: 0.00143 | KS D-Max: 0.00250 | Dmix: 0.006420 | Digital Mix Speed: 4611.278 | Time: 3.91s

[337/343] Analyzing (a=24, b=17, c=9)...
  ✓ Samples: 3,893,391 | Chi-Sq Stat: 1756.0227 | Chi-Sq p-value: 0.0 | MAD: 0.00208 | KS D-Max: 0.00585 | Dmix: 0.009353 | Digital Mix Speed: 3168.427 | Time: 4.08s

[338/343] Analyzing (a=24, b=17, c=10)...
  ✓ Samples: 3,858,580 | Chi-Sq Stat: 1781.6005 | Chi-Sq p-value: 0.0 | MAD: 0.00213 | KS D-Max: 0.00542 | Dmix: 0.009570 | Digital Mix Speed: 3092.219 | Time: 3.85s

[339/343] Analyzing (a=24, b=17, c=11)...
  ✓ Samples: 3,893,292 | Chi-Sq Stat: 1767.7392 | Chi-Sq p-value: 0.0 | MAD: 0.00208 | KS D-Max: 0.00588 | Dmix: 0.009365 | Digital Mix Speed: 3168.422 | Time: 3.92s

[340/343] Analyzing (a=24, b=17, c=12)...
  ✓ Samples: 3,846,087 | Chi-Sq Stat: 1658.1591 | Chi-Sq p-value: 0.0 | MAD: 0.00202 | KS D-Max: 0.00514 | Dmix: 0.009072 | Digital Mix Speed: 3259.910 | Time: 3.87s

[341/343] Analyzing (a=24, b=17, c=13)...
  ✓ Samples: 3,893,351 | Chi-Sq Stat: 1762.4698 | Chi-Sq p-value: 0.0 | MAD: 0.00208 | KS D-Max: 0.00589 | Dmix: 0.009359 | Digital Mix Speed: 3168.425 | Time: 3.82s

[342/343] Analyzing (a=24, b=17, c=14)...
  ✓ Samples: 3,858,430 | Chi-Sq Stat: 1797.6230 | Chi-Sq p-value: 0.0 | MAD: 0.00213 | KS D-Max: 0.00544 | Dmix: 0.009585 | Digital Mix Speed: 3092.212 | Time: 3.99s

[343/343] Analyzing (a=24, b=17, c=15)...
  ✓ Samples: 3,893,245 | Chi-Sq Stat: 1760.5713 | Chi-Sq p-value: 0.0 | MAD: 0.00208 | KS D-Max: 0.00588 | Dmix: 0.009338 | Digital Mix Speed: 3168.419 | Time: 3.97s

==================================================
Scan complete! Scanned: 343, Skipped: 0
Results saved to swiss_cheese_results.json

================================================================================
               TOP 5: BEST BENFORD'S LAW CONFORMITY (Lowest MAD)                
================================================================================
Rank  (a, b, c)           MAD         Dmix        Mix Speed      Samples   
--------------------------------------------------------------------------------
1     (21, 14, 12)        0.000110    0.000512    60140.77       4,125,580 
2     (20, 14, 9)         0.000120    0.000529    55129.48       4,126,075 
3     (20, 14, 11)        0.000120    0.000531    55129.48       4,126,075 
4     (20, 14, 13)        0.000120    0.000528    55129.47       4,126,071 
5     (20, 14, 15)        0.000120    0.000540    55129.47       4,126,071 

================================================================================
                      TOP 5: FASTEST DIGITAL MIXING SPEED                       
================================================================================
Rank  (a, b, c)           MAD         Dmix        Mix Speed      Samples   
--------------------------------------------------------------------------------
1     (21, 14, 12)        0.000110    0.000512    60140.77       4,125,580 
2     (20, 14, 9)         0.000120    0.000529    55129.48       4,126,075 
3     (20, 14, 11)        0.000120    0.000531    55129.48       4,126,075 
4     (20, 14, 13)        0.000120    0.000528    55129.47       4,126,071 
5     (20, 14, 15)        0.000120    0.000540    55129.47       4,126,071 
