Added 0 trivial states as holes

=== SWISS CHEESE CUBE SCAN ===
Cube center: (18, 14, 15)
  ✓ Samples: 4,585,624 | Chi-Sq Stat: 2767.3514 | Chi-Sq p-value: 0.0 | MAD: 0.00234 | KS D-Max: 0.00755 | Dmix: 0.010508 | Digital Mix Speed: 2846.751 | Time: 4.84s

[292/1331] Analyzing (a=15, b=13, c=15)...
  ✓ Samples: 4,237,360 | Chi-Sq Stat: 2089.7953 | Chi-Sq p-value: 0.0 | MAD: 0.00199 | KS D-Max: 0.00527 | Dmix: 0.008948 | Digital Mix Speed: 3330.199 | Time: 4.48s

[293/1331] Analyzing (a=15, b=13, c=16)...
  ✓ Samples: 4,585,070 | Chi-Sq Stat: 2716.3156 | Chi-Sq p-value: 0.0 | MAD: 0.00233 | KS D-Max: 0.00741 | Dmix: 0.010500 | Digital Mix Speed: 2858.947 | Time: 4.84s

[294/1331] Analyzing (a=15, b=13, c=17)...
  ✓ Samples: 4,585,930 | Chi-Sq Stat: 2730.7608 | Chi-Sq p-value: 0.0 | MAD: 0.00234 | KS D-Max: 0.00742 | Dmix: 0.010552 | Digital Mix Speed: 2846.764 | Time: 4.92s

[295/1331] Analyzing (a=15, b=13, c=18)...
  ✓ Samples: 4,267,488 | Chi-Sq Stat: 2388.2270 | Chi-Sq p-value: 0.0 | MAD: 0.00224 | KS D-Max: 0.00516 | Dmix: 0.010082 | Digital Mix Speed: 2959.898 | Time: 4.38s

[296/1331] Analyzing (a=15, b=13, c=19)...
  ✓ Samples: 4,585,139 | Chi-Sq Stat: 2746.8673 | Chi-Sq p-value: 0.0 | MAD: 0.00235 | KS D-Max: 0.00744 | Dmix: 0.010560 | Digital Mix Speed: 2834.618 | Time: 4.81s

[297/1331] Analyzing (a=15, b=13, c=20)...
  ✓ Samples: 4,255,385 | Chi-Sq Stat: 2111.9921 | Chi-Sq p-value: 0.0 | MAD: 0.00205 | KS D-Max: 0.00469 | Dmix: 0.009207 | Digital Mix Speed: 3233.629 | Time: 4.47s

[298/1331] Analyzing (a=15, b=14, c=10)...
  ✓ Samples: 4,137,397 | Chi-Sq Stat: 30.1984 | Chi-Sq p-value: 0.00019 | MAD: 0.00023 | KS D-Max: 0.00104 | Dmix: 0.001037 | Digital Mix Speed: 28768.379 | Time: 4.29s

[299/1331] Analyzing (a=15, b=14, c=11)...
  ✓ Samples: 4,137,395 | Chi-Sq Stat: 30.1091 | Chi-Sq p-value: 0.0002 | MAD: 0.00023 | KS D-Max: 0.00104 | Dmix: 0.001043 | Digital Mix Speed: 28768.378 | Time: 4.35s

[300/1331] Analyzing (a=15, b=14, c=12)...
  ✓ Samples: 4,137,396 | Chi-Sq Stat: 30.0690 | Chi-Sq p-value: 0.00021 | MAD: 0.00023 | KS D-Max: 0.00105 | Dmix: 0.001052 | Digital Mix Speed: 28768.379 | Time: 4.24s

[301/1331] Analyzing (a=15, b=14, c=13)...
  ✓ Samples: 4,137,398 | Chi-Sq Stat: 29.5828 | Chi-Sq p-value: 0.00025 | MAD: 0.00023 | KS D-Max: 0.00103 | Dmix: 0.001034 | Digital Mix Speed: 28768.380 | Time: 4.41s

[302/1331] Analyzing (a=15, b=14, c=14)...
  ✓ Samples: 4,136,968 | Chi-Sq Stat: 30.4518 | Chi-Sq p-value: 0.00018 | MAD: 0.00023 | KS D-Max: 0.00104 | Dmix: 0.001039 | Digital Mix Speed: 28768.183 | Time: 4.13s

[303/1331] Analyzing (a=15, b=14, c=15)...
  ✓ Samples: 4,129,507 | Chi-Sq Stat: 14.8715 | Chi-Sq p-value: 0.06169 | MAD: 0.00014 | KS D-Max: 0.00057 | Dmix: 0.000651 | Digital Mix Speed: 47256.416 | Time: 4.34s

[304/1331] Analyzing (a=15, b=14, c=16)...
  ✓ Samples: 4,137,391 | Chi-Sq Stat: 30.1198 | Chi-Sq p-value: 0.0002 | MAD: 0.00023 | KS D-Max: 0.00104 | Dmix: 0.001040 | Digital Mix Speed: 28768.376 | Time: 4.28s

[305/1331] Analyzing (a=15, b=14, c=17)...
  ✓ Samples: 4,137,393 | Chi-Sq Stat: 30.0902 | Chi-Sq p-value: 0.0002 | MAD: 0.00023 | KS D-Max: 0.00103 | Dmix: 0.001037 | Digital Mix Speed: 28768.377 | Time: 4.24s

[306/1331] Analyzing (a=15, b=14, c=18)...
  ✓ Samples: 4,137,379 | Chi-Sq Stat: 30.0267 | Chi-Sq p-value: 0.00021 | MAD: 0.00023 | KS D-Max: 0.00103 | Dmix: 0.001033 | Digital Mix Speed: 28768.371 | Time: 4.46s

[307/1331] Analyzing (a=15, b=14, c=19)...
  ✓ Samples: 4,137,391 | Chi-Sq Stat: 30.3569 | Chi-Sq p-value: 0.00018 | MAD: 0.00023 | KS D-Max: 0.00105 | Dmix: 0.001049 | Digital Mix Speed: 28768.376 | Time: 4.14s

[308/1331] Analyzing (a=15, b=14, c=20)...
  ✓ Samples: 4,137,391 | Chi-Sq Stat: 31.0160 | Chi-Sq p-value: 0.00014 | MAD: 0.00023 | KS D-Max: 0.00104 | Dmix: 0.001050 | Digital Mix Speed: 28768.376 | Time: 4.32s

[309/1331] Analyzing (a=15, b=15, c=10)...
  ✓ Samples: 4,028,586 | Chi-Sq Stat: 453.8120 | Chi-Sq p-value: 0.0 | MAD: 0.00101 | KS D-Max: 0.00351 | Dmix: 0.004529 | Digital Mix Speed: 6539.755 | Time: 4.09s

[310/1331] Analyzing (a=15, b=15, c=11)...
  ✓ Samples: 4,028,586 | Chi-Sq Stat: 453.0349 | Chi-Sq p-value: 0.0 | MAD: 0.00101 | KS D-Max: 0.00351 | Dmix: 0.004527 | Digital Mix Speed: 6539.755 | Time: 4.18s

[311/1331] Analyzing (a=15, b=15, c=12)...
  ✓ Samples: 4,028,586 | Chi-Sq Stat: 449.6787 | Chi-Sq p-value: 0.0 | MAD: 0.00100 | KS D-Max: 0.00351 | Dmix: 0.004515 | Digital Mix Speed: 6605.153 | Time: 4.04s

[312/1331] Analyzing (a=15, b=15, c=13)...
  ✓ Samples: 4,028,586 | Chi-Sq Stat: 449.3203 | Chi-Sq p-value: 0.0 | MAD: 0.00100 | KS D-Max: 0.00351 | Dmix: 0.004513 | Digital Mix Speed: 6605.153 | Time: 4.06s

[313/1331] Analyzing (a=15, b=15, c=14)...
  ✓ Samples: 4,028,586 | Chi-Sq Stat: 449.3350 | Chi-Sq p-value: 0.0 | MAD: 0.00100 | KS D-Max: 0.00351 | Dmix: 0.004513 | Digital Mix Speed: 6605.153 | Time: 4.23s

[314/1331] Analyzing (a=15, b=15, c=15)...
  ✓ Samples: 3,413,456 | Chi-Sq Stat: 84562.9212 | Chi-Sq p-value: 0.0 | MAD: 0.01491 | KS D-Max: 0.05685 | Dmix: 0.067107 | Digital Mix Speed: 438.175 | Time: 3.22s

[315/1331] Analyzing (a=15, b=15, c=16)...
  ✓ Samples: 4,028,582 | Chi-Sq Stat: 454.6028 | Chi-Sq p-value: 0.0 | MAD: 0.00101 | KS D-Max: 0.00351 | Dmix: 0.004530 | Digital Mix Speed: 6539.755 | Time: 4.14s

[316/1331] Analyzing (a=15, b=15, c=17)...
  ✓ Samples: 4,028,582 | Chi-Sq Stat: 453.7681 | Chi-Sq p-value: 0.0 | MAD: 0.00101 | KS D-Max: 0.00351 | Dmix: 0.004527 | Digital Mix Speed: 6539.755 | Time: 4.09s

[317/1331] Analyzing (a=15, b=15, c=18)...
  ✓ Samples: 4,028,582 | Chi-Sq Stat: 450.7838 | Chi-Sq p-value: 0.0 | MAD: 0.00100 | KS D-Max: 0.00351 | Dmix: 0.004517 | Digital Mix Speed: 6605.152 | Time: 4.12s

[318/1331] Analyzing (a=15, b=15, c=19)...
  ✓ Samples: 4,028,579 | Chi-Sq Stat: 450.7042 | Chi-Sq p-value: 0.0 | MAD: 0.00100 | KS D-Max: 0.00350 | Dmix: 0.004517 | Digital Mix Speed: 6605.152 | Time: 4.22s

[319/1331] Analyzing (a=15, b=15, c=20)...
  ✓ Samples: 4,028,577 | Chi-Sq Stat: 450.5224 | Chi-Sq p-value: 0.0 | MAD: 0.00100 | KS D-Max: 0.00351 | Dmix: 0.004517 | Digital Mix Speed: 6605.152 | Time: 4.08s

[320/1331] Analyzing (a=15, b=16, c=10)...
  ✓ Samples: 3,950,311 | Chi-Sq Stat: 755.7342 | Chi-Sq p-value: 0.0 | MAD: 0.00134 | KS D-Max: 0.00204 | Dmix: 0.006045 | Digital Mix Speed: 4922.859 | Time: 4.05s

[321/1331] Analyzing (a=15, b=16, c=11)...
  ✓ Samples: 4,522,027 | Chi-Sq Stat: 529.6844 | Chi-Sq p-value: 0.0 | MAD: 0.00093 | KS D-Max: 0.00397 | Dmix: 0.004206 | Digital Mix Speed: 7156.272 | Time: 4.78s

[322/1331] Analyzing (a=15, b=16, c=12)...
  ✓ Samples: 3,974,993 | Chi-Sq Stat: 528.5417 | Chi-Sq p-value: 0.0 | MAD: 0.00111 | KS D-Max: 0.00180 | Dmix: 0.004984 | Digital Mix Speed: 5945.348 | Time: 4.13s

[323/1331] Analyzing (a=15, b=16, c=13)...
  ✓ Samples: 4,520,910 | Chi-Sq Stat: 556.8430 | Chi-Sq p-value: 0.0 | MAD: 0.00094 | KS D-Max: 0.00398 | Dmix: 0.004251 | Digital Mix Speed: 7080.028 | Time: 4.78s

[324/1331] Analyzing (a=15, b=16, c=14)...
  ✓ Samples: 4,521,879 | Chi-Sq Stat: 541.9541 | Chi-Sq p-value: 0.0 | MAD: 0.00095 | KS D-Max: 0.00406 | Dmix: 0.004285 | Digital Mix Speed: 7005.599 | Time: 4.93s

[325/1331] Analyzing (a=15, b=16, c=15)...
  ✓ Samples: 3,932,656 | Chi-Sq Stat: 899.4983 | Chi-Sq p-value: 0.0 | MAD: 0.00139 | KS D-Max: 0.00218 | Dmix: 0.006264 | Digital Mix Speed: 4744.378 | Time: 4.03s

[326/1331] Analyzing (a=15, b=16, c=16)...
  ✓ Samples: 4,521,703 | Chi-Sq Stat: 587.2464 | Chi-Sq p-value: 0.0 | MAD: 0.00092 | KS D-Max: 0.00410 | Dmix: 0.004151 | Digital Mix Speed: 7234.024 | Time: 4.81s

[327/1331] Analyzing (a=15, b=16, c=17)...
  ✓ Samples: 4,521,035 | Chi-Sq Stat: 536.2030 | Chi-Sq p-value: 0.0 | MAD: 0.00095 | KS D-Max: 0.00405 | Dmix: 0.004290 | Digital Mix Speed: 7005.514 | Time: 4.76s

[328/1331] Analyzing (a=15, b=16, c=18)...
  ✓ Samples: 3,974,981 | Chi-Sq Stat: 534.7476 | Chi-Sq p-value: 0.0 | MAD: 0.00111 | KS D-Max: 0.00179 | Dmix: 0.005004 | Digital Mix Speed: 5945.347 | Time: 4.02s

[329/1331] Analyzing (a=15, b=16, c=19)...
  ✓ Samples: 4,521,814 | Chi-Sq Stat: 573.1549 | Chi-Sq p-value: 0.0 | MAD: 0.00096 | KS D-Max: 0.00409 | Dmix: 0.004300 | Digital Mix Speed: 6932.617 | Time: 4.91s

[330/1331] Analyzing (a=15, b=16, c=20)...
  ✓ Samples: 3,950,287 | Chi-Sq Stat: 766.4328 | Chi-Sq p-value: 0.0 | MAD: 0.00135 | KS D-Max: 0.00203 | Dmix: 0.006075 | Digital Mix Speed: 4886.392 | Time: 4.04s

[331/1331] Analyzing (a=15, b=17, c=10)...
  ✓ Samples: 3,853,342 | Chi-Sq Stat: 1531.8995 | Chi-Sq p-value: 0.0 | MAD: 0.00195 | KS D-Max: 0.00512 | Dmix: 0.008787 | Digital Mix Speed: 3377.353 | Time: 4.03s

[332/1331] Analyzing (a=15, b=17, c=11)...
  ✓ Samples: 3,873,599 | Chi-Sq Stat: 1405.4682 | Chi-Sq p-value: 0.0 | MAD: 0.00188 | KS D-Max: 0.00480 | Dmix: 0.008467 | Digital Mix Speed: 3504.316 | Time: 3.83s

[333/1331] Analyzing (a=15, b=17, c=12)...
  ✓ Samples: 3,873,578 | Chi-Sq Stat: 1410.5244 | Chi-Sq p-value: 0.0 | MAD: 0.00189 | KS D-Max: 0.00480 | Dmix: 0.008510 | Digital Mix Speed: 3485.774 | Time: 3.93s

[334/1331] Analyzing (a=15, b=17, c=13)...
  ✓ Samples: 3,873,573 | Chi-Sq Stat: 1418.5265 | Chi-Sq p-value: 0.0 | MAD: 0.00189 | KS D-Max: 0.00483 | Dmix: 0.008516 | Digital Mix Speed: 3485.773 | Time: 3.97s

[335/1331] Analyzing (a=15, b=17, c=14)...
  ✓ Samples: 3,873,585 | Chi-Sq Stat: 1413.6020 | Chi-Sq p-value: 0.0 | MAD: 0.00189 | KS D-Max: 0.00482 | Dmix: 0.008503 | Digital Mix Speed: 3485.774 | Time: 3.94s

[336/1331] Analyzing (a=15, b=17, c=15)...
  ✓ Samples: 3,845,399 | Chi-Sq Stat: 1592.5715 | Chi-Sq p-value: 0.0 | MAD: 0.00198 | KS D-Max: 0.00495 | Dmix: 0.008926 | Digital Mix Speed: 3325.728 | Time: 3.98s

[337/1331] Analyzing (a=15, b=17, c=16)...
  ✓ Samples: 3,873,478 | Chi-Sq Stat: 1397.5408 | Chi-Sq p-value: 0.0 | MAD: 0.00188 | KS D-Max: 0.00479 | Dmix: 0.008479 | Digital Mix Speed: 3504.309 | Time: 3.90s

[338/1331] Analyzing (a=15, b=17, c=17)...
  ✓ Samples: 3,873,610 | Chi-Sq Stat: 1374.9269 | Chi-Sq p-value: 0.0 | MAD: 0.00187 | KS D-Max: 0.00475 | Dmix: 0.008423 | Digital Mix Speed: 3523.057 | Time: 4.06s

[339/1331] Analyzing (a=15, b=17, c=18)...
  ✓ Samples: 3,873,592 | Chi-Sq Stat: 1413.7981 | Chi-Sq p-value: 0.0 | MAD: 0.00189 | KS D-Max: 0.00482 | Dmix: 0.008523 | Digital Mix Speed: 3485.775 | Time: 3.97s

[340/1331] Analyzing (a=15, b=17, c=19)...
  ✓ Samples: 3,873,515 | Chi-Sq Stat: 1416.7260 | Chi-Sq p-value: 0.0 | MAD: 0.00189 | KS D-Max: 0.00482 | Dmix: 0.008499 | Digital Mix Speed: 3485.770 | Time: 3.89s

[341/1331] Analyzing (a=15, b=17, c=20)...
  ✓ Samples: 3,853,332 | Chi-Sq Stat: 1519.9676 | Chi-Sq p-value: 0.0 | MAD: 0.00195 | KS D-Max: 0.00511 | Dmix: 0.008753 | Digital Mix Speed: 3377.352 | Time: 4.02s

[342/1331] Analyzing (a=15, b=18, c=10)...
  ✓ Samples: 3,781,653 | Chi-Sq Stat: 4049.3523 | Chi-Sq p-value: 0.0 | MAD: 0.00313 | KS D-Max: 0.00730 | Dmix: 0.014105 | Digital Mix Speed: 2101.496 | Time: 3.84s

[343/1331] Analyzing (a=15, b=18, c=11)...
  ✓ Samples: 3,781,653 | Chi-Sq Stat: 4049.8609 | Chi-Sq p-value: 0.0 | MAD: 0.00313 | KS D-Max: 0.00730 | Dmix: 0.014106 | Digital Mix Speed: 2101.496 | Time: 3.94s

[344/1331] Analyzing (a=15, b=18, c=12)...
  ✓ Samples: 4,143,086 | Chi-Sq Stat: 1138.1978 | Chi-Sq p-value: 0.0 | MAD: 0.00157 | KS D-Max: 0.00504 | Dmix: 0.007075 | Digital Mix Speed: 4214.856 | Time: 4.35s

[345/1331] Analyzing (a=15, b=18, c=13)...
  ✓ Samples: 3,781,652 | Chi-Sq Stat: 4055.5174 | Chi-Sq p-value: 0.0 | MAD: 0.00314 | KS D-Max: 0.00731 | Dmix: 0.014114 | Digital Mix Speed: 2094.803 | Time: 3.81s

[346/1331] Analyzing (a=15, b=18, c=14)...
  ✓ Samples: 3,781,652 | Chi-Sq Stat: 4060.4370 | Chi-Sq p-value: 0.0 | MAD: 0.00314 | KS D-Max: 0.00731 | Dmix: 0.014126 | Digital Mix Speed: 2094.803 | Time: 3.95s

[347/1331] Analyzing (a=15, b=18, c=15)...
  ✓ Samples: 3,797,573 | Chi-Sq Stat: 3402.5037 | Chi-Sq p-value: 0.0 | MAD: 0.00271 | KS D-Max: 0.00768 | Dmix: 0.012190 | Digital Mix Speed: 2427.862 | Time: 3.88s

[348/1331] Analyzing (a=15, b=18, c=16)...
  ✓ Samples: 3,781,652 | Chi-Sq Stat: 4053.4519 | Chi-Sq p-value: 0.0 | MAD: 0.00314 | KS D-Max: 0.00731 | Dmix: 0.014110 | Digital Mix Speed: 2094.803 | Time: 3.87s

[349/1331] Analyzing (a=15, b=18, c=17)...
  ✓ Samples: 3,781,652 | Chi-Sq Stat: 4053.3029 | Chi-Sq p-value: 0.0 | MAD: 0.00314 | KS D-Max: 0.00731 | Dmix: 0.014113 | Digital Mix Speed: 2094.803 | Time: 3.77s

[350/1331] Analyzing (a=15, b=18, c=18)...
  ✓ Samples: 4,145,740 | Chi-Sq Stat: 1194.6212 | Chi-Sq p-value: 0.0 | MAD: 0.00159 | KS D-Max: 0.00532 | Dmix: 0.007177 | Digital Mix Speed: 4162.014 | Time: 4.29s

[351/1331] Analyzing (a=15, b=18, c=19)...
  ✓ Samples: 3,781,648 | Chi-Sq Stat: 4058.9808 | Chi-Sq p-value: 0.0 | MAD: 0.00314 | KS D-Max: 0.00731 | Dmix: 0.014128 | Digital Mix Speed: 2094.803 | Time: 3.95s

[352/1331] Analyzing (a=15, b=18, c=20)...
  ✓ Samples: 3,781,648 | Chi-Sq Stat: 4054.8298 | Chi-Sq p-value: 0.0 | MAD: 0.00314 | KS D-Max: 0.00731 | Dmix: 0.014119 | Digital Mix Speed: 2094.803 | Time: 3.79s

[353/1331] Analyzing (a=15, b=19, c=10)...
  ✓ Samples: 3,741,049 | Chi-Sq Stat: 1108.7754 | Chi-Sq p-value: 0.0 | MAD: 0.00171 | KS D-Max: 0.00768 | Dmix: 0.007677 | Digital Mix Speed: 3843.856 | Time: 3.92s

[354/1331] Analyzing (a=15, b=19, c=11)...
  ✓ Samples: 3,780,486 | Chi-Sq Stat: 1152.0962 | Chi-Sq p-value: 0.0 | MAD: 0.00168 | KS D-Max: 0.00755 | Dmix: 0.007549 | Digital Mix Speed: 3915.207 | Time: 3.83s

[355/1331] Analyzing (a=15, b=19, c=12)...
  ✓ Samples: 3,731,579 | Chi-Sq Stat: 1116.2715 | Chi-Sq p-value: 0.0 | MAD: 0.00174 | KS D-Max: 0.00783 | Dmix: 0.007831 | Digital Mix Speed: 3776.950 | Time: 3.76s

[356/1331] Analyzing (a=15, b=19, c=13)...
  ✓ Samples: 3,780,578 | Chi-Sq Stat: 1146.6897 | Chi-Sq p-value: 0.0 | MAD: 0.00167 | KS D-Max: 0.00754 | Dmix: 0.007535 | Digital Mix Speed: 3938.658 | Time: 3.95s

[357/1331] Analyzing (a=15, b=19, c=14)...
  ✓ Samples: 3,780,675 | Chi-Sq Stat: 1153.9386 | Chi-Sq p-value: 0.0 | MAD: 0.00168 | KS D-Max: 0.00756 | Dmix: 0.007564 | Digital Mix Speed: 3915.220 | Time: 3.84s

[358/1331] Analyzing (a=15, b=19, c=15)...
  ✓ Samples: 3,723,655 | Chi-Sq Stat: 1050.6169 | Chi-Sq p-value: 0.0 | MAD: 0.00170 | KS D-Max: 0.00765 | Dmix: 0.007653 | Digital Mix Speed: 3865.276 | Time: 3.66s

[359/1331] Analyzing (a=15, b=19, c=16)...
  ✓ Samples: 3,780,427 | Chi-Sq Stat: 1148.9214 | Chi-Sq p-value: 0.0 | MAD: 0.00168 | KS D-Max: 0.00754 | Dmix: 0.007544 | Digital Mix Speed: 3915.203 | Time: 3.87s

[360/1331] Analyzing (a=15, b=19, c=17)...
  ✓ Samples: 3,780,506 | Chi-Sq Stat: 1149.0318 | Chi-Sq p-value: 0.0 | MAD: 0.00168 | KS D-Max: 0.00755 | Dmix: 0.007554 | Digital Mix Speed: 3915.208 | Time: 3.78s

[361/1331] Analyzing (a=15, b=19, c=18)...
  ✓ Samples: 3,731,700 | Chi-Sq Stat: 1122.7306 | Chi-Sq p-value: 0.0 | MAD: 0.00174 | KS D-Max: 0.00785 | Dmix: 0.007848 | Digital Mix Speed: 3776.958 | Time: 3.88s

[362/1331] Analyzing (a=15, b=19, c=19)...
  ✓ Samples: 3,780,558 | Chi-Sq Stat: 1156.0632 | Chi-Sq p-value: 0.0 | MAD: 0.00168 | KS D-Max: 0.00756 | Dmix: 0.007559 | Digital Mix Speed: 3915.212 | Time: 3.84s

[363/1331] Analyzing (a=15, b=19, c=20)...
  ✓ Samples: 3,741,029 | Chi-Sq Stat: 1106.0330 | Chi-Sq p-value: 0.0 | MAD: 0.00170 | KS D-Max: 0.00767 | Dmix: 0.007669 | Digital Mix Speed: 3866.465 | Time: 3.65s

[364/1331] Analyzing (a=16, b=9, c=10)...
  ✓ Samples: 5,045,042 | Chi-Sq Stat: 7411.8021 | Chi-Sq p-value: 0.0 | MAD: 0.00379 | KS D-Max: 0.01560 | Dmix: 0.017033 | Digital Mix Speed: 1768.566 | Time: 5.44s

[365/1331] Analyzing (a=16, b=9, c=11)...
  ✓ Samples: 5,845,112 | Chi-Sq Stat: 5642.1492 | Chi-Sq p-value: 0.0 | MAD: 0.00307 | KS D-Max: 0.01236 | Dmix: 0.013795 | Digital Mix Speed: 2204.167 | Time: 6.67s

[366/1331] Analyzing (a=16, b=9, c=12)...
  ✓ Samples: 4,963,105 | Chi-Sq Stat: 8726.9611 | Chi-Sq p-value: 0.0 | MAD: 0.00420 | KS D-Max: 0.01753 | Dmix: 0.018903 | Digital Mix Speed: 1594.227 | Time: 5.29s

[367/1331] Analyzing (a=16, b=9, c=13)...
  ✓ Samples: 5,844,053 | Chi-Sq Stat: 5569.6971 | Chi-Sq p-value: 0.0 | MAD: 0.00305 | KS D-Max: 0.01214 | Dmix: 0.013730 | Digital Mix Speed: 2218.595 | Time: 6.56s

[368/1331] Analyzing (a=16, b=9, c=14)...
  ✓ Samples: 5,044,948 | Chi-Sq Stat: 7480.1234 | Chi-Sq p-value: 0.0 | MAD: 0.00380 | KS D-Max: 0.01567 | Dmix: 0.017119 | Digital Mix Speed: 1763.910 | Time: 5.35s

[369/1331] Analyzing (a=16, b=9, c=15)...
  ✓ Samples: 5,843,893 | Chi-Sq Stat: 5584.7793 | Chi-Sq p-value: 0.0 | MAD: 0.00307 | KS D-Max: 0.01245 | Dmix: 0.013809 | Digital Mix Speed: 2204.138 | Time: 6.58s

[370/1331] Analyzing (a=16, b=9, c=16)...
  ✓ Samples: 4,931,679 | Chi-Sq Stat: 12405.7493 | Chi-Sq p-value: 0.0 | MAD: 0.00496 | KS D-Max: 0.02083 | Dmix: 0.022321 | Digital Mix Speed: 1349.394 | Time: 5.26s

[371/1331] Analyzing (a=16, b=9, c=17)...
  ✓ Samples: 5,843,272 | Chi-Sq Stat: 5786.7658 | Chi-Sq p-value: 0.0 | MAD: 0.00311 | KS D-Max: 0.01249 | Dmix: 0.013983 | Digital Mix Speed: 2175.774 | Time: 6.48s

[372/1331] Analyzing (a=16, b=9, c=18)...
  ✓ Samples: 5,045,126 | Chi-Sq Stat: 7471.9780 | Chi-Sq p-value: 0.0 | MAD: 0.00379 | KS D-Max: 0.01566 | Dmix: 0.017077 | Digital Mix Speed: 1768.568 | Time: 5.50s

[373/1331] Analyzing (a=16, b=9, c=19)...
  ✓ Samples: 5,844,211 | Chi-Sq Stat: 5585.2010 | Chi-Sq p-value: 0.0 | MAD: 0.00309 | KS D-Max: 0.01250 | Dmix: 0.013900 | Digital Mix Speed: 2189.879 | Time: 6.58s

[374/1331] Analyzing (a=16, b=9, c=20)...
  ✓ Samples: 4,963,096 | Chi-Sq Stat: 8748.2133 | Chi-Sq p-value: 0.0 | MAD: 0.00421 | KS D-Max: 0.01757 | Dmix: 0.018928 | Digital Mix Speed: 1590.440 | Time: 5.37s

[375/1331] Analyzing (a=16, b=10, c=10)...
  ✓ Samples: 4,742,338 | Chi-Sq Stat: 1246857.2146 | Chi-Sq p-value: 0.0 | MAD: 0.04929 | KS D-Max: 0.22181 | Dmix: 0.221806 | Digital Mix Speed: 135.443 | Time: 4.93s

[376/1331] Analyzing (a=16, b=10, c=11)...
  ✓ Samples: 4,724,628 | Chi-Sq Stat: 1663899.6871 | Chi-Sq p-value: 0.0 | MAD: 0.05663 | KS D-Max: 0.25484 | Dmix: 0.254838 | Digital Mix Speed: 117.859 | Time: 5.02s

[377/1331] Analyzing (a=16, b=10, c=12)...
  ✓ Samples: 4,802,864 | Chi-Sq Stat: 591676.7921 | Chi-Sq p-value: 0.0 | MAD: 0.03503 | KS D-Max: 0.15765 | Dmix: 0.157645 | Digital Mix Speed: 190.737 | Time: 5.21s

[378/1331] Analyzing (a=16, b=10, c=13)...
  ✓ Samples: 4,724,628 | Chi-Sq Stat: 1663899.6871 | Chi-Sq p-value: 0.0 | MAD: 0.05663 | KS D-Max: 0.25484 | Dmix: 0.254838 | Digital Mix Speed: 117.859 | Time: 4.85s

[379/1331] Analyzing (a=16, b=10, c=14)...
  ✓ Samples: 4,742,327 | Chi-Sq Stat: 1246833.7052 | Chi-Sq p-value: 0.0 | MAD: 0.04927 | KS D-Max: 0.22170 | Dmix: 0.221696 | Digital Mix Speed: 135.498 | Time: 5.09s

[380/1331] Analyzing (a=16, b=10, c=15)...
  ✓ Samples: 4,724,628 | Chi-Sq Stat: 1663899.6871 | Chi-Sq p-value: 0.0 | MAD: 0.05663 | KS D-Max: 0.25484 | Dmix: 0.254838 | Digital Mix Speed: 117.859 | Time: 4.86s

[381/1331] Analyzing (a=16, b=10, c=16)...
  ✓ Samples: 9,841,273 | Chi-Sq Stat: 2227.7380 | Chi-Sq p-value: 0.0 | MAD: 0.00143 | KS D-Max: 0.00641 | Dmix: 0.006413 | Digital Mix Speed: 4890.246 | Time: 13.22s

[382/1331] Analyzing (a=16, b=10, c=17)...
  ✓ Samples: 4,724,628 | Chi-Sq Stat: 1663899.6871 | Chi-Sq p-value: 0.0 | MAD: 0.05663 | KS D-Max: 0.25484 | Dmix: 0.254838 | Digital Mix Speed: 117.859 | Time: 5.27s

[383/1331] Analyzing (a=16, b=10, c=18)...
  ✓ Samples: 4,741,840 | Chi-Sq Stat: 1248968.2661 | Chi-Sq p-value: 0.0 | MAD: 0.04930 | KS D-Max: 0.22186 | Dmix: 0.221864 | Digital Mix Speed: 135.415 | Time: 5.05s

[384/1331] Analyzing (a=16, b=10, c=19)...
  ✓ Samples: 4,724,617 | Chi-Sq Stat: 1663818.1065 | Chi-Sq p-value: 0.0 | MAD: 0.05663 | KS D-Max: 0.25485 | Dmix: 0.254849 | Digital Mix Speed: 117.859 | Time: 5.05s

[385/1331] Analyzing (a=16, b=10, c=20)...
  ✓ Samples: 4,803,269 | Chi-Sq Stat: 594187.9023 | Chi-Sq p-value: 0.0 | MAD: 0.03503 | KS D-Max: 0.15764 | Dmix: 0.157641 | Digital Mix Speed: 190.738 | Time: 5.08s

[386/1331] Analyzing (a=16, b=11, c=10)...
  ✓ Samples: 4,559,081 | Chi-Sq Stat: 3810.3592 | Chi-Sq p-value: 0.0 | MAD: 0.00277 | KS D-Max: 0.00836 | Dmix: 0.012472 | Digital Mix Speed: 2403.927 | Time: 4.86s

[387/1331] Analyzing (a=16, b=11, c=11)...
  ✓ Samples: 4,634,312 | Chi-Sq Stat: 7048.2587 | Chi-Sq p-value: 0.0 | MAD: 0.00353 | KS D-Max: 0.01081 | Dmix: 0.015906 | Digital Mix Speed: 1888.381 | Time: 4.78s

[388/1331] Analyzing (a=16, b=11, c=12)...
