Added 0 trivial states as holes

=== SWISS CHEESE CUBE SCAN ===
Cube center: (18, 14, 9)
  ✓ Samples: 3,862,977 | Chi-Sq Stat: 1775.0066 | Chi-Sq p-value: 0.0 | MAD: 0.00209 | KS D-Max: 0.00533 | Dmix: 0.009399 | Digital Mix Speed: 3151.637 | Time: 3.87s

[295/343] Analyzing (a=21, b=11, c=6)...
  ✓ Samples: 4,540,931 | Chi-Sq Stat: 4139.5333 | Chi-Sq p-value: 0.0 | MAD: 0.00290 | KS D-Max: 0.01001 | Dmix: 0.013061 | Digital Mix Speed: 2295.567 | Time: 4.86s

[296/343] Analyzing (a=21, b=11, c=7)...
  ✓ Samples: 4,533,658 | Chi-Sq Stat: 4940.3117 | Chi-Sq p-value: 0.0 | MAD: 0.00315 | KS D-Max: 0.01147 | Dmix: 0.014191 | Digital Mix Speed: 2113.158 | Time: 4.69s

[297/343] Analyzing (a=21, b=11, c=8)...
  ✓ Samples: 4,569,283 | Chi-Sq Stat: 2578.3514 | Chi-Sq p-value: 0.0 | MAD: 0.00228 | KS D-Max: 0.00577 | Dmix: 0.010244 | Digital Mix Speed: 2920.986 | Time: 4.86s

[298/343] Analyzing (a=21, b=11, c=9)...
  ✓ Samples: 4,540,943 | Chi-Sq Stat: 4153.7715 | Chi-Sq p-value: 0.0 | MAD: 0.00291 | KS D-Max: 0.01003 | Dmix: 0.013087 | Digital Mix Speed: 2287.679 | Time: 4.70s

[299/343] Analyzing (a=21, b=11, c=10)...
  ✓ Samples: 4,569,147 | Chi-Sq Stat: 2602.0695 | Chi-Sq p-value: 0.0 | MAD: 0.00230 | KS D-Max: 0.00584 | Dmix: 0.010330 | Digital Mix Speed: 2895.580 | Time: 4.89s

[300/343] Analyzing (a=21, b=11, c=11)...
  ✓ Samples: 4,569,389 | Chi-Sq Stat: 2586.0384 | Chi-Sq p-value: 0.0 | MAD: 0.00228 | KS D-Max: 0.00579 | Dmix: 0.010275 | Digital Mix Speed: 2920.990 | Time: 4.75s

[301/343] Analyzing (a=21, b=11, c=12)...
  ✓ Samples: 4,540,733 | Chi-Sq Stat: 4142.6105 | Chi-Sq p-value: 0.0 | MAD: 0.00290 | KS D-Max: 0.01002 | Dmix: 0.013071 | Digital Mix Speed: 2295.561 | Time: 4.87s

[302/343] Analyzing (a=21, b=12, c=6)...
  ✓ Samples: 5,050,438 | Chi-Sq Stat: 12974.8297 | Chi-Sq p-value: 0.0 | MAD: 0.00491 | KS D-Max: 0.02210 | Dmix: 0.022098 | Digital Mix Speed: 1365.240 | Time: 5.39s

[303/343] Analyzing (a=21, b=12, c=7)...
  ✓ Samples: 4,363,227 | Chi-Sq Stat: 8157.9863 | Chi-Sq p-value: 0.0 | MAD: 0.00398 | KS D-Max: 0.01302 | Dmix: 0.017890 | Digital Mix Speed: 1668.293 | Time: 4.60s

[304/343] Analyzing (a=21, b=12, c=8)...
  ✓ Samples: 4,363,227 | Chi-Sq Stat: 8158.4012 | Chi-Sq p-value: 0.0 | MAD: 0.00398 | KS D-Max: 0.01302 | Dmix: 0.017893 | Digital Mix Speed: 1668.293 | Time: 4.43s

[305/343] Analyzing (a=21, b=12, c=9)...
  ✓ Samples: 5,089,337 | Chi-Sq Stat: 6974.3419 | Chi-Sq p-value: 0.0 | MAD: 0.00367 | KS D-Max: 0.01651 | Dmix: 0.016514 | Digital Mix Speed: 1827.428 | Time: 5.57s

[306/343] Analyzing (a=21, b=12, c=10)...
  ✓ Samples: 4,363,227 | Chi-Sq Stat: 8153.6576 | Chi-Sq p-value: 0.0 | MAD: 0.00398 | KS D-Max: 0.01302 | Dmix: 0.017895 | Digital Mix Speed: 1668.293 | Time: 4.47s

[307/343] Analyzing (a=21, b=12, c=11)...
  ✓ Samples: 4,363,227 | Chi-Sq Stat: 8152.4650 | Chi-Sq p-value: 0.0 | MAD: 0.00398 | KS D-Max: 0.01302 | Dmix: 0.017893 | Digital Mix Speed: 1668.293 | Time: 4.60s

[308/343] Analyzing (a=21, b=12, c=12)...
  ✓ Samples: 5,048,816 | Chi-Sq Stat: 12459.1896 | Chi-Sq p-value: 0.0 | MAD: 0.00475 | KS D-Max: 0.02139 | Dmix: 0.021388 | Digital Mix Speed: 1411.198 | Time: 5.39s

[309/343] Analyzing (a=21, b=13, c=6)...
  ✓ Samples: 4,240,001 | Chi-Sq Stat: 1913.1199 | Chi-Sq p-value: 0.0 | MAD: 0.00194 | KS D-Max: 0.00488 | Dmix: 0.008731 | Digital Mix Speed: 3416.168 | Time: 4.59s

[310/343] Analyzing (a=21, b=13, c=7)...
  ✓ Samples: 4,247,143 | Chi-Sq Stat: 1860.4439 | Chi-Sq p-value: 0.0 | MAD: 0.00195 | KS D-Max: 0.00448 | Dmix: 0.008754 | Digital Mix Speed: 3399.024 | Time: 4.41s

[311/343] Analyzing (a=21, b=13, c=8)...
  ✓ Samples: 4,274,787 | Chi-Sq Stat: 2514.1685 | Chi-Sq p-value: 0.0 | MAD: 0.00236 | KS D-Max: 0.00544 | Dmix: 0.010622 | Digital Mix Speed: 2809.710 | Time: 4.51s

[312/343] Analyzing (a=21, b=13, c=9)...
  ✓ Samples: 4,239,992 | Chi-Sq Stat: 1913.6526 | Chi-Sq p-value: 0.0 | MAD: 0.00194 | KS D-Max: 0.00488 | Dmix: 0.008734 | Digital Mix Speed: 3416.168 | Time: 4.34s

[313/343] Analyzing (a=21, b=13, c=10)...
  ✓ Samples: 4,274,799 | Chi-Sq Stat: 2523.6924 | Chi-Sq p-value: 0.0 | MAD: 0.00236 | KS D-Max: 0.00546 | Dmix: 0.010627 | Digital Mix Speed: 2809.710 | Time: 4.48s

[314/343] Analyzing (a=21, b=13, c=11)...
  ✓ Samples: 4,274,806 | Chi-Sq Stat: 2520.2628 | Chi-Sq p-value: 0.0 | MAD: 0.00236 | KS D-Max: 0.00546 | Dmix: 0.010637 | Digital Mix Speed: 2809.710 | Time: 4.58s

[315/343] Analyzing (a=21, b=13, c=12)...
  ✓ Samples: 4,239,863 | Chi-Sq Stat: 1907.7497 | Chi-Sq p-value: 0.0 | MAD: 0.00194 | KS D-Max: 0.00490 | Dmix: 0.008745 | Digital Mix Speed: 3416.161 | Time: 4.43s

[316/343] Analyzing (a=21, b=14, c=6)...
  ✓ Samples: 4,125,583 | Chi-Sq Stat: 11.3833 | Chi-Sq p-value: 0.18091 | MAD: 0.00012 | KS D-Max: 0.00034 | Dmix: 0.000529 | Digital Mix Speed: 55129.044 | Time: 4.32s

[317/343] Analyzing (a=21, b=14, c=7)...
  ✓ Samples: 4,346,212 | Chi-Sq Stat: 1293.5591 | Chi-Sq p-value: 0.0 | MAD: 0.00175 | KS D-Max: 0.00786 | Dmix: 0.007864 | Digital Mix Speed: 3793.206 | Time: 4.46s

[318/343] Analyzing (a=21, b=14, c=8)...
  ✓ Samples: 4,125,583 | Chi-Sq Stat: 11.2896 | Chi-Sq p-value: 0.18582 | MAD: 0.00012 | KS D-Max: 0.00034 | Dmix: 0.000527 | Digital Mix Speed: 55129.044 | Time: 4.35s

[319/343] Analyzing (a=21, b=14, c=9)...
  ✓ Samples: 4,125,583 | Chi-Sq Stat: 11.1430 | Chi-Sq p-value: 0.19373 | MAD: 0.00012 | KS D-Max: 0.00034 | Dmix: 0.000519 | Digital Mix Speed: 55129.044 | Time: 4.17s

[320/343] Analyzing (a=21, b=14, c=10)...
  ✓ Samples: 4,125,583 | Chi-Sq Stat: 10.9821 | Chi-Sq p-value: 0.20271 | MAD: 0.00012 | KS D-Max: 0.00035 | Dmix: 0.000518 | Digital Mix Speed: 55129.044 | Time: 4.43s

[321/343] Analyzing (a=21, b=14, c=11)...
  ✓ Samples: 4,125,583 | Chi-Sq Stat: 10.9532 | Chi-Sq p-value: 0.20436 | MAD: 0.00012 | KS D-Max: 0.00034 | Dmix: 0.000519 | Digital Mix Speed: 55129.044 | Time: 4.23s

[322/343] Analyzing (a=21, b=14, c=12)...
  ✓ Samples: 4,125,580 | Chi-Sq Stat: 10.8876 | Chi-Sq p-value: 0.20815 | MAD: 0.00011 | KS D-Max: 0.00034 | Dmix: 0.000512 | Digital Mix Speed: 60140.773 | Time: 4.21s

[323/343] Analyzing (a=21, b=15, c=6)...
  ✓ Samples: 5,571,036 | Chi-Sq Stat: 929.0708 | Chi-Sq p-value: 0.0 | MAD: 0.00114 | KS D-Max: 0.00515 | Dmix: 0.005150 | Digital Mix Speed: 5917.488 | Time: 6.31s

[324/343] Analyzing (a=21, b=15, c=7)...
  ✓ Samples: 4,024,641 | Chi-Sq Stat: 397.3797 | Chi-Sq p-value: 0.0 | MAD: 0.00092 | KS D-Max: 0.00297 | Dmix: 0.004124 | Digital Mix Speed: 7179.051 | Time: 4.07s

[325/343] Analyzing (a=21, b=15, c=8)...
  ✓ Samples: 4,024,641 | Chi-Sq Stat: 397.2329 | Chi-Sq p-value: 0.0 | MAD: 0.00092 | KS D-Max: 0.00297 | Dmix: 0.004124 | Digital Mix Speed: 7179.051 | Time: 4.20s

[326/343] Analyzing (a=21, b=15, c=9)...
  ✓ Samples: 6,129,767 | Chi-Sq Stat: 636.5010 | Chi-Sq p-value: 0.0 | MAD: 0.00092 | KS D-Max: 0.00412 | Dmix: 0.004118 | Digital Mix Speed: 7377.656 | Time: 7.17s

[327/343] Analyzing (a=21, b=15, c=10)...
  ✓ Samples: 4,024,640 | Chi-Sq Stat: 398.2148 | Chi-Sq p-value: 0.0 | MAD: 0.00092 | KS D-Max: 0.00297 | Dmix: 0.004127 | Digital Mix Speed: 7179.051 | Time: 4.04s

[328/343] Analyzing (a=21, b=15, c=11)...
  ✓ Samples: 4,024,640 | Chi-Sq Stat: 397.2644 | Chi-Sq p-value: 0.0 | MAD: 0.00092 | KS D-Max: 0.00297 | Dmix: 0.004124 | Digital Mix Speed: 7179.051 | Time: 4.03s

[329/343] Analyzing (a=21, b=15, c=12)...
  ✓ Samples: 5,569,626 | Chi-Sq Stat: 972.1143 | Chi-Sq p-value: 0.0 | MAD: 0.00119 | KS D-Max: 0.00533 | Dmix: 0.005334 | Digital Mix Speed: 5668.761 | Time: 6.29s

[330/343] Analyzing (a=21, b=16, c=6)...
  ✓ Samples: 3,941,191 | Chi-Sq Stat: 681.3245 | Chi-Sq p-value: 0.0 | MAD: 0.00125 | KS D-Max: 0.00201 | Dmix: 0.005644 | Digital Mix Speed: 5276.502 | Time: 3.97s

[331/343] Analyzing (a=21, b=16, c=7)...
  ✓ Samples: 3,941,200 | Chi-Sq Stat: 676.0458 | Chi-Sq p-value: 0.0 | MAD: 0.00125 | KS D-Max: 0.00202 | Dmix: 0.005630 | Digital Mix Speed: 5276.503 | Time: 4.14s

[332/343] Analyzing (a=21, b=16, c=8)...
  ✓ Samples: 3,941,199 | Chi-Sq Stat: 679.4135 | Chi-Sq p-value: 0.0 | MAD: 0.00125 | KS D-Max: 0.00201 | Dmix: 0.005633 | Digital Mix Speed: 5276.503 | Time: 3.99s

[333/343] Analyzing (a=21, b=16, c=9)...
  ✓ Samples: 3,941,090 | Chi-Sq Stat: 687.7650 | Chi-Sq p-value: 0.0 | MAD: 0.00126 | KS D-Max: 0.00200 | Dmix: 0.005657 | Digital Mix Speed: 5234.616 | Time: 4.14s

[334/343] Analyzing (a=21, b=16, c=10)...
  ✓ Samples: 3,940,921 | Chi-Sq Stat: 678.9283 | Chi-Sq p-value: 0.0 | MAD: 0.00125 | KS D-Max: 0.00201 | Dmix: 0.005630 | Digital Mix Speed: 5276.478 | Time: 3.93s

[335/343] Analyzing (a=21, b=16, c=11)...
  ✓ Samples: 3,941,180 | Chi-Sq Stat: 678.7536 | Chi-Sq p-value: 0.0 | MAD: 0.00125 | KS D-Max: 0.00202 | Dmix: 0.005638 | Digital Mix Speed: 5276.501 | Time: 4.13s

[336/343] Analyzing (a=21, b=16, c=12)...
  ✓ Samples: 3,941,178 | Chi-Sq Stat: 673.4389 | Chi-Sq p-value: 0.0 | MAD: 0.00125 | KS D-Max: 0.00200 | Dmix: 0.005613 | Digital Mix Speed: 5276.501 | Time: 4.04s

[337/343] Analyzing (a=21, b=17, c=6)...
  ✓ Samples: 3,879,704 | Chi-Sq Stat: 1533.5320 | Chi-Sq p-value: 0.0 | MAD: 0.00201 | KS D-Max: 0.00527 | Dmix: 0.009046 | Digital Mix Speed: 3278.009 | Time: 3.94s

[338/343] Analyzing (a=21, b=17, c=7)...
  ✓ Samples: 3,847,754 | Chi-Sq Stat: 1615.8747 | Chi-Sq p-value: 0.0 | MAD: 0.00201 | KS D-Max: 0.00516 | Dmix: 0.009054 | Digital Mix Speed: 3276.223 | Time: 3.94s

[339/343] Analyzing (a=21, b=17, c=8)...
  ✓ Samples: 3,879,530 | Chi-Sq Stat: 1551.2627 | Chi-Sq p-value: 0.0 | MAD: 0.00202 | KS D-Max: 0.00530 | Dmix: 0.009074 | Digital Mix Speed: 3261.772 | Time: 4.00s

[340/343] Analyzing (a=21, b=17, c=9)...
  ✓ Samples: 3,879,700 | Chi-Sq Stat: 1548.4705 | Chi-Sq p-value: 0.0 | MAD: 0.00202 | KS D-Max: 0.00530 | Dmix: 0.009069 | Digital Mix Speed: 3261.781 | Time: 4.09s

[341/343] Analyzing (a=21, b=17, c=10)...
  ✓ Samples: 3,879,647 | Chi-Sq Stat: 1564.2981 | Chi-Sq p-value: 0.0 | MAD: 0.00203 | KS D-Max: 0.00533 | Dmix: 0.009126 | Digital Mix Speed: 3245.710 | Time: 3.98s

[342/343] Analyzing (a=21, b=17, c=11)...
  ✓ Samples: 3,879,707 | Chi-Sq Stat: 1532.2054 | Chi-Sq p-value: 0.0 | MAD: 0.00201 | KS D-Max: 0.00527 | Dmix: 0.009027 | Digital Mix Speed: 3278.009 | Time: 3.89s

[343/343] Analyzing (a=21, b=17, c=12)...
  ✓ Samples: 3,879,584 | Chi-Sq Stat: 1530.3357 | Chi-Sq p-value: 0.0 | MAD: 0.00200 | KS D-Max: 0.00528 | Dmix: 0.009022 | Digital Mix Speed: 3294.393 | Time: 4.11s

==================================================
Scan complete! Scanned: 343, Skipped: 0
Results saved to swiss_cheese_results.json

================================================================================
               TOP 5: BEST BENFORD'S LAW CONFORMITY (Lowest MAD)                
================================================================================
Rank  (a, b, c)           MAD         Dmix        Mix Speed      Samples   
--------------------------------------------------------------------------------
1     (21, 14, 12)        0.000110    0.000512    60140.77       4,125,580 
2     (20, 14, 7)         0.000120    0.000546    55129.48       4,126,075 
3     (20, 14, 9)         0.000120    0.000529    55129.48       4,126,075 
4     (20, 14, 11)        0.000120    0.000531    55129.48       4,126,075 
5     (21, 14, 6)         0.000120    0.000529    55129.04       4,125,583 

================================================================================
                      TOP 5: FASTEST DIGITAL MIXING SPEED                       
================================================================================
Rank  (a, b, c)           MAD         Dmix        Mix Speed      Samples   
--------------------------------------------------------------------------------
1     (21, 14, 12)        0.000110    0.000512    60140.77       4,125,580 
2     (20, 14, 7)         0.000120    0.000546    55129.48       4,126,075 
3     (20, 14, 9)         0.000120    0.000529    55129.48       4,126,075 
4     (20, 14, 11)        0.000120    0.000531    55129.48       4,126,075 
5     (21, 14, 6)         0.000120    0.000529    55129.04       4,125,583 
