Added 0 trivial states as holes

=== SWISS CHEESE CUBE SCAN ===
Cube center: (13, 14, 12)

[990/1331] Analyzing (a=16, b=10, c=17)...
  ✓ Samples: 4,724,628 | Chi-Sq Stat: 1663899.6871 | Chi-Sq p-value: 0.0 | MAD: 0.05663 | KS D-Max: 0.25484 | Dmix: 0.254838 | Digital Mix Speed: 117.859 | Time: 4.99s

[991/1331] Analyzing (a=16, b=11, c=7)...
  ✓ Samples: 4,634,186 | Chi-Sq Stat: 7146.2512 | Chi-Sq p-value: 0.0 | MAD: 0.00355 | KS D-Max: 0.01101 | Dmix: 0.015962 | Digital Mix Speed: 1877.739 | Time: 4.99s

[992/1331] Analyzing (a=16, b=11, c=8)...
  ✓ Samples: 4,538,440 | Chi-Sq Stat: 4987.2993 | Chi-Sq p-value: 0.0 | MAD: 0.00322 | KS D-Max: 0.01157 | Dmix: 0.014488 | Digital Mix Speed: 2067.362 | Time: 4.69s

[993/1331] Analyzing (a=16, b=11, c=9)...
  ✓ Samples: 4,633,901 | Chi-Sq Stat: 7095.3915 | Chi-Sq p-value: 0.0 | MAD: 0.00354 | KS D-Max: 0.01096 | Dmix: 0.015918 | Digital Mix Speed: 1883.036 | Time: 4.98s

[994/1331] Analyzing (a=16, b=11, c=10)...
  ✓ Samples: 4,559,081 | Chi-Sq Stat: 3810.3592 | Chi-Sq p-value: 0.0 | MAD: 0.00277 | KS D-Max: 0.00836 | Dmix: 0.012472 | Digital Mix Speed: 2403.927 | Time: 4.73s

[995/1331] Analyzing (a=16, b=11, c=11)...
  ✓ Samples: 4,634,312 | Chi-Sq Stat: 7048.2587 | Chi-Sq p-value: 0.0 | MAD: 0.00353 | KS D-Max: 0.01081 | Dmix: 0.015906 | Digital Mix Speed: 1888.381 | Time: 5.11s

[996/1331] Analyzing (a=16, b=11, c=12)...
  ✓ Samples: 4,538,386 | Chi-Sq Stat: 4997.8065 | Chi-Sq p-value: 0.0 | MAD: 0.00322 | KS D-Max: 0.01156 | Dmix: 0.014500 | Digital Mix Speed: 2067.361 | Time: 4.91s

[997/1331] Analyzing (a=16, b=11, c=13)...
  ✓ Samples: 4,634,212 | Chi-Sq Stat: 6846.6715 | Chi-Sq p-value: 0.0 | MAD: 0.00345 | KS D-Max: 0.01080 | Dmix: 0.015538 | Digital Mix Speed: 1932.167 | Time: 5.06s

[998/1331] Analyzing (a=16, b=11, c=14)...
  ✓ Samples: 4,559,088 | Chi-Sq Stat: 3826.6202 | Chi-Sq p-value: 0.0 | MAD: 0.00278 | KS D-Max: 0.00837 | Dmix: 0.012497 | Digital Mix Speed: 2395.280 | Time: 4.80s

[999/1331] Analyzing (a=16, b=11, c=15)...
  ✓ Samples: 4,633,731 | Chi-Sq Stat: 6989.2705 | Chi-Sq p-value: 0.0 | MAD: 0.00351 | KS D-Max: 0.01089 | Dmix: 0.015807 | Digital Mix Speed: 1899.126 | Time: 5.06s

[1000/1331] Analyzing (a=16, b=11, c=16)...
  ✓ Samples: 4,530,185 | Chi-Sq Stat: 5754.3076 | Chi-Sq p-value: 0.0 | MAD: 0.00341 | KS D-Max: 0.01270 | Dmix: 0.015323 | Digital Mix Speed: 1951.940 | Time: 4.72s

[1001/1331] Analyzing (a=16, b=11, c=17)...
  ✓ Samples: 4,634,291 | Chi-Sq Stat: 7061.9314 | Chi-Sq p-value: 0.0 | MAD: 0.00353 | KS D-Max: 0.01092 | Dmix: 0.015894 | Digital Mix Speed: 1888.381 | Time: 4.98s

[1002/1331] Analyzing (a=16, b=12, c=7)...
  ✓ Samples: 4,365,789 | Chi-Sq Stat: 8504.1605 | Chi-Sq p-value: 0.0 | MAD: 0.00408 | KS D-Max: 0.01350 | Dmix: 0.018345 | Digital Mix Speed: 1627.466 | Time: 4.47s

[1003/1331] Analyzing (a=16, b=12, c=8)...
  ✓ Samples: 4,411,053 | Chi-Sq Stat: 7447.6768 | Chi-Sq p-value: 0.0 | MAD: 0.00343 | KS D-Max: 0.01543 | Dmix: 0.015426 | Digital Mix Speed: 1937.184 | Time: 4.73s

[1004/1331] Analyzing (a=16, b=12, c=9)...
  ✓ Samples: 4,365,789 | Chi-Sq Stat: 8500.5505 | Chi-Sq p-value: 0.0 | MAD: 0.00408 | KS D-Max: 0.01350 | Dmix: 0.018347 | Digital Mix Speed: 1627.466 | Time: 4.51s

[1005/1331] Analyzing (a=16, b=12, c=10)...
  ✓ Samples: 4,365,789 | Chi-Sq Stat: 8501.0305 | Chi-Sq p-value: 0.0 | MAD: 0.00408 | KS D-Max: 0.01350 | Dmix: 0.018350 | Digital Mix Speed: 1627.466 | Time: 4.66s

[1006/1331] Analyzing (a=16, b=12, c=11)...
  ✓ Samples: 4,365,789 | Chi-Sq Stat: 8501.3321 | Chi-Sq p-value: 0.0 | MAD: 0.00408 | KS D-Max: 0.01350 | Dmix: 0.018349 | Digital Mix Speed: 1627.466 | Time: 4.57s

[1007/1331] Analyzing (a=16, b=12, c=12)...
  ✓ Samples: 4,410,609 | Chi-Sq Stat: 7428.6599 | Chi-Sq p-value: 0.0 | MAD: 0.00343 | KS D-Max: 0.01541 | Dmix: 0.015415 | Digital Mix Speed: 1937.172 | Time: 4.60s

[1008/1331] Analyzing (a=16, b=12, c=13)...
  ✓ Samples: 4,365,786 | Chi-Sq Stat: 8496.9356 | Chi-Sq p-value: 0.0 | MAD: 0.00408 | KS D-Max: 0.01349 | Dmix: 0.018342 | Digital Mix Speed: 1627.466 | Time: 4.64s

[1009/1331] Analyzing (a=16, b=12, c=14)...
  ✓ Samples: 4,365,786 | Chi-Sq Stat: 8499.4052 | Chi-Sq p-value: 0.0 | MAD: 0.00408 | KS D-Max: 0.01349 | Dmix: 0.018342 | Digital Mix Speed: 1627.466 | Time: 4.59s

[1010/1331] Analyzing (a=16, b=12, c=15)...
  ✓ Samples: 4,365,783 | Chi-Sq Stat: 8499.4496 | Chi-Sq p-value: 0.0 | MAD: 0.00408 | KS D-Max: 0.01350 | Dmix: 0.018343 | Digital Mix Speed: 1627.466 | Time: 4.64s

[1011/1331] Analyzing (a=16, b=12, c=16)...
  ✓ Samples: 19,917,551 | Chi-Sq Stat: 1241.1125 | Chi-Sq p-value: 0.0 | MAD: 0.00076 | KS D-Max: 0.00321 | Dmix: 0.003408 | Digital Mix Speed: 9604.258 | Time: 36.75s

[1012/1331] Analyzing (a=16, b=12, c=17)...
  ✓ Samples: 4,365,782 | Chi-Sq Stat: 8507.3624 | Chi-Sq p-value: 0.0 | MAD: 0.00408 | KS D-Max: 0.01350 | Dmix: 0.018349 | Digital Mix Speed: 1627.466 | Time: 4.47s

[1013/1331] Analyzing (a=16, b=13, c=7)...
  ✓ Samples: 4,893,679 | Chi-Sq Stat: 2823.2772 | Chi-Sq p-value: 0.0 | MAD: 0.00215 | KS D-Max: 0.00968 | Dmix: 0.009677 | Digital Mix Speed: 3111.458 | Time: 5.37s

[1014/1331] Analyzing (a=16, b=13, c=8)...
  ✓ Samples: 4,244,570 | Chi-Sq Stat: 1988.8973 | Chi-Sq p-value: 0.0 | MAD: 0.00197 | KS D-Max: 0.00484 | Dmix: 0.008849 | Digital Mix Speed: 3364.383 | Time: 4.48s

[1015/1331] Analyzing (a=16, b=13, c=9)...
  ✓ Samples: 4,892,871 | Chi-Sq Stat: 2732.8434 | Chi-Sq p-value: 0.0 | MAD: 0.00211 | KS D-Max: 0.00948 | Dmix: 0.009477 | Digital Mix Speed: 3170.409 | Time: 5.35s

[1016/1331] Analyzing (a=16, b=13, c=10)...
  ✓ Samples: 4,336,132 | Chi-Sq Stat: 2880.9965 | Chi-Sq p-value: 0.0 | MAD: 0.00248 | KS D-Max: 0.00587 | Dmix: 0.011176 | Digital Mix Speed: 2676.251 | Time: 4.58s

[1017/1331] Analyzing (a=16, b=13, c=11)...
  ✓ Samples: 4,894,864 | Chi-Sq Stat: 2730.5525 | Chi-Sq p-value: 0.0 | MAD: 0.00211 | KS D-Max: 0.00948 | Dmix: 0.009483 | Digital Mix Speed: 3170.493 | Time: 5.41s

[1018/1331] Analyzing (a=16, b=13, c=12)...
  ✓ Samples: 4,264,492 | Chi-Sq Stat: 2331.8338 | Chi-Sq p-value: 0.0 | MAD: 0.00221 | KS D-Max: 0.00498 | Dmix: 0.009954 | Digital Mix Speed: 2999.940 | Time: 4.46s

[1019/1331] Analyzing (a=16, b=13, c=13)...
  ✓ Samples: 4,894,379 | Chi-Sq Stat: 2825.8883 | Chi-Sq p-value: 0.0 | MAD: 0.00214 | KS D-Max: 0.00962 | Dmix: 0.009617 | Digital Mix Speed: 3126.027 | Time: 5.39s

[1020/1331] Analyzing (a=16, b=13, c=14)...
  ✓ Samples: 4,335,971 | Chi-Sq Stat: 2869.0088 | Chi-Sq p-value: 0.0 | MAD: 0.00248 | KS D-Max: 0.00585 | Dmix: 0.011172 | Digital Mix Speed: 2676.245 | Time: 4.39s

[1021/1331] Analyzing (a=16, b=13, c=15)...
  ✓ Samples: 4,894,465 | Chi-Sq Stat: 2767.2574 | Chi-Sq p-value: 0.0 | MAD: 0.00211 | KS D-Max: 0.00948 | Dmix: 0.009478 | Digital Mix Speed: 3170.476 | Time: 5.43s

[1022/1331] Analyzing (a=16, b=13, c=16)...
  ✓ Samples: 4,236,516 | Chi-Sq Stat: 2082.6869 | Chi-Sq p-value: 0.0 | MAD: 0.00199 | KS D-Max: 0.00529 | Dmix: 0.008964 | Digital Mix Speed: 3330.155 | Time: 4.54s

[1023/1331] Analyzing (a=16, b=13, c=17)...
  ✓ Samples: 4,895,099 | Chi-Sq Stat: 2912.1211 | Chi-Sq p-value: 0.0 | MAD: 0.00216 | KS D-Max: 0.00973 | Dmix: 0.009734 | Digital Mix Speed: 3097.112 | Time: 5.47s

[1024/1331] Analyzing (a=16, b=14, c=7)...
  ✓ Samples: 4,128,629 | Chi-Sq Stat: 15.2004 | Chi-Sq p-value: 0.05536 | MAD: 0.00015 | KS D-Max: 0.00048 | Dmix: 0.000657 | Digital Mix Speed: 44105.372 | Time: 4.20s

[1025/1331] Analyzing (a=16, b=14, c=8)...
  ✓ Samples: 5,487,637 | Chi-Sq Stat: 2307.3784 | Chi-Sq p-value: 0.0 | MAD: 0.00206 | KS D-Max: 0.00489 | Dmix: 0.009283 | Digital Mix Speed: 3271.546 | Time: 6.21s

[1026/1331] Analyzing (a=16, b=14, c=9)...
  ✓ Samples: 4,128,629 | Chi-Sq Stat: 14.7635 | Chi-Sq p-value: 0.06391 | MAD: 0.00014 | KS D-Max: 0.00048 | Dmix: 0.000647 | Digital Mix Speed: 47255.756 | Time: 4.37s

[1027/1331] Analyzing (a=16, b=14, c=10)...
  ✓ Samples: 4,145,184 | Chi-Sq Stat: 46.3088 | Chi-Sq p-value: 0.0 | MAD: 0.00031 | KS D-Max: 0.00138 | Dmix: 0.001376 | Digital Mix Speed: 21346.916 | Time: 4.46s

[1028/1331] Analyzing (a=16, b=14, c=11)...
  ✓ Samples: 4,128,629 | Chi-Sq Stat: 14.6176 | Chi-Sq p-value: 0.06702 | MAD: 0.00014 | KS D-Max: 0.00048 | Dmix: 0.000649 | Digital Mix Speed: 47255.756 | Time: 4.38s

[1029/1331] Analyzing (a=16, b=14, c=12)...
  ✓ Samples: 4,200,799 | Chi-Sq Stat: 406.3683 | Chi-Sq p-value: 0.0 | MAD: 0.00073 | KS D-Max: 0.00330 | Dmix: 0.003297 | Digital Mix Speed: 9073.057 | Time: 4.34s

[1030/1331] Analyzing (a=16, b=14, c=13)...
  ✓ Samples: 4,128,625 | Chi-Sq Stat: 14.5800 | Chi-Sq p-value: 0.06785 | MAD: 0.00014 | KS D-Max: 0.00048 | Dmix: 0.000646 | Digital Mix Speed: 47255.753 | Time: 4.23s

[1031/1331] Analyzing (a=16, b=14, c=14)...
  ✓ Samples: 4,144,912 | Chi-Sq Stat: 47.5231 | Chi-Sq p-value: 0.0 | MAD: 0.00031 | KS D-Max: 0.00138 | Dmix: 0.001384 | Digital Mix Speed: 21346.824 | Time: 4.24s

[1032/1331] Analyzing (a=16, b=14, c=15)...
  ✓ Samples: 4,128,625 | Chi-Sq Stat: 14.9299 | Chi-Sq p-value: 0.06052 | MAD: 0.00015 | KS D-Max: 0.00048 | Dmix: 0.000653 | Digital Mix Speed: 44105.370 | Time: 4.36s

[1033/1331] Analyzing (a=16, b=14, c=16)...
  ✓ Samples: 7,520,465 | Chi-Sq Stat: 717.8942 | Chi-Sq p-value: 0.0 | MAD: 0.00085 | KS D-Max: 0.00381 | Dmix: 0.003814 | Digital Mix Speed: 8089.700 | Time: 9.51s

[1034/1331] Analyzing (a=16, b=14, c=17)...
  ✓ Samples: 4,128,621 | Chi-Sq Stat: 14.7520 | Chi-Sq p-value: 0.06415 | MAD: 0.00014 | KS D-Max: 0.00048 | Dmix: 0.000648 | Digital Mix Speed: 47255.750 | Time: 4.32s

[1035/1331] Analyzing (a=16, b=15, c=7)...
  ✓ Samples: 4,034,960 | Chi-Sq Stat: 397.3375 | Chi-Sq p-value: 0.0 | MAD: 0.00097 | KS D-Max: 0.00363 | Dmix: 0.004375 | Digital Mix Speed: 6810.144 | Time: 4.22s

[1036/1331] Analyzing (a=16, b=15, c=8)...
  ✓ Samples: 4,034,962 | Chi-Sq Stat: 393.5753 | Chi-Sq p-value: 0.0 | MAD: 0.00097 | KS D-Max: 0.00363 | Dmix: 0.004356 | Digital Mix Speed: 6810.144 | Time: 4.14s

[1037/1331] Analyzing (a=16, b=15, c=9)...
  ✓ Samples: 4,034,959 | Chi-Sq Stat: 396.3000 | Chi-Sq p-value: 0.0 | MAD: 0.00097 | KS D-Max: 0.00364 | Dmix: 0.004367 | Digital Mix Speed: 6810.143 | Time: 4.14s

[1038/1331] Analyzing (a=16, b=15, c=10)...
  ✓ Samples: 4,034,917 | Chi-Sq Stat: 397.9853 | Chi-Sq p-value: 0.0 | MAD: 0.00097 | KS D-Max: 0.00364 | Dmix: 0.004373 | Digital Mix Speed: 6810.139 | Time: 4.29s

[1039/1331] Analyzing (a=16, b=15, c=11)...
  ✓ Samples: 4,034,957 | Chi-Sq Stat: 396.2177 | Chi-Sq p-value: 0.0 | MAD: 0.00097 | KS D-Max: 0.00363 | Dmix: 0.004368 | Digital Mix Speed: 6810.143 | Time: 4.15s

[1040/1331] Analyzing (a=16, b=15, c=12)...
  ✓ Samples: 4,034,967 | Chi-Sq Stat: 393.5180 | Chi-Sq p-value: 0.0 | MAD: 0.00097 | KS D-Max: 0.00363 | Dmix: 0.004358 | Digital Mix Speed: 6810.144 | Time: 4.17s

[1041/1331] Analyzing (a=16, b=15, c=13)...
  ✓ Samples: 4,034,965 | Chi-Sq Stat: 395.7108 | Chi-Sq p-value: 0.0 | MAD: 0.00097 | KS D-Max: 0.00364 | Dmix: 0.004364 | Digital Mix Speed: 6810.144 | Time: 4.20s

[1042/1331] Analyzing (a=16, b=15, c=14)...
  ✓ Samples: 4,034,968 | Chi-Sq Stat: 392.5782 | Chi-Sq p-value: 0.0 | MAD: 0.00097 | KS D-Max: 0.00363 | Dmix: 0.004349 | Digital Mix Speed: 6810.144 | Time: 4.13s

[1043/1331] Analyzing (a=16, b=15, c=15)...
  ✓ Samples: 4,034,541 | Chi-Sq Stat: 394.7461 | Chi-Sq p-value: 0.0 | MAD: 0.00097 | KS D-Max: 0.00363 | Dmix: 0.004349 | Digital Mix Speed: 6810.097 | Time: 4.11s

[1044/1331] Analyzing (a=16, b=15, c=16)...
  ✓ Samples: 4,027,697 | Chi-Sq Stat: 389.2058 | Chi-Sq p-value: 0.0 | MAD: 0.00094 | KS D-Max: 0.00331 | Dmix: 0.004220 | Digital Mix Speed: 7026.656 | Time: 4.07s

[1045/1331] Analyzing (a=16, b=15, c=17)...
  ✓ Samples: 4,034,959 | Chi-Sq Stat: 398.4524 | Chi-Sq p-value: 0.0 | MAD: 0.00097 | KS D-Max: 0.00363 | Dmix: 0.004372 | Digital Mix Speed: 6810.143 | Time: 4.17s

[1046/1331] Analyzing (a=16, b=16, c=7)...
  ✓ Samples: 3,931,789 | Chi-Sq Stat: 950.6761 | Chi-Sq p-value: 0.0 | MAD: 0.00141 | KS D-Max: 0.00218 | Dmix: 0.006356 | Digital Mix Speed: 4677.014 | Time: 4.00s

[1047/1331] Analyzing (a=16, b=16, c=8)...
  ✓ Samples: 3,931,789 | Chi-Sq Stat: 950.8868 | Chi-Sq p-value: 0.0 | MAD: 0.00141 | KS D-Max: 0.00218 | Dmix: 0.006357 | Digital Mix Speed: 4677.014 | Time: 4.09s

[1048/1331] Analyzing (a=16, b=16, c=9)...
  ✓ Samples: 3,931,789 | Chi-Sq Stat: 951.9514 | Chi-Sq p-value: 0.0 | MAD: 0.00141 | KS D-Max: 0.00218 | Dmix: 0.006359 | Digital Mix Speed: 4677.014 | Time: 4.02s

[1049/1331] Analyzing (a=16, b=16, c=10)...
  ✓ Samples: 3,931,789 | Chi-Sq Stat: 949.1316 | Chi-Sq p-value: 0.0 | MAD: 0.00141 | KS D-Max: 0.00218 | Dmix: 0.006353 | Digital Mix Speed: 4677.014 | Time: 3.90s

[1050/1331] Analyzing (a=16, b=16, c=11)...
  ✓ Samples: 3,931,789 | Chi-Sq Stat: 950.4217 | Chi-Sq p-value: 0.0 | MAD: 0.00141 | KS D-Max: 0.00218 | Dmix: 0.006359 | Digital Mix Speed: 4677.014 | Time: 4.14s

[1051/1331] Analyzing (a=16, b=16, c=12)...
  ✓ Samples: 3,931,787 | Chi-Sq Stat: 947.8955 | Chi-Sq p-value: 0.0 | MAD: 0.00141 | KS D-Max: 0.00218 | Dmix: 0.006351 | Digital Mix Speed: 4677.014 | Time: 4.00s

[1052/1331] Analyzing (a=16, b=16, c=13)...
  ✓ Samples: 3,931,787 | Chi-Sq Stat: 948.4277 | Chi-Sq p-value: 0.0 | MAD: 0.00141 | KS D-Max: 0.00218 | Dmix: 0.006355 | Digital Mix Speed: 4677.014 | Time: 4.21s

[1053/1331] Analyzing (a=16, b=16, c=14)...
  ✓ Samples: 3,931,787 | Chi-Sq Stat: 949.9169 | Chi-Sq p-value: 0.0 | MAD: 0.00141 | KS D-Max: 0.00218 | Dmix: 0.006358 | Digital Mix Speed: 4677.014 | Time: 3.97s

[1054/1331] Analyzing (a=16, b=16, c=15)...
  ✓ Samples: 3,931,787 | Chi-Sq Stat: 948.8368 | Chi-Sq p-value: 0.0 | MAD: 0.00141 | KS D-Max: 0.00218 | Dmix: 0.006354 | Digital Mix Speed: 4677.014 | Time: 4.06s

[1055/1331] Analyzing (a=16, b=16, c=16)...
  ✓ Samples: 3,562,250 | Chi-Sq Stat: 85906.1905 | Chi-Sq p-value: 0.0 | MAD: 0.01595 | KS D-Max: 0.03692 | Dmix: 0.071780 | Digital Mix Speed: 410.766 | Time: 3.50s

[1056/1331] Analyzing (a=16, b=16, c=17)...
  ✓ Samples: 3,931,787 | Chi-Sq Stat: 949.4420 | Chi-Sq p-value: 0.0 | MAD: 0.00141 | KS D-Max: 0.00217 | Dmix: 0.006351 | Digital Mix Speed: 4677.014 | Time: 4.03s

[1057/1331] Analyzing (a=16, b=17, c=7)...
  ✓ Samples: 4,367,983 | Chi-Sq Stat: 629.3006 | Chi-Sq p-value: 0.0 | MAD: 0.00090 | KS D-Max: 0.00318 | Dmix: 0.004063 | Digital Mix Speed: 7378.090 | Time: 4.63s

[1058/1331] Analyzing (a=16, b=17, c=8)...
  ✓ Samples: 3,852,078 | Chi-Sq Stat: 1518.4292 | Chi-Sq p-value: 0.0 | MAD: 0.00196 | KS D-Max: 0.00513 | Dmix: 0.008805 | Digital Mix Speed: 3360.049 | Time: 3.95s

[1059/1331] Analyzing (a=16, b=17, c=9)...
  ✓ Samples: 4,369,168 | Chi-Sq Stat: 625.4198 | Chi-Sq p-value: 0.0 | MAD: 0.00091 | KS D-Max: 0.00314 | Dmix: 0.004094 | Digital Mix Speed: 7297.141 | Time: 4.74s

[1060/1331] Analyzing (a=16, b=17, c=10)...
  ✓ Samples: 3,936,199 | Chi-Sq Stat: 1197.4900 | Chi-Sq p-value: 0.0 | MAD: 0.00175 | KS D-Max: 0.00464 | Dmix: 0.007877 | Digital Mix Speed: 3768.615 | Time: 4.06s

[1061/1331] Analyzing (a=16, b=17, c=11)...
  ✓ Samples: 4,367,889 | Chi-Sq Stat: 621.4184 | Chi-Sq p-value: 0.0 | MAD: 0.00092 | KS D-Max: 0.00316 | Dmix: 0.004150 | Digital Mix Speed: 7217.687 | Time: 4.61s

[1062/1331] Analyzing (a=16, b=17, c=12)...
  ✓ Samples: 3,870,776 | Chi-Sq Stat: 1486.3215 | Chi-Sq p-value: 0.0 | MAD: 0.00196 | KS D-Max: 0.00494 | Dmix: 0.008817 | Digital Mix Speed: 3361.121 | Time: 3.99s

[1063/1331] Analyzing (a=16, b=17, c=13)...
  ✓ Samples: 4,367,901 | Chi-Sq Stat: 636.6530 | Chi-Sq p-value: 0.0 | MAD: 0.00090 | KS D-Max: 0.00312 | Dmix: 0.004042 | Digital Mix Speed: 7378.081 | Time: 4.61s

[1064/1331] Analyzing (a=16, b=17, c=14)...
  ✓ Samples: 3,936,108 | Chi-Sq Stat: 1216.9061 | Chi-Sq p-value: 0.0 | MAD: 0.00176 | KS D-Max: 0.00466 | Dmix: 0.007904 | Digital Mix Speed: 3747.197 | Time: 4.23s

[1065/1331] Analyzing (a=16, b=17, c=15)...
  ✓ Samples: 4,368,176 | Chi-Sq Stat: 688.0805 | Chi-Sq p-value: 0.0 | MAD: 0.00093 | KS D-Max: 0.00334 | Dmix: 0.004179 | Digital Mix Speed: 7140.108 | Time: 4.63s

[1066/1331] Analyzing (a=16, b=17, c=16)...
  ✓ Samples: 3,844,587 | Chi-Sq Stat: 1576.2250 | Chi-Sq p-value: 0.0 | MAD: 0.00198 | KS D-Max: 0.00491 | Dmix: 0.008916 | Digital Mix Speed: 3325.682 | Time: 4.12s

[1067/1331] Analyzing (a=16, b=17, c=17)...
  ✓ Samples: 4,367,625 | Chi-Sq Stat: 682.9182 | Chi-Sq p-value: 0.0 | MAD: 0.00094 | KS D-Max: 0.00326 | Dmix: 0.004223 | Digital Mix Speed: 7064.091 | Time: 4.63s

[1068/1331] Analyzing (a=16, b=18, c=7)...
  ✓ Samples: 3,781,007 | Chi-Sq Stat: 4208.1904 | Chi-Sq p-value: 0.0 | MAD: 0.00322 | KS D-Max: 0.00724 | Dmix: 0.014480 | Digital Mix Speed: 2042.735 | Time: 3.84s

[1069/1331] Analyzing (a=16, b=18, c=8)...
  ✓ Samples: 4,958,488 | Chi-Sq Stat: 910.0248 | Chi-Sq p-value: 0.0 | MAD: 0.00123 | KS D-Max: 0.00412 | Dmix: 0.005550 | Digital Mix Speed: 5443.373 | Time: 5.57s

[1070/1331] Analyzing (a=16, b=18, c=9)...
  ✓ Samples: 3,781,007 | Chi-Sq Stat: 4203.1241 | Chi-Sq p-value: 0.0 | MAD: 0.00322 | KS D-Max: 0.00723 | Dmix: 0.014468 | Digital Mix Speed: 2042.735 | Time: 3.88s

[1071/1331] Analyzing (a=16, b=18, c=10)...
  ✓ Samples: 3,796,076 | Chi-Sq Stat: 3712.4141 | Chi-Sq p-value: 0.0 | MAD: 0.00290 | KS D-Max: 0.00757 | Dmix: 0.013054 | Digital Mix Speed: 2268.736 | Time: 4.32s

[1072/1331] Analyzing (a=16, b=18, c=11)...
  ✓ Samples: 3,781,005 | Chi-Sq Stat: 4202.7392 | Chi-Sq p-value: 0.0 | MAD: 0.00322 | KS D-Max: 0.00723 | Dmix: 0.014469 | Digital Mix Speed: 2042.735 | Time: 3.84s

[1073/1331] Analyzing (a=16, b=18, c=12)...
  ✓ Samples: 3,847,158 | Chi-Sq Stat: 3145.2841 | Chi-Sq p-value: 0.0 | MAD: 0.00266 | KS D-Max: 0.00683 | Dmix: 0.011961 | Digital Mix Speed: 2475.617 | Time: 4.03s

[1074/1331] Analyzing (a=16, b=18, c=13)...
  ✓ Samples: 3,781,004 | Chi-Sq Stat: 4206.6490 | Chi-Sq p-value: 0.0 | MAD: 0.00322 | KS D-Max: 0.00723 | Dmix: 0.014474 | Digital Mix Speed: 2042.735 | Time: 3.80s

[1075/1331] Analyzing (a=16, b=18, c=14)...
  ✓ Samples: 3,796,188 | Chi-Sq Stat: 3719.7796 | Chi-Sq p-value: 0.0 | MAD: 0.00291 | KS D-Max: 0.00759 | Dmix: 0.013087 | Digital Mix Speed: 2260.944 | Time: 3.87s

[1076/1331] Analyzing (a=16, b=18, c=15)...
  ✓ Samples: 3,781,004 | Chi-Sq Stat: 4209.1328 | Chi-Sq p-value: 0.0 | MAD: 0.00322 | KS D-Max: 0.00723 | Dmix: 0.014478 | Digital Mix Speed: 2042.735 | Time: 3.97s

[1077/1331] Analyzing (a=16, b=18, c=16)...
  ✓ Samples: 6,395,903 | Chi-Sq Stat: 995.8377 | Chi-Sq p-value: 0.0 | MAD: 0.00106 | KS D-Max: 0.00478 | Dmix: 0.004781 | Digital Mix Speed: 6420.662 | Time: 7.55s

[1078/1331] Analyzing (a=16, b=18, c=17)...
  ✓ Samples: 3,781,004 | Chi-Sq Stat: 4205.8586 | Chi-Sq p-value: 0.0 | MAD: 0.00322 | KS D-Max: 0.00723 | Dmix: 0.014477 | Digital Mix Speed: 2042.735 | Time: 3.86s

[1079/1331] Analyzing (a=16, b=19, c=7)...
  ✓ Samples: 3,813,513 | Chi-Sq Stat: 1075.5705 | Chi-Sq p-value: 0.0 | MAD: 0.00158 | KS D-Max: 0.00709 | Dmix: 0.007089 | Digital Mix Speed: 4165.396 | Time: 4.04s

[1080/1331] Analyzing (a=16, b=19, c=8)...
  ✓ Samples: 3,730,254 | Chi-Sq Stat: 1122.2302 | Chi-Sq p-value: 0.0 | MAD: 0.00175 | KS D-Max: 0.00787 | Dmix: 0.007867 | Digital Mix Speed: 3755.279 | Time: 3.90s

[1081/1331] Analyzing (a=16, b=19, c=9)...
  ✓ Samples: 3,812,982 | Chi-Sq Stat: 1074.7179 | Chi-Sq p-value: 0.0 | MAD: 0.00158 | KS D-Max: 0.00710 | Dmix: 0.007105 | Digital Mix Speed: 4165.357 | Time: 3.96s

[1082/1331] Analyzing (a=16, b=19, c=10)...
  ✓ Samples: 3,748,957 | Chi-Sq Stat: 1052.3992 | Chi-Sq p-value: 0.0 | MAD: 0.00164 | KS D-Max: 0.00737 | Dmix: 0.007370 | Digital Mix Speed: 4008.482 | Time: 4.02s

[1083/1331] Analyzing (a=16, b=19, c=11)...
  ✓ Samples: 3,813,249 | Chi-Sq Stat: 1071.5304 | Chi-Sq p-value: 0.0 | MAD: 0.00158 | KS D-Max: 0.00711 | Dmix: 0.007109 | Digital Mix Speed: 4165.377 | Time: 3.87s

[1084/1331] Analyzing (a=16, b=19, c=12)...
  ✓ Samples: 3,730,248 | Chi-Sq Stat: 1117.5875 | Chi-Sq p-value: 0.0 | MAD: 0.00175 | KS D-Max: 0.00786 | Dmix: 0.007858 | Digital Mix Speed: 3755.279 | Time: 3.69s

[1085/1331] Analyzing (a=16, b=19, c=13)...
  ✓ Samples: 3,813,191 | Chi-Sq Stat: 1062.0776 | Chi-Sq p-value: 0.0 | MAD: 0.00157 | KS D-Max: 0.00707 | Dmix: 0.007071 | Digital Mix Speed: 4191.904 | Time: 4.02s

[1086/1331] Analyzing (a=16, b=19, c=14)...
  ✓ Samples: 3,748,983 | Chi-Sq Stat: 1049.1019 | Chi-Sq p-value: 0.0 | MAD: 0.00163 | KS D-Max: 0.00736 | Dmix: 0.007357 | Digital Mix Speed: 4033.076 | Time: 3.79s

