Added 0 trivial states as holes

=== SWISS CHEESE CUBE SCAN ===
Cube center: (25, 17, 15)
  ✓ Samples: 3,777,888 | Chi-Sq Stat: 4110.6383 | Chi-Sq p-value: 0.0 | MAD: 0.00319 | KS D-Max: 0.00718 | Dmix: 0.014348 | Digital Mix Speed: 2061.834 | Time: 3.82s

[295/729] Analyzing (a=24, b=18, c=17)...
  ✓ Samples: 3,777,888 | Chi-Sq Stat: 4110.6855 | Chi-Sq p-value: 0.0 | MAD: 0.00319 | KS D-Max: 0.00718 | Dmix: 0.014350 | Digital Mix Speed: 2061.834 | Time: 3.97s

[296/729] Analyzing (a=24, b=18, c=18)...
  ✓ Samples: 3,825,100 | Chi-Sq Stat: 2689.9302 | Chi-Sq p-value: 0.0 | MAD: 0.00229 | KS D-Max: 0.00811 | Dmix: 0.010295 | Digital Mix Speed: 2874.517 | Time: 3.82s

[297/729] Analyzing (a=24, b=18, c=19)...
  ✓ Samples: 3,777,885 | Chi-Sq Stat: 4118.1053 | Chi-Sq p-value: 0.0 | MAD: 0.00319 | KS D-Max: 0.00718 | Dmix: 0.014367 | Digital Mix Speed: 2061.833 | Time: 3.75s

[298/729] Analyzing (a=24, b=19, c=11)...
  ✓ Samples: 3,815,973 | Chi-Sq Stat: 665.6950 | Chi-Sq p-value: 0.0 | MAD: 0.00125 | KS D-Max: 0.00563 | Dmix: 0.005634 | Digital Mix Speed: 5265.284 | Time: 4.00s

[299/729] Analyzing (a=24, b=19, c=12)...
  ✓ Samples: 3,723,233 | Chi-Sq Stat: 1012.1988 | Chi-Sq p-value: 0.0 | MAD: 0.00168 | KS D-Max: 0.00755 | Dmix: 0.007549 | Digital Mix Speed: 3911.262 | Time: 3.79s

[300/729] Analyzing (a=24, b=19, c=13)...
  ✓ Samples: 3,816,207 | Chi-Sq Stat: 681.0333 | Chi-Sq p-value: 0.0 | MAD: 0.00127 | KS D-Max: 0.00571 | Dmix: 0.005709 | Digital Mix Speed: 5182.387 | Time: 3.75s

[301/729] Analyzing (a=24, b=19, c=14)...
  ✓ Samples: 3,748,156 | Chi-Sq Stat: 949.3479 | Chi-Sq p-value: 0.0 | MAD: 0.00160 | KS D-Max: 0.00720 | Dmix: 0.007199 | Digital Mix Speed: 4108.636 | Time: 3.85s

[302/729] Analyzing (a=24, b=19, c=15)...
  ✓ Samples: 3,734,277 | Chi-Sq Stat: 938.4033 | Chi-Sq p-value: 0.0 | MAD: 0.00159 | KS D-Max: 0.00717 | Dmix: 0.007170 | Digital Mix Speed: 4133.463 | Time: 3.75s

[303/729] Analyzing (a=24, b=19, c=16)...
  ✓ Samples: 3,728,573 | Chi-Sq Stat: 1010.3000 | Chi-Sq p-value: 0.0 | MAD: 0.00167 | KS D-Max: 0.00751 | Dmix: 0.007511 | Digital Mix Speed: 3935.055 | Time: 3.85s

[304/729] Analyzing (a=24, b=19, c=17)...
  ✓ Samples: 3,815,934 | Chi-Sq Stat: 658.5625 | Chi-Sq p-value: 0.0 | MAD: 0.00125 | KS D-Max: 0.00562 | Dmix: 0.005617 | Digital Mix Speed: 5265.281 | Time: 3.81s

[305/729] Analyzing (a=24, b=19, c=18)...
  ✓ Samples: 3,723,230 | Chi-Sq Stat: 1010.4090 | Chi-Sq p-value: 0.0 | MAD: 0.00167 | KS D-Max: 0.00754 | Dmix: 0.007536 | Digital Mix Speed: 3934.683 | Time: 3.75s

[306/729] Analyzing (a=24, b=19, c=19)...
  ✓ Samples: 3,815,982 | Chi-Sq Stat: 660.8382 | Chi-Sq p-value: 0.0 | MAD: 0.00126 | KS D-Max: 0.00565 | Dmix: 0.005649 | Digital Mix Speed: 5223.497 | Time: 4.00s

[307/729] Analyzing (a=24, b=20, c=11)...
  ✓ Samples: 3,639,430 | Chi-Sq Stat: 1872.8301 | Chi-Sq p-value: 0.0 | MAD: 0.00214 | KS D-Max: 0.00497 | Dmix: 0.009639 | Digital Mix Speed: 3065.903 | Time: 3.61s

[308/729] Analyzing (a=24, b=20, c=12)...
  ✓ Samples: 3,662,457 | Chi-Sq Stat: 1411.0120 | Chi-Sq p-value: 0.0 | MAD: 0.00180 | KS D-Max: 0.00541 | Dmix: 0.008121 | Digital Mix Speed: 3646.540 | Time: 3.85s

[309/729] Analyzing (a=24, b=20, c=13)...
  ✓ Samples: 3,639,426 | Chi-Sq Stat: 1871.9005 | Chi-Sq p-value: 0.0 | MAD: 0.00214 | KS D-Max: 0.00497 | Dmix: 0.009634 | Digital Mix Speed: 3065.903 | Time: 3.68s

[310/729] Analyzing (a=24, b=20, c=14)...
  ✓ Samples: 3,639,426 | Chi-Sq Stat: 1875.0327 | Chi-Sq p-value: 0.0 | MAD: 0.00214 | KS D-Max: 0.00497 | Dmix: 0.009641 | Digital Mix Speed: 3065.903 | Time: 3.71s

[311/729] Analyzing (a=24, b=20, c=15)...
  ✓ Samples: 3,639,426 | Chi-Sq Stat: 1878.8996 | Chi-Sq p-value: 0.0 | MAD: 0.00214 | KS D-Max: 0.00498 | Dmix: 0.009650 | Digital Mix Speed: 3065.903 | Time: 3.71s

[312/729] Analyzing (a=24, b=20, c=16)...
  ✓ Samples: 3,850,233 | Chi-Sq Stat: 1562.4862 | Chi-Sq p-value: 0.0 | MAD: 0.00212 | KS D-Max: 0.00500 | Dmix: 0.009562 | Digital Mix Speed: 3106.362 | Time: 3.93s

[313/729] Analyzing (a=24, b=20, c=17)...
  ✓ Samples: 3,639,425 | Chi-Sq Stat: 1880.7839 | Chi-Sq p-value: 0.0 | MAD: 0.00215 | KS D-Max: 0.00498 | Dmix: 0.009657 | Digital Mix Speed: 3051.643 | Time: 3.64s

[314/729] Analyzing (a=24, b=20, c=18)...
  ✓ Samples: 3,639,425 | Chi-Sq Stat: 1880.3563 | Chi-Sq p-value: 0.0 | MAD: 0.00215 | KS D-Max: 0.00498 | Dmix: 0.009656 | Digital Mix Speed: 3051.643 | Time: 3.73s

[315/729] Analyzing (a=24, b=20, c=19)...
  ✓ Samples: 3,639,425 | Chi-Sq Stat: 1881.3066 | Chi-Sq p-value: 0.0 | MAD: 0.00215 | KS D-Max: 0.00498 | Dmix: 0.009659 | Digital Mix Speed: 3051.643 | Time: 3.71s

[316/729] Analyzing (a=24, b=21, c=11)...
  ✓ Samples: 3,614,105 | Chi-Sq Stat: 2568.6207 | Chi-Sq p-value: 0.0 | MAD: 0.00214 | KS D-Max: 0.00809 | Dmix: 0.009626 | Digital Mix Speed: 3064.486 | Time: 3.83s

[317/729] Analyzing (a=24, b=21, c=12)...
  ✓ Samples: 3,643,151 | Chi-Sq Stat: 2435.2675 | Chi-Sq p-value: 0.0 | MAD: 0.00209 | KS D-Max: 0.00826 | Dmix: 0.009388 | Digital Mix Speed: 3139.463 | Time: 3.68s

[318/729] Analyzing (a=24, b=21, c=13)...
  ✓ Samples: 3,614,105 | Chi-Sq Stat: 2571.8227 | Chi-Sq p-value: 0.0 | MAD: 0.00214 | KS D-Max: 0.00809 | Dmix: 0.009628 | Digital Mix Speed: 3064.486 | Time: 3.67s

[319/729] Analyzing (a=24, b=21, c=14)...
  ✓ Samples: 3,614,105 | Chi-Sq Stat: 2572.3470 | Chi-Sq p-value: 0.0 | MAD: 0.00214 | KS D-Max: 0.00809 | Dmix: 0.009628 | Digital Mix Speed: 3064.486 | Time: 3.75s

[320/729] Analyzing (a=24, b=21, c=15)...
  ✓ Samples: 4,634,062 | Chi-Sq Stat: 449.6512 | Chi-Sq p-value: 0.0 | MAD: 0.00078 | KS D-Max: 0.00334 | Dmix: 0.003509 | Digital Mix Speed: 8546.105 | Time: 4.91s

[321/729] Analyzing (a=24, b=21, c=16)...
  ✓ Samples: 3,614,105 | Chi-Sq Stat: 2572.4196 | Chi-Sq p-value: 0.0 | MAD: 0.00214 | KS D-Max: 0.00809 | Dmix: 0.009631 | Digital Mix Speed: 3064.486 | Time: 3.73s

[322/729] Analyzing (a=24, b=21, c=17)...
  ✓ Samples: 3,614,105 | Chi-Sq Stat: 2573.3527 | Chi-Sq p-value: 0.0 | MAD: 0.00214 | KS D-Max: 0.00809 | Dmix: 0.009631 | Digital Mix Speed: 3064.486 | Time: 3.54s

[323/729] Analyzing (a=24, b=21, c=18)...
  ✓ Samples: 3,710,537 | Chi-Sq Stat: 1835.7063 | Chi-Sq p-value: 0.0 | MAD: 0.00167 | KS D-Max: 0.00750 | Dmix: 0.007529 | Digital Mix Speed: 3933.794 | Time: 3.78s

[324/729] Analyzing (a=24, b=21, c=19)...
  ✓ Samples: 3,614,105 | Chi-Sq Stat: 2575.2127 | Chi-Sq p-value: 0.0 | MAD: 0.00214 | KS D-Max: 0.00809 | Dmix: 0.009635 | Digital Mix Speed: 3064.486 | Time: 3.75s

[325/729] Analyzing (a=25, b=13, c=11)...
  ✓ Samples: 4,543,090 | Chi-Sq Stat: 1324.7046 | Chi-Sq p-value: 0.0 | MAD: 0.00149 | KS D-Max: 0.00546 | Dmix: 0.006727 | Digital Mix Speed: 4468.021 | Time: 4.79s

[326/729] Analyzing (a=25, b=13, c=12)...
  ✓ Samples: 4,543,347 | Chi-Sq Stat: 1318.7371 | Chi-Sq p-value: 0.0 | MAD: 0.00147 | KS D-Max: 0.00546 | Dmix: 0.006609 | Digital Mix Speed: 4528.827 | Time: 4.84s

[327/729] Analyzing (a=25, b=13, c=13)...
  ✓ Samples: 4,543,715 | Chi-Sq Stat: 1239.3707 | Chi-Sq p-value: 0.0 | MAD: 0.00145 | KS D-Max: 0.00536 | Dmix: 0.006543 | Digital Mix Speed: 4591.318 | Time: 4.79s

[328/729] Analyzing (a=25, b=13, c=14)...
  ✓ Samples: 4,543,026 | Chi-Sq Stat: 1350.5396 | Chi-Sq p-value: 0.0 | MAD: 0.00148 | KS D-Max: 0.00553 | Dmix: 0.006648 | Digital Mix Speed: 4498.206 | Time: 4.90s

[329/729] Analyzing (a=25, b=13, c=15)...
  ✓ Samples: 4,250,665 | Chi-Sq Stat: 1834.0819 | Chi-Sq p-value: 0.0 | MAD: 0.00195 | KS D-Max: 0.00452 | Dmix: 0.008782 | Digital Mix Speed: 3399.209 | Time: 4.43s

[330/729] Analyzing (a=25, b=13, c=16)...
  ✓ Samples: 4,543,381 | Chi-Sq Stat: 1270.3541 | Chi-Sq p-value: 0.0 | MAD: 0.00144 | KS D-Max: 0.00543 | Dmix: 0.006470 | Digital Mix Speed: 4623.180 | Time: 4.87s

[331/729] Analyzing (a=25, b=13, c=17)...
  ✓ Samples: 4,543,023 | Chi-Sq Stat: 1327.5076 | Chi-Sq p-value: 0.0 | MAD: 0.00149 | KS D-Max: 0.00549 | Dmix: 0.006702 | Digital Mix Speed: 4468.017 | Time: 4.79s

[332/729] Analyzing (a=25, b=13, c=18)...
  ✓ Samples: 4,543,157 | Chi-Sq Stat: 1297.6456 | Chi-Sq p-value: 0.0 | MAD: 0.00144 | KS D-Max: 0.00550 | Dmix: 0.006485 | Digital Mix Speed: 4623.165 | Time: 4.90s

[333/729] Analyzing (a=25, b=13, c=19)...
  ✓ Samples: 4,543,007 | Chi-Sq Stat: 1260.9435 | Chi-Sq p-value: 0.0 | MAD: 0.00143 | KS D-Max: 0.00538 | Dmix: 0.006433 | Digital Mix Speed: 4655.485 | Time: 4.78s

[334/729] Analyzing (a=25, b=14, c=11)...
  ✓ Samples: 4,197,549 | Chi-Sq Stat: 319.1617 | Chi-Sq p-value: 0.0 | MAD: 0.00079 | KS D-Max: 0.00266 | Dmix: 0.003553 | Digital Mix Speed: 8383.539 | Time: 4.42s

[335/729] Analyzing (a=25, b=14, c=12)...
  ✓ Samples: 4,197,604 | Chi-Sq Stat: 313.4180 | Chi-Sq p-value: 0.0 | MAD: 0.00078 | KS D-Max: 0.00263 | Dmix: 0.003489 | Digital Mix Speed: 8491.028 | Time: 4.24s

[336/729] Analyzing (a=25, b=14, c=13)...
  ✓ Samples: 4,197,671 | Chi-Sq Stat: 321.5274 | Chi-Sq p-value: 0.0 | MAD: 0.00079 | KS D-Max: 0.00265 | Dmix: 0.003573 | Digital Mix Speed: 8383.555 | Time: 4.36s

[337/729] Analyzing (a=25, b=14, c=14)...
  ✓ Samples: 4,197,409 | Chi-Sq Stat: 324.3213 | Chi-Sq p-value: 0.0 | MAD: 0.00078 | KS D-Max: 0.00268 | Dmix: 0.003521 | Digital Mix Speed: 8491.002 | Time: 4.58s

[338/729] Analyzing (a=25, b=14, c=15)...
  ✓ Samples: 4,128,999 | Chi-Sq Stat: 15.4832 | Chi-Sq p-value: 0.0504 | MAD: 0.00015 | KS D-Max: 0.00053 | Dmix: 0.000684 | Digital Mix Speed: 44105.632 | Time: 4.33s

[339/729] Analyzing (a=25, b=14, c=16)...
  ✓ Samples: 4,197,377 | Chi-Sq Stat: 319.0260 | Chi-Sq p-value: 0.0 | MAD: 0.00078 | KS D-Max: 0.00262 | Dmix: 0.003529 | Digital Mix Speed: 8490.997 | Time: 4.43s

[340/729] Analyzing (a=25, b=14, c=17)...
  ✓ Samples: 4,197,726 | Chi-Sq Stat: 321.1791 | Chi-Sq p-value: 0.0 | MAD: 0.00078 | KS D-Max: 0.00265 | Dmix: 0.003527 | Digital Mix Speed: 8491.044 | Time: 4.19s

[341/729] Analyzing (a=25, b=14, c=18)...
  ✓ Samples: 4,197,739 | Chi-Sq Stat: 317.1669 | Chi-Sq p-value: 0.0 | MAD: 0.00078 | KS D-Max: 0.00267 | Dmix: 0.003515 | Digital Mix Speed: 8491.045 | Time: 4.43s

[342/729] Analyzing (a=25, b=14, c=19)...
  ✓ Samples: 4,197,462 | Chi-Sq Stat: 320.3677 | Chi-Sq p-value: 0.0 | MAD: 0.00078 | KS D-Max: 0.00271 | Dmix: 0.003531 | Digital Mix Speed: 8491.009 | Time: 4.36s

[343/729] Analyzing (a=25, b=15, c=11)...
  ✓ Samples: 4,023,095 | Chi-Sq Stat: 363.5339 | Chi-Sq p-value: 0.0 | MAD: 0.00088 | KS D-Max: 0.00282 | Dmix: 0.003977 | Digital Mix Speed: 7505.182 | Time: 4.10s

[344/729] Analyzing (a=25, b=15, c=12)...
  ✓ Samples: 4,023,095 | Chi-Sq Stat: 361.7567 | Chi-Sq p-value: 0.0 | MAD: 0.00088 | KS D-Max: 0.00282 | Dmix: 0.003970 | Digital Mix Speed: 7505.182 | Time: 4.23s

[345/729] Analyzing (a=25, b=15, c=13)...
  ✓ Samples: 4,023,095 | Chi-Sq Stat: 361.5276 | Chi-Sq p-value: 0.0 | MAD: 0.00088 | KS D-Max: 0.00282 | Dmix: 0.003969 | Digital Mix Speed: 7505.182 | Time: 4.05s

[346/729] Analyzing (a=25, b=15, c=14)...
  ✓ Samples: 4,023,095 | Chi-Sq Stat: 362.0785 | Chi-Sq p-value: 0.0 | MAD: 0.00088 | KS D-Max: 0.00282 | Dmix: 0.003971 | Digital Mix Speed: 7505.182 | Time: 4.25s

[347/729] Analyzing (a=25, b=15, c=15)...
  ✓ Samples: 4,053,819 | Chi-Sq Stat: 345.4274 | Chi-Sq p-value: 0.0 | MAD: 0.00091 | KS D-Max: 0.00353 | Dmix: 0.004109 | Digital Mix Speed: 7261.389 | Time: 4.23s

[348/729] Analyzing (a=25, b=15, c=16)...
  ✓ Samples: 4,023,091 | Chi-Sq Stat: 367.3767 | Chi-Sq p-value: 0.0 | MAD: 0.00089 | KS D-Max: 0.00283 | Dmix: 0.003991 | Digital Mix Speed: 7420.854 | Time: 4.19s

[349/729] Analyzing (a=25, b=15, c=17)...
  ✓ Samples: 4,023,091 | Chi-Sq Stat: 366.6949 | Chi-Sq p-value: 0.0 | MAD: 0.00089 | KS D-Max: 0.00283 | Dmix: 0.003988 | Digital Mix Speed: 7420.854 | Time: 4.08s

[350/729] Analyzing (a=25, b=15, c=18)...
  ✓ Samples: 4,023,091 | Chi-Sq Stat: 364.7916 | Chi-Sq p-value: 0.0 | MAD: 0.00088 | KS D-Max: 0.00283 | Dmix: 0.003982 | Digital Mix Speed: 7505.182 | Time: 3.99s

[351/729] Analyzing (a=25, b=15, c=19)...
  ✓ Samples: 4,023,088 | Chi-Sq Stat: 365.4780 | Chi-Sq p-value: 0.0 | MAD: 0.00089 | KS D-Max: 0.00282 | Dmix: 0.003984 | Digital Mix Speed: 7420.853 | Time: 4.29s

[352/729] Analyzing (a=25, b=16, c=11)...
  ✓ Samples: 4,294,843 | Chi-Sq Stat: 1502.7934 | Chi-Sq p-value: 0.0 | MAD: 0.00176 | KS D-Max: 0.00601 | Dmix: 0.007919 | Digital Mix Speed: 3768.720 | Time: 4.48s

[353/729] Analyzing (a=25, b=16, c=12)...
  ✓ Samples: 4,295,099 | Chi-Sq Stat: 1530.5045 | Chi-Sq p-value: 0.0 | MAD: 0.00179 | KS D-Max: 0.00608 | Dmix: 0.008037 | Digital Mix Speed: 3705.572 | Time: 4.61s

[354/729] Analyzing (a=25, b=16, c=13)...
  ✓ Samples: 4,295,375 | Chi-Sq Stat: 1510.2800 | Chi-Sq p-value: 0.0 | MAD: 0.00177 | KS D-Max: 0.00605 | Dmix: 0.007952 | Digital Mix Speed: 3747.458 | Time: 4.47s

[355/729] Analyzing (a=25, b=16, c=14)...
  ✓ Samples: 4,295,299 | Chi-Sq Stat: 1545.0658 | Chi-Sq p-value: 0.0 | MAD: 0.00179 | KS D-Max: 0.00610 | Dmix: 0.008076 | Digital Mix Speed: 3705.583 | Time: 4.57s

[356/729] Analyzing (a=25, b=16, c=15)...
  ✓ Samples: 3,950,690 | Chi-Sq Stat: 1088.0162 | Chi-Sq p-value: 0.0 | MAD: 0.00157 | KS D-Max: 0.00305 | Dmix: 0.007078 | Digital Mix Speed: 4201.703 | Time: 3.98s

[357/729] Analyzing (a=25, b=16, c=16)...
  ✓ Samples: 4,294,589 | Chi-Sq Stat: 1523.6606 | Chi-Sq p-value: 0.0 | MAD: 0.00178 | KS D-Max: 0.00606 | Dmix: 0.008004 | Digital Mix Speed: 3726.360 | Time: 4.61s

[358/729] Analyzing (a=25, b=16, c=17)...
  ✓ Samples: 4,295,026 | Chi-Sq Stat: 1509.4917 | Chi-Sq p-value: 0.0 | MAD: 0.00176 | KS D-Max: 0.00607 | Dmix: 0.007917 | Digital Mix Speed: 3768.731 | Time: 4.47s

[359/729] Analyzing (a=25, b=16, c=18)...
  ✓ Samples: 4,294,713 | Chi-Sq Stat: 1511.4414 | Chi-Sq p-value: 0.0 | MAD: 0.00177 | KS D-Max: 0.00603 | Dmix: 0.007959 | Digital Mix Speed: 3747.420 | Time: 4.51s

[360/729] Analyzing (a=25, b=16, c=19)...
  ✓ Samples: 4,295,099 | Chi-Sq Stat: 1528.0129 | Chi-Sq p-value: 0.0 | MAD: 0.00179 | KS D-Max: 0.00601 | Dmix: 0.008072 | Digital Mix Speed: 3705.572 | Time: 4.63s

[361/729] Analyzing (a=25, b=17, c=11)...
  ✓ Samples: 4,111,147 | Chi-Sq Stat: 1170.3044 | Chi-Sq p-value: 0.0 | MAD: 0.00144 | KS D-Max: 0.00607 | Dmix: 0.006500 | Digital Mix Speed: 4593.030 | Time: 4.19s

[362/729] Analyzing (a=25, b=17, c=12)...
  ✓ Samples: 4,110,771 | Chi-Sq Stat: 1159.3728 | Chi-Sq p-value: 0.0 | MAD: 0.00144 | KS D-Max: 0.00609 | Dmix: 0.006496 | Digital Mix Speed: 4593.002 | Time: 4.35s

[363/729] Analyzing (a=25, b=17, c=13)...
  ✓ Samples: 4,110,718 | Chi-Sq Stat: 1180.3350 | Chi-Sq p-value: 0.0 | MAD: 0.00146 | KS D-Max: 0.00616 | Dmix: 0.006568 | Digital Mix Speed: 4530.081 | Time: 4.27s

[364/729] Analyzing (a=25, b=17, c=14)...
  ✓ Samples: 4,111,160 | Chi-Sq Stat: 1185.3008 | Chi-Sq p-value: 0.0 | MAD: 0.00146 | KS D-Max: 0.00614 | Dmix: 0.006563 | Digital Mix Speed: 4530.113 | Time: 4.47s

[365/729] Analyzing (a=25, b=17, c=15)...
  ✓ Samples: 3,857,701 | Chi-Sq Stat: 1751.2856 | Chi-Sq p-value: 0.0 | MAD: 0.00214 | KS D-Max: 0.00542 | Dmix: 0.009644 | Digital Mix Speed: 3077.724 | Time: 3.94s

[366/729] Analyzing (a=25, b=17, c=16)...
  ✓ Samples: 4,110,184 | Chi-Sq Stat: 1199.4487 | Chi-Sq p-value: 0.0 | MAD: 0.00147 | KS D-Max: 0.00617 | Dmix: 0.006602 | Digital Mix Speed: 4499.225 | Time: 4.34s

[367/729] Analyzing (a=25, b=17, c=17)...
  ✓ Samples: 4,111,317 | Chi-Sq Stat: 1180.3273 | Chi-Sq p-value: 0.0 | MAD: 0.00146 | KS D-Max: 0.00615 | Dmix: 0.006571 | Digital Mix Speed: 4530.124 | Time: 4.17s

[368/729] Analyzing (a=25, b=17, c=18)...
  ✓ Samples: 4,110,985 | Chi-Sq Stat: 1211.5074 | Chi-Sq p-value: 0.0 | MAD: 0.00145 | KS D-Max: 0.00618 | Dmix: 0.006535 | Digital Mix Speed: 4561.342 | Time: 4.28s

[369/729] Analyzing (a=25, b=17, c=19)...
  ✓ Samples: 4,110,970 | Chi-Sq Stat: 1170.8603 | Chi-Sq p-value: 0.0 | MAD: 0.00145 | KS D-Max: 0.00612 | Dmix: 0.006536 | Digital Mix Speed: 4561.341 | Time: 4.38s

[370/729] Analyzing (a=25, b=18, c=11)...
  ✓ Samples: 3,796,009 | Chi-Sq Stat: 3274.5443 | Chi-Sq p-value: 0.0 | MAD: 0.00274 | KS D-Max: 0.00730 | Dmix: 0.012328 | Digital Mix Speed: 2401.214 | Time: 3.88s

[371/729] Analyzing (a=25, b=18, c=12)...
  ✓ Samples: 3,796,062 | Chi-Sq Stat: 3266.4723 | Chi-Sq p-value: 0.0 | MAD: 0.00274 | KS D-Max: 0.00730 | Dmix: 0.012313 | Digital Mix Speed: 2401.217 | Time: 3.90s

[372/729] Analyzing (a=25, b=18, c=13)...
  ✓ Samples: 3,795,889 | Chi-Sq Stat: 3292.1632 | Chi-Sq p-value: 0.0 | MAD: 0.00275 | KS D-Max: 0.00731 | Dmix: 0.012374 | Digital Mix Speed: 2392.478 | Time: 3.89s

[373/729] Analyzing (a=25, b=18, c=14)...
  ✓ Samples: 3,795,831 | Chi-Sq Stat: 3272.6452 | Chi-Sq p-value: 0.0 | MAD: 0.00274 | KS D-Max: 0.00731 | Dmix: 0.012325 | Digital Mix Speed: 2401.207 | Time: 3.85s

[374/729] Analyzing (a=25, b=18, c=15)...
  ✓ Samples: 3,796,023 | Chi-Sq Stat: 3289.9806 | Chi-Sq p-value: 0.0 | MAD: 0.00275 | KS D-Max: 0.00731 | Dmix: 0.012353 | Digital Mix Speed: 2392.483 | Time: 3.97s

[375/729] Analyzing (a=25, b=18, c=16)...
  ✓ Samples: 3,796,017 | Chi-Sq Stat: 3283.6260 | Chi-Sq p-value: 0.0 | MAD: 0.00275 | KS D-Max: 0.00731 | Dmix: 0.012353 | Digital Mix Speed: 2392.483 | Time: 3.82s

[376/729] Analyzing (a=25, b=18, c=17)...
  ✓ Samples: 3,796,031 | Chi-Sq Stat: 3284.9458 | Chi-Sq p-value: 0.0 | MAD: 0.00274 | KS D-Max: 0.00731 | Dmix: 0.012349 | Digital Mix Speed: 2401.215 | Time: 3.99s

[377/729] Analyzing (a=25, b=18, c=18)...
  ✓ Samples: 3,796,028 | Chi-Sq Stat: 3300.0568 | Chi-Sq p-value: 0.0 | MAD: 0.00276 | KS D-Max: 0.00731 | Dmix: 0.012401 | Digital Mix Speed: 2383.815 | Time: 3.87s

[378/729] Analyzing (a=25, b=18, c=19)...
  ✓ Samples: 3,795,924 | Chi-Sq Stat: 3305.1735 | Chi-Sq p-value: 0.0 | MAD: 0.00276 | KS D-Max: 0.00733 | Dmix: 0.012399 | Digital Mix Speed: 2383.811 | Time: 3.83s

[379/729] Analyzing (a=25, b=19, c=11)...
  ✓ Samples: 3,782,937 | Chi-Sq Stat: 784.4171 | Chi-Sq p-value: 0.0 | MAD: 0.00141 | KS D-Max: 0.00635 | Dmix: 0.006352 | Digital Mix Speed: 4665.127 | Time: 3.94s

[380/729] Analyzing (a=25, b=19, c=12)...
  ✓ Samples: 3,782,664 | Chi-Sq Stat: 778.9307 | Chi-Sq p-value: 0.0 | MAD: 0.00141 | KS D-Max: 0.00635 | Dmix: 0.006346 | Digital Mix Speed: 4665.105 | Time: 3.85s

[381/729] Analyzing (a=25, b=19, c=13)...
  ✓ Samples: 3,782,842 | Chi-Sq Stat: 777.4745 | Chi-Sq p-value: 0.0 | MAD: 0.00141 | KS D-Max: 0.00633 | Dmix: 0.006332 | Digital Mix Speed: 4665.119 | Time: 4.01s

[382/729] Analyzing (a=25, b=19, c=14)...
  ✓ Samples: 3,782,853 | Chi-Sq Stat: 785.1344 | Chi-Sq p-value: 0.0 | MAD: 0.00142 | KS D-Max: 0.00637 | Dmix: 0.006369 | Digital Mix Speed: 4632.267 | Time: 3.81s

[383/729] Analyzing (a=25, b=19, c=15)...
  ✓ Samples: 3,722,701 | Chi-Sq Stat: 999.1285 | Chi-Sq p-value: 0.0 | MAD: 0.00166 | KS D-Max: 0.00748 | Dmix: 0.007477 | Digital Mix Speed: 3958.348 | Time: 3.69s

[384/729] Analyzing (a=25, b=19, c=16)...
  ✓ Samples: 3,782,915 | Chi-Sq Stat: 772.4182 | Chi-Sq p-value: 0.0 | MAD: 0.00140 | KS D-Max: 0.00630 | Dmix: 0.006299 | Digital Mix Speed: 4698.448 | Time: 3.92s

[385/729] Analyzing (a=25, b=19, c=17)...
  ✓ Samples: 3,782,728 | Chi-Sq Stat: 775.2624 | Chi-Sq p-value: 0.0 | MAD: 0.00140 | KS D-Max: 0.00631 | Dmix: 0.006310 | Digital Mix Speed: 4698.432 | Time: 3.84s

[386/729] Analyzing (a=25, b=19, c=18)...
  ✓ Samples: 3,782,748 | Chi-Sq Stat: 773.7752 | Chi-Sq p-value: 0.0 | MAD: 0.00140 | KS D-Max: 0.00632 | Dmix: 0.006322 | Digital Mix Speed: 4698.434 | Time: 3.89s

[387/729] Analyzing (a=25, b=19, c=19)...
  ✓ Samples: 3,782,862 | Chi-Sq Stat: 777.8929 | Chi-Sq p-value: 0.0 | MAD: 0.00141 | KS D-Max: 0.00634 | Dmix: 0.006338 | Digital Mix Speed: 4665.121 | Time: 3.85s

[388/729] Analyzing (a=25, b=20, c=11)...
  ✓ Samples: 3,639,125 | Chi-Sq Stat: 1933.7842 | Chi-Sq p-value: 0.0 | MAD: 0.00216 | KS D-Max: 0.00498 | Dmix: 0.009705 | Digital Mix Speed: 3037.499 | Time: 3.62s

[389/729] Analyzing (a=25, b=20, c=12)...
  ✓ Samples: 3,639,125 | Chi-Sq Stat: 1934.0989 | Chi-Sq p-value: 0.0 | MAD: 0.00216 | KS D-Max: 0.00498 | Dmix: 0.009705 | Digital Mix Speed: 3037.499 | Time: 3.87s

[390/729] Analyzing (a=25, b=20, c=13)...
  ✓ Samples: 3,639,121 | Chi-Sq Stat: 1933.0227 | Chi-Sq p-value: 0.0 | MAD: 0.00216 | KS D-Max: 0.00498 | Dmix: 0.009700 | Digital Mix Speed: 3037.498 | Time: 3.66s

[391/729] Analyzing (a=25, b=20, c=14)...
  ✓ Samples: 3,639,121 | Chi-Sq Stat: 1936.1905 | Chi-Sq p-value: 0.0 | MAD: 0.00216 | KS D-Max: 0.00498 | Dmix: 0.009708 | Digital Mix Speed: 3037.498 | Time: 3.79s

[392/729] Analyzing (a=25, b=20, c=15)...
